run,Z,A,kind,level,line,delta_e_eV,w12_per_s
Li9_grid1,3,9,grid,1,Q12-R14,119.603092,6096661343.418739
Li9_grid1,3,9,grid,1,Q13-R14,119.602260,67739579.868782
Li9_grid1,3,9,grid,1,Q13-R15,119.602678,6164369824.035212
Li9_grid2,3,9,grid,2,K1-L2,18793.415322,10396948651612.615234
Li9_grid2,3,9,grid,2,K1-L3,18794.166621,10396037228043.472656
Li9_grid2,3,9,grid,2,L2-M4,3475.682378,892357980362.297119
Li9_grid2,3,9,grid,2,L3-M4,3474.931079,178427660786.640594
Li9_grid2,3,9,grid,2,L3-M5,3475.005096,1070602109607.843262
Li9_grid2,3,9,grid,2,M4-N6,1215.688885,213000034794.939484
Li9_grid2,3,9,grid,2,M5-N6,1215.614868,15212894372.382994
Li9_grid2,3,9,grid,2,M5-N7,1215.630472,228200439370.353516
Li9_grid2,3,9,grid,2,N6-O8,562.630652,67891849737.029343
Li9_grid2,3,9,grid,2,N7-O8,562.615047,2514388192.031729
Li9_grid2,3,9,grid,2,N7-O9,562.619840,70404505327.201065
Li9_grid2,3,9,grid,2,O8-P10,305.620133,26616427813.104721
Li9_grid2,3,9,grid,2,O9-P10,305.615340,604899820.855509
Li9_grid2,3,9,grid,2,O9-P11,305.617189,27220972696.805088
Li9_grid2,3,9,grid,2,P10-Q12,184.278010,12073775934.605049
Li9_grid2,3,9,grid,2,P11-Q12,184.276161,185746330.716470
Li9_grid2,3,9,grid,2,P11-Q13,184.276992,12259425641.000824
Li9_grid2,3,9,grid,2,Q12-R14,119.603092,6096661380.487605
Li9_grid2,3,9,grid,2,Q13-R14,119.602260,67739581.471238
Li9_grid2,3,9,grid,2,Q13-R15,119.602678,6164369808.291315
Li11_rminus,3,11,rminus,0,K1-L2,18832.218589,10419033498549.562500
Li11_rminus,3,11,rminus,0,K1-L3,18832.971554,10418123991083.626953
Li11_rminus,3,11,rminus,0,L2-M4,3483.587247,894388114110.845947
Li11_rminus,3,11,rminus,0,L3-M4,3482.834281,178833606646.569550
Li11_rminus,3,11,rminus,0,L3-M5,3482.908467,1073037882571.468628
Li11_rminus,3,11,rminus,0,M4-N6,1218.451111,213484042570.617126
Li11_rminus,3,11,rminus,0,M5-N6,1218.376926,15247460766.338156
Li11_rminus,3,11,rminus,0,M5-N7,1218.392566,228718983627.257355
Li11_rminus,3,11,rminus,0,N6-O8,563.908750,68046071996.202858
Li11_rminus,3,11,rminus,0,N7-O8,563.893110,2520100015.087169
Li11_rminus,3,11,rminus,0,N7-O9,563.897914,70564447782.672516
Li11_rminus,3,11,rminus,0,O8-P10,306.314376,26676891604.870178
Li11_rminus,3,11,rminus,0,O9-P10,306.309572,606273899.316576
Li11_rminus,3,11,rminus,0,O9-P11,306.311426,27282808289.107040
Li11_rminus,3,11,rminus,0,P10-Q12,184.696611,12101202477.701286
Li11_rminus,3,11,rminus,0,P11-Q12,184.694758,186168258.537860
Li11_rminus,3,11,rminus,0,P11-Q13,184.695592,12287274163.630486
Li11_rminus,3,11,rminus,0,Q12-R14,119.874780,6110510331.070487
Li11_rminus,3,11,rminus,0,Q13-R14,119.873946,67893445.640328
Li11_rminus,3,11,rminus,0,Q13-R15,119.874365,6178372741.806460
Li11_grid0,3,11,grid,0,K1-L2,18831.325802,10418673197534.177734
Li11_grid0,3,11,grid,0,K1-L3,18832.078757,10417763883709.914062
Li11_grid0,3,11,grid,0,L2-M4,3483.587938,894388394778.454346
Li11_grid0,3,11,grid,0,L3-M4,3482.834983,178833651254.762390
Li11_grid0,3,11,grid,0,L3-M5,3482.909168,1073038150204.650635
Li11_grid0,3,11,grid,0,M4-N6,1218.451156,213484042466.400055
Li11_grid0,3,11,grid,0,M5-N6,1218.376971,15247460758.930950
Li11_grid0,3,11,grid,0,M5-N7,1218.392611,228718983528.478851
Li11_grid0,3,11,grid,0,N6-O8,563.908751,68046071981.970657
Li11_grid0,3,11,grid,0,N7-O8,563.893111,2520100014.563857
Li11_grid0,3,11,grid,0,N7-O9,563.897915,70564447775.468292
Li11_grid0,3,11,grid,0,O8-P10,306.314376,26676891604.761307
Li11_grid0,3,11,grid,0,O9-P10,306.309572,606273899.320392
Li11_grid0,3,11,grid,0,O9-P11,306.311426,27282808289.058262
Li11_grid0,3,11,grid,0,P10-Q12,184.696611,12101202477.701571
Li11_grid0,3,11,grid,0,P11-Q12,184.694758,186168258.537881
Li11_grid0,3,11,grid,0,P11-Q13,184.695592,12287274163.630600
Li11_grid0,3,11,grid,0,Q12-R14,119.874780,6110510331.070515
Li11_grid0,3,11,grid,0,Q13-R14,119.873946,67893445.640328
Li11_grid0,3,11,grid,0,Q13-R15,119.874365,6178372741.806498
Li11_grid1,3,11,grid,1,K1-L2,18831.349106,10418688949238.378906
Li11_grid1,3,11,grid,1,K1-L3,18832.102063,10417779655470.695312
Li11_grid1,3,11,grid,1,L2-M4,3483.589102,894388786227.688232
Li11_grid1,3,11,grid,1,L3-M4,3482.836145,178833740806.806763
Li11_grid1,3,11,grid,1,L3-M5,3482.910331,1073038619282.571533
Li11_grid1,3,11,grid,1,M4-N6,1218.451263,213484068517.714630
Li11_grid1,3,11,grid,1,M5-N6,1218.377078,15247464371.217985
Li11_grid1,3,11,grid,1,M5-N7,1218.392718,228718998536.300690
Li11_grid1,3,11,grid,1,N6-O8,563.908759,68046072258.698463
Li11_grid1,3,11,grid,1,N7-O8,563.893120,2520100261.950179
Li11_grid1,3,11,grid,1,N7-O9,563.897923,70564445657.980637
Li11_grid1,3,11,grid,1,O8-P10,306.314377,26676891121.741581
Li11_grid1,3,11,grid,1,O9-P10,306.309573,606273888.661472
Li11_grid1,3,11,grid,1,O9-P11,306.311426,27282807728.103100
Li11_grid1,3,11,grid,1,P10-Q12,184.696612,12101202510.239727
Li11_grid1,3,11,grid,1,P11-Q12,184.694759,186168259.056069
Li11_grid1,3,11,grid,1,P11-Q13,184.695593,12287275072.231331
Li11_grid1,3,11,grid,1,Q12-R14,119.874780,6110510378.663165
Li11_grid1,3,11,grid,1,Q13-R14,119.873946,67893448.739965
Li11_grid1,3,11,grid,1,Q13-R15,119.874365,6178372713.260037
Li11_grid2,3,11,grid,2,K1-L2,18831.356276,10418695121608.128906
Li11_grid2,3,11,grid,2,K1-L3,18832.109233,10417782695130.679688
Li11_grid2,3,11,grid,2,L2-M4,3483.589509,894388934327.684692
Li11_grid2,3,11,grid,2,L3-M4,3482.836552,178833758951.909119
Li11_grid2,3,11,grid,2,L3-M5,3482.910737,1073038797268.992798
Li11_grid2,3,11,grid,2,M4-N6,1218.451298,213484069717.848816
Li11_grid2,3,11,grid,2,M5-N6,1218.377113,15247465842.778650
Li11_grid2,3,11,grid,2,M5-N7,1218.392753,228718999835.135132
Li11_grid2,3,11,grid,2,N6-O8,563.908762,68046078973.062393
Li11_grid2,3,11,grid,2,N7-O8,563.893122,2520100261.632939
Li11_grid2,3,11,grid,2,N7-O9,563.897926,70564445616.084564
Li11_grid2,3,11,grid,2,O8-P10,306.314377,26676891163.225925
Li11_grid2,3,11,grid,2,O9-P10,306.309573,606273911.254266
Li11_grid2,3,11,grid,2,O9-P11,306.311426,27282807482.943542
Li11_grid2,3,11,grid,2,P10-Q12,184.696613,12101202525.786955
Li11_grid2,3,11,grid,2,P11-Q12,184.694760,186168259.261202
Li11_grid2,3,11,grid,2,P11-Q13,184.695593,12287275030.227016
Li11_grid2,3,11,grid,2,Q12-R14,119.874780,6110510415.758846
Li11_grid2,3,11,grid,2,Q13-R14,119.873946,67893450.345433
Li11_grid2,3,11,grid,2,Q13-R15,119.874365,6178372697.485938
Be7_rminus,4,7,rminus,0,K1-L2,33266.233123,32741525554981.480469
Be7_rminus,4,7,rminus,0,K1-L3,33268.601227,32736700818450.410156
Be7_rminus,4,7,rminus,0,L2-M4,6160.284840,2811987305359.290039
Be7_rminus,4,7,rminus,0,L3-M4,6157.916736,562150158108.716064
Be7_rminus,4,7,rminus,0,L3-M5,6158.149949,3373115786476.693848
Be7_rminus,4,7,rminus,0,M4-N6,2153.875521,670903932777.391968
Be7_rminus,4,7,rminus,0,M5-N6,2153.642308,47913824607.249115
Be7_rminus,4,7,rminus,0,M5-N7,2153.691458,718748476855.009888
Be7_rminus,4,7,rminus,0,N6-O8,996.730028,213819916593.222260
Be7_rminus,4,7,rminus,0,N7-O8,996.680878,7918549601.133988
Be7_rminus,4,7,rminus,0,N7-O9,996.695974,221728878673.639130
Be7_rminus,4,7,rminus,0,O8-P10,541.408855,83824177475.747559
Be7_rminus,4,7,rminus,0,O9-P10,541.393759,1904986791.766123
Be7_rminus,4,7,rminus,0,O9-P11,541.399583,85727186408.810974
Be7_rminus,4,7,rminus,0,P10-Q12,326.447913,38024185889.151917
Be7_rminus,4,7,rminus,0,P11-Q12,326.442090,584964354.489058
Be7_rminus,4,7,rminus,0,P11-Q13,326.444710,38608620365.590462
Be7_rminus,4,7,rminus,0,Q12-R14,211.875880,19200291821.417755
Be7_rminus,4,7,rminus,0,Q13-R14,211.873260,213330341.920735
Be7_rminus,4,7,rminus,0,Q13-R15,211.874577,19413450437.916798
Be7_grid0,4,7,grid,0,K1-L2,33265.159752,32740752756745.343750
Be7_grid0,4,7,grid,0,K1-L3,33267.527833,32735928794242.824219
Be7_grid0,4,7,grid,0,L2-M4,6160.285339,2811987637753.899414
Be7_grid0,4,7,grid,0,L3-M4,6157.917258,562150264717.558960
Be7_grid0,4,7,grid,0,L3-M5,6158.150471,3373116182630.414062
Be7_grid0,4,7,grid,0,M4-N6,2153.875581,670904004017.404663
Be7_grid0,4,7,grid,0,M5-N6,2153.642368,47913824750.938965
Be7_grid0,4,7,grid,0,M5-N7,2153.691518,718748479009.091553
Be7_grid0,4,7,grid,0,N6-O8,996.730031,213819916558.898254
Be7_grid0,4,7,grid,0,N7-O8,996.680881,7918549599.863094
Be7_grid0,4,7,grid,0,N7-O9,996.695976,221728878651.649536
Be7_grid0,4,7,grid,0,O8-P10,541.408855,83824177466.273010
Be7_grid0,4,7,grid,0,O9-P10,541.393759,1904986791.559253
Be7_grid0,4,7,grid,0,O9-P11,541.399583,85727186408.414871
Be7_grid0,4,7,grid,0,P10-Q12,326.447913,38024185888.861305
Be7_grid0,4,7,grid,0,P11-Q12,326.442090,584964354.489361
Be7_grid0,4,7,grid,0,P11-Q13,326.444710,38608620365.593948
Be7_grid0,4,7,grid,0,Q12-R14,211.875880,19200291821.417877
Be7_grid0,4,7,grid,0,Q13-R14,211.873260,213330341.920741
Be7_grid0,4,7,grid,0,Q13-R15,211.874577,19413450437.916977
Be7_grid1,4,7,grid,1,K1-L2,33265.214688,32740815379629.746094
Be7_grid1,4,7,grid,1,K1-L3,33267.582773,32735991441158.285156
Be7_grid1,4,7,grid,1,L2-M4,6160.288065,2811989429344.914551
Be7_grid1,4,7,grid,1,L3-M4,6157.919980,562150622606.699829
Be7_grid1,4,7,grid,1,L3-M5,6158.153193,3373118573708.357422
Be7_grid1,4,7,grid,1,M4-N6,2153.875908,670904117001.476562
Be7_grid1,4,7,grid,1,M5-N6,2153.642694,47913843270.273399
Be7_grid1,4,7,grid,1,M5-N7,2153.691844,718748559488.232910
Be7_grid1,4,7,grid,1,N6-O8,996.730066,213819919727.115997
Be7_grid1,4,7,grid,1,N7-O8,996.680915,7918550465.452577
Be7_grid1,4,7,grid,1,N7-O9,996.696011,221728874364.684204
Be7_grid1,4,7,grid,1,O8-P10,541.408857,83824175949.412064
Be7_grid1,4,7,grid,1,O9-P10,541.393761,1904986758.964672
Be7_grid1,4,7,grid,1,O9-P11,541.399585,85727184784.584213
Be7_grid1,4,7,grid,1,P10-Q12,326.447915,38024185255.295517
Be7_grid1,4,7,grid,1,P11-Q12,326.442091,584964344.936690
Be7_grid1,4,7,grid,1,P11-Q13,326.444711,38608619527.846184
Be7_grid1,4,7,grid,1,Q12-R14,211.875881,19200291933.261559
Be7_grid1,4,7,grid,1,Q13-R14,211.873262,213330350.596954
Be7_grid1,4,7,grid,1,Q13-R15,211.874578,19413450316.417114
Be7_grid2,4,7,grid,2,K1-L2,33265.230891,32740837009134.593750
Be7_grid2,4,7,grid,2,K1-L3,33267.598978,32736006307272.941406
Be7_grid2,4,7,grid,2,L2-M4,6160.289025,2811990030546.538574
Be7_grid2,4,7,grid,2,L3-M4,6157.920939,562150742657.199951
Be7_grid2,4,7,grid,2,L3-M5,6158.154153,3373119052380.493652
Be7_grid2,4,7,grid,2,M4-N6,2153.876017,670904196019.355713
Be7_grid2,4,7,grid,2,M5-N6,2153.642803,47913848899.599091
Be7_grid2,4,7,grid,2,M5-N7,2153.691954,718748570055.284424
Be7_grid2,4,7,grid,2,N6-O8,996.730077,213819920350.540253
Be7_grid2,4,7,grid,2,N7-O8,996.680926,7918550486.538087
Be7_grid2,4,7,grid,2,N7-O9,996.696022,221728899565.115723
Be7_grid2,4,7,grid,2,O8-P10,541.408858,83824176224.032944
Be7_grid2,4,7,grid,2,O9-P10,541.393762,1904986833.291210
Be7_grid2,4,7,grid,2,O9-P11,541.399586,85727184170.244156
Be7_grid2,4,7,grid,2,P10-Q12,326.447915,38024185186.673149
Be7_grid2,4,7,grid,2,P11-Q12,326.442091,584964343.830210
Be7_grid2,4,7,grid,2,P11-Q13,326.444711,38608619425.176262
Be7_grid2,4,7,grid,2,Q12-R14,211.875882,19200292000.093075
Be7_grid2,4,7,grid,2,Q13-R14,211.873262,213330355.183629
Be7_grid2,4,7,grid,2,Q13-R15,211.874578,19413451496.367577
Be9_rminus,4,9,rminus,0,K1-L2,33391.638593,32863175092632.406250
Be9_rminus,4,9,rminus,0,K1-L3,33394.015260,32858329904983.566406
Be9_rminus,4,9,rminus,0,L2-M4,6182.082992,2821941753819.427734
Be9_rminus,4,9,rminus,0,L3-M4,6179.706325,564140251146.390015
Be9_rminus,4,9,rminus,0,L3-M5,6179.940364,3385056895154.213379
Be9_rminus,4,9,rminus,0,M4-N6,2161.490795,673276289035.647217
Be9_rminus,4,9,rminus,0,M5-N6,2161.256756,48083249308.540710
Be9_rminus,4,9,rminus,0,M5-N7,2161.306080,721289934458.801025
Be9_rminus,4,9,rminus,0,N6-O8,1000.253140,214575706338.731720
Be9_rminus,4,9,rminus,0,N7-O8,1000.203816,7946538930.039105
Be9_rminus,4,9,rminus,0,N7-O9,1000.218965,222512626350.831604
Be9_rminus,4,9,rminus,0,O8-P10,543.322424,84120447824.656418
Be9_rminus,4,9,rminus,0,O9-P10,543.307275,1911719819.009264
Be9_rminus,4,9,rminus,0,O9-P11,543.313119,86030188001.008621
Be9_rminus,4,9,rminus,0,P10-Q12,327.601706,38158577786.139282
Be9_rminus,4,9,rminus,0,P11-Q12,327.595862,587031877.403960
Be9_rminus,4,9,rminus,0,P11-Q13,327.598490,38745079219.783226
Be9_rminus,4,9,rminus,0,Q12-R14,212.624729,19268153561.466408
Be9_rminus,4,9,rminus,0,Q13-R14,212.622101,214084320.573099
Be9_rminus,4,9,rminus,0,Q13-R15,212.623422,19482064717.644527
Be9_grid0,4,9,grid,0,K1-L2,33390.858758,32862613136765.796875
Be9_grid0,4,9,grid,0,K1-L3,33393.235409,32857765015556.511719
Be9_grid0,4,9,grid,0,L2-M4,6182.083406,2821942063716.534668
Be9_grid0,4,9,grid,0,L3-M4,6179.706756,564140312797.956055
Be9_grid0,4,9,grid,0,L3-M5,6179.940794,3385057265062.491211
Be9_grid0,4,9,grid,0,M4-N6,2161.490845,673276290732.754883
Be9_grid0,4,9,grid,0,M5-N6,2161.256806,48083254374.738922
Be9_grid0,4,9,grid,0,M5-N7,2161.306130,721289936276.196777
Be9_grid0,4,9,grid,0,N6-O8,1000.253142,214575706315.016144
Be9_grid0,4,9,grid,0,N7-O8,1000.203818,7946538929.161797
Be9_grid0,4,9,grid,0,N7-O9,1000.218967,222512626326.258179
Be9_grid0,4,9,grid,0,O8-P10,543.322424,84120447824.284454
Be9_grid0,4,9,grid,0,O9-P10,543.307275,1911719818.999930
Be9_grid0,4,9,grid,0,O9-P11,543.313119,86030188000.637131
Be9_grid0,4,9,grid,0,P10-Q12,327.601706,38158577786.143990
Be9_grid0,4,9,grid,0,P11-Q12,327.595862,587031877.404206
Be9_grid0,4,9,grid,0,P11-Q13,327.598490,38745079219.785652
Be9_grid0,4,9,grid,0,Q12-R14,212.624729,19268153561.466553
Be9_grid0,4,9,grid,0,Q13-R14,212.622101,214084320.573100
Be9_grid0,4,9,grid,0,Q13-R15,212.623422,19482064717.644581
Be9_grid1,4,9,grid,1,K1-L2,33390.914222,32862675731265.835938
Be9_grid1,4,9,grid,1,K1-L3,33393.290876,32857831130959.539062
Be9_grid1,4,9,grid,1,L2-M4,6182.086148,2821944068026.985840
Be9_grid1,4,9,grid,1,L3-M4,6179.709494,564140632067.795410
Be9_grid1,4,9,grid,1,L3-M5,6179.943533,3385059424379.401855
Be9_grid1,4,9,grid,1,M4-N6,2161.491178,673276474111.986084
Be9_grid1,4,9,grid,1,M5-N6,2161.257139,48083268051.855209
Be9_grid1,4,9,grid,1,M5-N7,2161.306463,721290092054.488892
Be9_grid1,4,9,grid,1,N6-O8,1000.253177,214575709506.472748
Be9_grid1,4,9,grid,1,N7-O8,1000.203853,7946540681.172494
Be9_grid1,4,9,grid,1,N7-O9,1000.219002,222512646771.039764
Be9_grid1,4,9,grid,1,O8-P10,543.322427,84120446269.363876
Be9_grid1,4,9,grid,1,O9-P10,543.307277,1911719785.534601
Be9_grid1,4,9,grid,1,O9-P11,543.313122,86030186328.347626
Be9_grid1,4,9,grid,1,P10-Q12,327.601707,38158580362.361580
Be9_grid1,4,9,grid,1,P11-Q12,327.595863,587031867.409191
Be9_grid1,4,9,grid,1,P11-Q13,327.598491,38745078348.393066
Be9_grid1,4,9,grid,1,Q12-R14,212.624731,19268153672.532536
Be9_grid1,4,9,grid,1,Q13-R14,212.622102,214084329.238150
Be9_grid1,4,9,grid,1,Q13-R15,212.623423,19482064594.560593
Be9_grid2,4,9,grid,2,K1-L2,33390.930559,32862700800881.601562
Be9_grid2,4,9,grid,2,K1-L3,33393.307214,32857849417404.765625
Be9_grid2,4,9,grid,2,L2-M4,6182.087108,2821944686017.871094
Be9_grid2,4,9,grid,2,L3-M4,6179.710452,564140755473.557495
Be9_grid2,4,9,grid,2,L3-M5,6179.944491,3385060166639.471191
Be9_grid2,4,9,grid,2,M4-N6,2161.491301,673276487026.362061
Be9_grid2,4,9,grid,2,M5-N6,2161.257262,48083273904.281494
Be9_grid2,4,9,grid,2,M5-N7,2161.306587,721290180160.637085
Be9_grid2,4,9,grid,2,N6-O8,1000.253191,214575710156.525818
Be9_grid2,4,9,grid,2,N7-O8,1000.203867,7946540703.238336
Be9_grid2,4,9,grid,2,N7-O9,1000.219016,222512647290.361115
Be9_grid2,4,9,grid,2,O8-P10,543.322428,84120446538.257126
Be9_grid2,4,9,grid,2,O9-P10,543.307279,1911719859.972107
Be9_grid2,4,9,grid,2,O9-P11,543.313123,86030185714.277527
Be9_grid2,4,9,grid,2,P10-Q12,327.601707,38158580293.706726
Be9_grid2,4,9,grid,2,P11-Q12,327.595863,587031866.308372
Be9_grid2,4,9,grid,2,P11-Q13,327.598491,38745078239.340988
Be9_grid2,4,9,grid,2,Q12-R14,212.624731,19268153739.503563
Be9_grid2,4,9,grid,2,Q13-R14,212.622102,214084333.834379
Be9_grid2,4,9,grid,2,Q13-R15,212.623423,19482064501.248676
Be10_rminus,4,10,rminus,0,K1-L2,33443.789959,32911812821717.136719
Be10_rminus,4,10,rminus,0,K1-L3,33446.169815,32906951035401.195312
Be10_rminus,4,10,rminus,0,L2-M4,6189.780922,2825456170919.192383
Be10_rminus,4,10,rminus,0,L3-M4,6187.401066,564842775481.504639
Be10_rminus,4,10,rminus,0,L3-M5,6187.635396,3389272393183.346191
Be10_rminus,4,10,rminus,0,M4-N6,2164.181197,674114419304.040649
Be10_rminus,4,10,rminus,0,M5-N6,2163.946867,48143102495.792961
Be10_rminus,4,10,rminus,0,M5-N7,2163.996252,722187837235.413452
Be10_rminus,4,10,rminus,0,N6-O8,1001.498054,214842767352.395020
Be10_rminus,4,10,rminus,0,N7-O8,1001.448668,7956429683.616816
Be10_rminus,4,10,rminus,0,N7-O9,1001.463836,222789575148.557526
Be10_rminus,4,10,rminus,0,O8-P10,543.998608,84225137836.208130
Be10_rminus,4,10,rminus,0,O9-P10,543.983440,1914099068.819925
Be10_rminus,4,10,rminus,0,O9-P11,543.989291,86137256551.907471
Be10_rminus,4,10,rminus,0,P10-Q12,328.009412,38206067522.315155
Be10_rminus,4,10,rminus,0,P11-Q12,328.003561,587762472.919242
Be10_rminus,4,10,rminus,0,P11-Q13,328.006193,38793296054.500923
Be10_rminus,4,10,rminus,0,Q12-R14,212.889345,19292132017.041035
Be10_rminus,4,10,rminus,0,Q13-R14,212.886713,214350757.342044
Be10_rminus,4,10,rminus,0,Q13-R15,212.888035,19506312069.171459
Be10_grid0,4,10,grid,0,K1-L2,33442.742467,32911059768272.566406
Be10_grid0,4,10,grid,0,K1-L3,33445.122301,32906195240923.949219
Be10_grid0,4,10,grid,0,L2-M4,6189.781578,2825456744355.536133
Be10_grid0,4,10,grid,0,L3-M4,6187.401744,564842849148.052856
Be10_grid0,4,10,grid,0,L3-M5,6187.636075,3389272835154.983887
Be10_grid0,4,10,grid,0,M4-N6,2164.181276,674114422002.177246
Be10_grid0,4,10,grid,0,M5-N6,2163.946946,48143107633.548622
Be10_grid0,4,10,grid,0,M5-N7,2163.996331,722187840125.477539
Be10_grid0,4,10,grid,0,N6-O8,1001.498057,214842767325.106964
Be10_grid0,4,10,grid,0,N7-O8,1001.448672,7956429682.605948
Be10_grid0,4,10,grid,0,N7-O9,1001.463840,222789575106.735748
Be10_grid0,4,10,grid,0,O8-P10,543.998608,84225137835.746567
Be10_grid0,4,10,grid,0,O9-P10,543.983440,1914099068.801574
Be10_grid0,4,10,grid,0,O9-P11,543.989291,86137256551.292297
Be10_grid0,4,10,grid,0,P10-Q12,328.009412,38206067522.322395
Be10_grid0,4,10,grid,0,P11-Q12,328.003561,587762472.919615
Be10_grid0,4,10,grid,0,P11-Q13,328.006193,38793296054.505096
Be10_grid0,4,10,grid,0,Q12-R14,212.889345,19292132017.041084
Be10_grid0,4,10,grid,0,Q13-R14,212.886713,214350757.342052
Be10_grid0,4,10,grid,0,Q13-R15,212.888035,19506312069.171577
Be10_grid1,4,10,grid,1,K1-L2,33442.798241,32911122329415.496094
Be10_grid1,4,10,grid,1,K1-L3,33445.178079,32906261322441.316406
Be10_grid1,4,10,grid,1,L2-M4,6189.784328,2825458343814.008789
Be10_grid1,4,10,grid,1,L3-M4,6187.404490,564843209186.812866
Be10_grid1,4,10,grid,1,L3-M5,6187.638821,3389274995595.477539
Be10_grid1,4,10,grid,1,M4-N6,2164.181609,674114605319.347534
Be10_grid1,4,10,grid,1,M5-N6,2163.947278,48143121313.094727
Be10_grid1,4,10,grid,1,M5-N7,2163.996664,722187995786.488647
Be10_grid1,4,10,grid,1,N6-O8,1001.498093,214842794360.938110
Be10_grid1,4,10,grid,1,N7-O8,1001.448707,7956430552.788451
Be10_grid1,4,10,grid,1,N7-O9,1001.463875,222789570825.269928
Be10_grid1,4,10,grid,1,O8-P10,543.998610,84225136256.419342
Be10_grid1,4,10,grid,1,O9-P10,543.983442,1914099034.774024
Be10_grid1,4,10,grid,1,O9-P11,543.989293,86137254863.015778
Be10_grid1,4,10,grid,1,P10-Q12,328.009414,38206066855.503532
Be10_grid1,4,10,grid,1,P11-Q12,328.003562,587762462.809586
Be10_grid1,4,10,grid,1,P11-Q13,328.006194,38793295182.828873
Be10_grid1,4,10,grid,1,Q12-R14,212.889346,19292133386.786423
Be10_grid1,4,10,grid,1,Q13-R14,212.886714,214350766.017001
Be10_grid1,4,10,grid,1,Q13-R15,212.888037,19506311946.014648
Be10_grid2,4,10,grid,2,K1-L2,33442.814662,32911147445447.390625
Be10_grid2,4,10,grid,2,K1-L3,33445.194501,32906279656254.925781
Be10_grid2,4,10,grid,2,L2-M4,6189.785294,2825459155684.685059
Be10_grid2,4,10,grid,2,L3-M4,6187.405455,564843330790.193481
Be10_grid2,4,10,grid,2,L3-M5,6187.639786,3389275727083.673828
Be10_grid2,4,10,grid,2,M4-N6,2164.181724,674114616265.121094
Be10_grid2,4,10,grid,2,M5-N6,2163.947394,48143127024.909454
Be10_grid2,4,10,grid,2,M5-N7,2163.996779,722188007591.655640
Be10_grid2,4,10,grid,2,N6-O8,1001.498105,214842794988.518372
Be10_grid2,4,10,grid,2,N7-O8,1001.448719,7956430574.018428
Be10_grid2,4,10,grid,2,N7-O9,1001.463888,222789571307.773895
Be10_grid2,4,10,grid,2,O8-P10,543.998611,84225136526.592529
Be10_grid2,4,10,grid,2,O9-P10,543.983443,1914099109.317370
Be10_grid2,4,10,grid,2,O9-P11,543.989295,86137254248.993576
Be10_grid2,4,10,grid,2,P10-Q12,328.009414,38206066780.473236
Be10_grid2,4,10,grid,2,P11-Q12,328.003562,587762461.610444
Be10_grid2,4,10,grid,2,P11-Q13,328.006194,38793295067.280296
Be10_grid2,4,10,grid,2,Q12-R14,212.889347,19292133448.586372
Be10_grid2,4,10,grid,2,Q13-R14,212.886715,214350770.558124
Be10_grid2,4,10,grid,2,Q13-R15,212.888037,19506311852.350765
Be11_rminus,4,11,rminus,0,K1-L2,33471.125581,32940625394650.511719
Be11_rminus,4,11,rminus,0,K1-L3,33473.507741,32935764754081.554688
Be11_rminus,4,11,rminus,0,L2-M4,6196.141589,2828362307423.706543
Be11_rminus,4,11,rminus,0,L3-M4,6193.759429,565423724284.299438
Be11_rminus,4,11,rminus,0,L3-M5,6193.994000,3392758418862.782227
Be11_rminus,4,11,rminus,0,M4-N6,2166.402093,674806352218.653198
Be11_rminus,4,11,rminus,0,M5-N6,2166.167522,48192518550.287743
Be11_rminus,4,11,rminus,0,M5-N7,2166.216958,722929029278.109375
Be11_rminus,4,11,rminus,0,N6-O8,1002.525254,215063124365.309326
Be11_rminus,4,11,rminus,0,N7-O8,1002.475818,7964590728.528812
Be11_rminus,4,11,rminus,0,N7-O9,1002.491001,223018090735.275696
Be11_rminus,4,11,rminus,0,O8-P10,544.556515,84311512025.116257
Be11_rminus,4,11,rminus,0,O9-P10,544.541331,1916062061.928461
Be11_rminus,4,11,rminus,0,O9-P11,544.547188,86225593167.964050
Be11_rminus,4,11,rminus,0,P10-Q12,328.345804,38245250195.335129
Be11_rminus,4,11,rminus,0,P11-Q12,328.339946,588365220.463213
Be11_rminus,4,11,rminus,0,P11-Q13,328.342581,38833081357.402733
Be11_rminus,4,11,rminus,0,Q12-R14,213.107674,19311917261.011650
Be11_rminus,4,11,rminus,0,Q13-R14,213.105039,214570589.680039
Be11_rminus,4,11,rminus,0,Q13-R15,213.106363,19526315820.893246
Be11_grid0,4,11,grid,0,K1-L2,33470.163469,32939929556584.183594
Be11_grid0,4,11,grid,0,K1-L3,33472.545608,32935069612982.707031
Be11_grid0,4,11,grid,0,L2-M4,6196.142121,2828362850190.933105
Be11_grid0,4,11,grid,0,L3-M4,6193.759982,565423791853.869263
Be11_grid0,4,11,grid,0,L3-M5,6193.994553,3392758824266.411133
Be11_grid0,4,11,grid,0,M4-N6,2166.402157,674806354420.875610
Be11_grid0,4,11,grid,0,M5-N6,2166.167586,48192518707.602684
Be11_grid0,4,11,grid,0,M5-N7,2166.217022,722929031636.850708
Be11_grid0,4,11,grid,0,N6-O8,1002.525257,215063124333.788757
Be11_grid0,4,11,grid,0,N7-O8,1002.475821,7964590727.357603
Be11_grid0,4,11,grid,0,N7-O9,1002.491004,223018090702.654938
Be11_grid0,4,11,grid,0,O8-P10,544.556515,84311512024.616730
