run,Z,A,setting,state,n,l,s,binding_eV,total_eV
Cs133_g0u0600,55,133,g0u0600,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u0600,55,133,g0u0600,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u0600,55,133,g0u0600,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u0600,55,133,g0u0600,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u0600,55,133,g0u0600,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u0600,55,133,g0u0600,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u0600,55,133,g0u0600,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u0700,55,133,g0u0700,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u0700,55,133,g0u0700,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u0700,55,133,g0u0700,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u0700,55,133,g0u0700,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u0700,55,133,g0u0700,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u0700,55,133,g0u0700,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u0700,55,133,g0u0700,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u0700,55,133,g0u0700,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u0700,55,133,g0u0700,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u0700,55,133,g0u0700,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u0700,55,133,g0u0700,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u0700,55,133,g0u0700,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u0700,55,133,g0u0700,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u0700,55,133,g0u0700,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u0700,55,133,g0u0700,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u0800,55,133,g0u0800,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u0800,55,133,g0u0800,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u0800,55,133,g0u0800,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u0800,55,133,g0u0800,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u0800,55,133,g0u0800,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u0800,55,133,g0u0800,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u0800,55,133,g0u0800,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u0800,55,133,g0u0800,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u0800,55,133,g0u0800,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u0800,55,133,g0u0800,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u0800,55,133,g0u0800,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u0800,55,133,g0u0800,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u0800,55,133,g0u0800,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u0800,55,133,g0u0800,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u0800,55,133,g0u0800,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u0900,55,133,g0u0900,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u0900,55,133,g0u0900,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u0900,55,133,g0u0900,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u0900,55,133,g0u0900,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u0900,55,133,g0u0900,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u0900,55,133,g0u0900,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u0900,55,133,g0u0900,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u0900,55,133,g0u0900,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u0900,55,133,g0u0900,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u0900,55,133,g0u0900,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u0900,55,133,g0u0900,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u0900,55,133,g0u0900,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u0900,55,133,g0u0900,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u0900,55,133,g0u0900,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u0900,55,133,g0u0900,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1000,55,133,g0u1000,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u1000,55,133,g0u1000,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u1000,55,133,g0u1000,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u1000,55,133,g0u1000,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u1000,55,133,g0u1000,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u1000,55,133,g0u1000,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1000,55,133,g0u1000,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1000,55,133,g0u1000,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1000,55,133,g0u1000,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1000,55,133,g0u1000,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1000,55,133,g0u1000,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1000,55,133,g0u1000,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1000,55,133,g0u1000,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1000,55,133,g0u1000,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1000,55,133,g0u1000,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1100,55,133,g0u1100,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u1100,55,133,g0u1100,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u1100,55,133,g0u1100,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u1100,55,133,g0u1100,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u1100,55,133,g0u1100,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u1100,55,133,g0u1100,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1100,55,133,g0u1100,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1100,55,133,g0u1100,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1100,55,133,g0u1100,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1100,55,133,g0u1100,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1100,55,133,g0u1100,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1100,55,133,g0u1100,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1100,55,133,g0u1100,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1100,55,133,g0u1100,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1100,55,133,g0u1100,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1200,55,133,g0u1200,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u1200,55,133,g0u1200,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u1200,55,133,g0u1200,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u1200,55,133,g0u1200,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u1200,55,133,g0u1200,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u1200,55,133,g0u1200,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1200,55,133,g0u1200,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1200,55,133,g0u1200,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1200,55,133,g0u1200,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1200,55,133,g0u1200,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1200,55,133,g0u1200,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1200,55,133,g0u1200,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1200,55,133,g0u1200,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1200,55,133,g0u1200,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1200,55,133,g0u1200,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1300,55,133,g0u1300,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u1300,55,133,g0u1300,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u1300,55,133,g0u1300,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u1300,55,133,g0u1300,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u1300,55,133,g0u1300,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u1300,55,133,g0u1300,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1300,55,133,g0u1300,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1300,55,133,g0u1300,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1300,55,133,g0u1300,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1300,55,133,g0u1300,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1300,55,133,g0u1300,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1300,55,133,g0u1300,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1300,55,133,g0u1300,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1300,55,133,g0u1300,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1300,55,133,g0u1300,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1400,55,133,g0u1400,K1,1,0,1,-6.0392e+06,9.95291e+07
Cs133_g0u1400,55,133,g0u1400,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u1400,55,133,g0u1400,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u1400,55,133,g0u1400,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u1400,55,133,g0u1400,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u1400,55,133,g0u1400,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1400,55,133,g0u1400,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1400,55,133,g0u1400,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1400,55,133,g0u1400,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1400,55,133,g0u1400,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1400,55,133,g0u1400,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1400,55,133,g0u1400,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1400,55,133,g0u1400,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1400,55,133,g0u1400,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1400,55,133,g0u1400,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1500,55,133,g0u1500,K1,1,0,1,-6.03912e+06,9.95292e+07
Cs133_g0u1500,55,133,g0u1500,L2,2,1,0,-2.19873e+06,1.0337e+08
Cs133_g0u1500,55,133,g0u1500,L3,2,1,1,-2.13662e+06,1.03432e+08
Cs133_g0u1500,55,133,g0u1500,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u1500,55,133,g0u1500,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u1500,55,133,g0u1500,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1500,55,133,g0u1500,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1500,55,133,g0u1500,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1500,55,133,g0u1500,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1500,55,133,g0u1500,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1500,55,133,g0u1500,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1500,55,133,g0u1500,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1500,55,133,g0u1500,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1500,55,133,g0u1500,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1500,55,133,g0u1500,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1600,55,133,g0u1600,K1,1,0,1,-6.03923e+06,9.9529e+07
Cs133_g0u1600,55,133,g0u1600,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g0u1600,55,133,g0u1600,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g0u1600,55,133,g0u1600,M4,3,2,0,-961097,1.04607e+08
Cs133_g0u1600,55,133,g0u1600,M5,3,2,1,-952358,1.04616e+08
Cs133_g0u1600,55,133,g0u1600,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1600,55,133,g0u1600,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1600,55,133,g0u1600,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1600,55,133,g0u1600,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1600,55,133,g0u1600,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1600,55,133,g0u1600,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1600,55,133,g0u1600,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1600,55,133,g0u1600,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1600,55,133,g0u1600,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1600,55,133,g0u1600,R15,8,7,1,-132974,1.05435e+08
Cs133_g0u1700,55,133,g0u1700,K1,1,0,1,-6.12426e+06,9.9444e+07
Cs133_g0u1700,55,133,g0u1700,L2,2,1,0,-2.20788e+06,1.0336e+08
Cs133_g0u1700,55,133,g0u1700,L3,2,1,1,-2.14369e+06,1.03425e+08
Cs133_g0u1700,55,133,g0u1700,M4,3,2,0,-961168,1.04607e+08
Cs133_g0u1700,55,133,g0u1700,M5,3,2,1,-952400,1.04616e+08
Cs133_g0u1700,55,133,g0u1700,N6,4,3,0,-535754,1.05033e+08
Cs133_g0u1700,55,133,g0u1700,N7,4,3,1,-533930,1.05034e+08
Cs133_g0u1700,55,133,g0u1700,O8,5,4,0,-341668,1.05227e+08
Cs133_g0u1700,55,133,g0u1700,O9,5,4,1,-341113,1.05227e+08
Cs133_g0u1700,55,133,g0u1700,P10,6,5,0,-236854,1.05331e+08
Cs133_g0u1700,55,133,g0u1700,P11,6,5,1,-236640,1.05332e+08
Cs133_g0u1700,55,133,g0u1700,Q12,7,6,0,-173845,1.05394e+08
Cs133_g0u1700,55,133,g0u1700,Q13,7,6,1,-173749,1.05395e+08
Cs133_g0u1700,55,133,g0u1700,R14,8,7,0,-133022,1.05435e+08
Cs133_g0u1700,55,133,g0u1700,R15,8,7,1,-132974,1.05435e+08
Cs133_g2u1000,55,133,g2u1000,K1,1,0,1,-6.03921e+06,9.95291e+07
Cs133_g2u1000,55,133,g2u1000,L2,2,1,0,-2.19874e+06,1.0337e+08
Cs133_g2u1000,55,133,g2u1000,L3,2,1,1,-2.13663e+06,1.03432e+08
Cs133_g2u1000,55,133,g2u1000,M4,3,2,0,-961097,1.04607e+08
Cs133_g2u1000,55,133,g2u1000,M5,3,2,1,-952358,1.04616e+08
Cs133_g2u1000,55,133,g2u1000,N6,4,3,0,-535754,1.05033e+08
Cs133_g2u1000,55,133,g2u1000,N7,4,3,1,-533930,1.05034e+08
Cs133_g2u1000,55,133,g2u1000,O8,5,4,0,-341668,1.05227e+08
Cs133_g2u1000,55,133,g2u1000,O9,5,4,1,-341113,1.05227e+08
Cs133_g2u1000,55,133,g2u1000,P10,6,5,0,-236854,1.05331e+08
Cs133_g2u1000,55,133,g2u1000,P11,6,5,1,-236640,1.05332e+08
Cs133_g2u1000,55,133,g2u1000,Q12,7,6,0,-173845,1.05394e+08
Cs133_g2u1000,55,133,g2u1000,Q13,7,6,1,-173749,1.05395e+08
Cs133_g2u1000,55,133,g2u1000,R14,8,7,0,-133022,1.05435e+08
Cs133_g2u1000,55,133,g2u1000,R15,8,7,1,-132974,1.05435e+08
Au197_g0u0050,79,197,g0u0050,K1,1,0,1,-1.00779e+07,9.55197e+07
Au197_g0u0050,79,197,g0u0050,L2,2,1,0,-4.48492e+06,1.01113e+08
Au197_g0u0050,79,197,g0u0050,L3,2,1,1,-4.31561e+06,1.01282e+08
Au197_g0u0050,79,197,g0u0050,M4,3,2,0,-2.01276e+06,1.03585e+08
Au197_g0u0050,79,197,g0u0050,M5,3,2,1,-1.9758e+06,1.03622e+08
Au197_g0u0050,79,197,g0u0050,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0050,79,197,g0u0050,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0050,79,197,g0u0050,O8,5,4,0,-708024,1.0489e+08
Au197_g0u0050,79,197,g0u0050,O9,5,4,1,-705635,1.04892e+08
Au197_g0u0050,79,197,g0u0050,P10,6,5,0,-490106,1.05107e+08
Au197_g0u0050,79,197,g0u0050,P11,6,5,1,-489191,1.05108e+08
Au197_g0u0050,79,197,g0u0050,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0050,79,197,g0u0050,Q13,7,6,1,-359020,1.05239e+08
Au197_g0u0050,79,197,g0u0050,R14,8,7,0,-274886,1.05323e+08
Au197_g0u0050,79,197,g0u0050,R15,8,7,1,-274681,1.05323e+08
Au197_g0u0100,79,197,g0u0100,K1,1,0,1,-1.00787e+07,9.55189e+07
Au197_g0u0100,79,197,g0u0100,L2,2,1,0,-4.48505e+06,1.01113e+08
Au197_g0u0100,79,197,g0u0100,L3,2,1,1,-4.31571e+06,1.01282e+08
Au197_g0u0100,79,197,g0u0100,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0100,79,197,g0u0100,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0100,79,197,g0u0100,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0100,79,197,g0u0100,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0100,79,197,g0u0100,O8,5,4,0,-708025,1.0489e+08
Au197_g0u0100,79,197,g0u0100,O9,5,4,1,-705636,1.04892e+08
Au197_g0u0100,79,197,g0u0100,P10,6,5,0,-490106,1.05107e+08
Au197_g0u0100,79,197,g0u0100,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0100,79,197,g0u0100,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0100,79,197,g0u0100,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0100,79,197,g0u0100,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0100,79,197,g0u0100,R15,8,7,1,-274681,1.05323e+08
Au197_g0u0150,79,197,g0u0150,K1,1,0,1,-1.00788e+07,9.55188e+07
Au197_g0u0150,79,197,g0u0150,L2,2,1,0,-4.48507e+06,1.01112e+08
Au197_g0u0150,79,197,g0u0150,L3,2,1,1,-4.31572e+06,1.01282e+08
Au197_g0u0150,79,197,g0u0150,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0150,79,197,g0u0150,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0150,79,197,g0u0150,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0150,79,197,g0u0150,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0150,79,197,g0u0150,O8,5,4,0,-708025,1.0489e+08
Au197_g0u0150,79,197,g0u0150,O9,5,4,1,-705637,1.04892e+08
Au197_g0u0150,79,197,g0u0150,P10,6,5,0,-490107,1.05107e+08
Au197_g0u0150,79,197,g0u0150,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0150,79,197,g0u0150,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0150,79,197,g0u0150,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0150,79,197,g0u0150,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0150,79,197,g0u0150,R15,8,7,1,-274682,1.05323e+08
Au197_g0u0200,79,197,g0u0200,K1,1,0,1,-1.00788e+07,9.55187e+07
Au197_g0u0200,79,197,g0u0200,L2,2,1,0,-4.48508e+06,1.01112e+08
Au197_g0u0200,79,197,g0u0200,L3,2,1,1,-4.31573e+06,1.01282e+08
Au197_g0u0200,79,197,g0u0200,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0200,79,197,g0u0200,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0200,79,197,g0u0200,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0200,79,197,g0u0200,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0200,79,197,g0u0200,O8,5,4,0,-708026,1.0489e+08
Au197_g0u0200,79,197,g0u0200,O9,5,4,1,-705637,1.04892e+08
Au197_g0u0200,79,197,g0u0200,P10,6,5,0,-490107,1.05107e+08
Au197_g0u0200,79,197,g0u0200,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0200,79,197,g0u0200,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0200,79,197,g0u0200,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0200,79,197,g0u0200,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0200,79,197,g0u0200,R15,8,7,1,-274682,1.05323e+08
Au197_g0u0250,79,197,g0u0250,K1,1,0,1,-1.00788e+07,9.55187e+07
Au197_g0u0250,79,197,g0u0250,L2,2,1,0,-4.48508e+06,1.01112e+08
Au197_g0u0250,79,197,g0u0250,L3,2,1,1,-4.31573e+06,1.01282e+08
Au197_g0u0250,79,197,g0u0250,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0250,79,197,g0u0250,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0250,79,197,g0u0250,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0250,79,197,g0u0250,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0250,79,197,g0u0250,O8,5,4,0,-708026,1.0489e+08
Au197_g0u0250,79,197,g0u0250,O9,5,4,1,-705637,1.04892e+08
Au197_g0u0250,79,197,g0u0250,P10,6,5,0,-490107,1.05107e+08
Au197_g0u0250,79,197,g0u0250,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0250,79,197,g0u0250,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0250,79,197,g0u0250,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0250,79,197,g0u0250,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0250,79,197,g0u0250,R15,8,7,1,-274682,1.05323e+08
Au197_g0u0300,79,197,g0u0300,K1,1,0,1,-1.00789e+07,9.55187e+07
Au197_g0u0300,79,197,g0u0300,L2,2,1,0,-4.48509e+06,1.01112e+08
Au197_g0u0300,79,197,g0u0300,L3,2,1,1,-4.31573e+06,1.01282e+08
Au197_g0u0300,79,197,g0u0300,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0300,79,197,g0u0300,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0300,79,197,g0u0300,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0300,79,197,g0u0300,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0300,79,197,g0u0300,O8,5,4,0,-708026,1.0489e+08
Au197_g0u0300,79,197,g0u0300,O9,5,4,1,-705637,1.04892e+08
Au197_g0u0300,79,197,g0u0300,P10,6,5,0,-490107,1.05107e+08
Au197_g0u0300,79,197,g0u0300,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0300,79,197,g0u0300,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0300,79,197,g0u0300,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0300,79,197,g0u0300,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0300,79,197,g0u0300,R15,8,7,1,-274682,1.05323e+08
Au197_g0u0350,79,197,g0u0350,K1,1,0,1,-1.00789e+07,9.55187e+07
Au197_g0u0350,79,197,g0u0350,L2,2,1,0,-4.48509e+06,1.01112e+08
Au197_g0u0350,79,197,g0u0350,L3,2,1,1,-4.31573e+06,1.01282e+08
Au197_g0u0350,79,197,g0u0350,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0350,79,197,g0u0350,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0350,79,197,g0u0350,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0350,79,197,g0u0350,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0350,79,197,g0u0350,O8,5,4,0,-708026,1.0489e+08
Au197_g0u0350,79,197,g0u0350,O9,5,4,1,-705637,1.04892e+08
Au197_g0u0350,79,197,g0u0350,P10,6,5,0,-490107,1.05107e+08
Au197_g0u0350,79,197,g0u0350,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0350,79,197,g0u0350,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0350,79,197,g0u0350,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0350,79,197,g0u0350,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0350,79,197,g0u0350,R15,8,7,1,-274682,1.05323e+08
Au197_g0u0400,79,197,g0u0400,K1,1,0,1,-1.00789e+07,9.55187e+07
Au197_g0u0400,79,197,g0u0400,L2,2,1,0,-4.48509e+06,1.01112e+08
Au197_g0u0400,79,197,g0u0400,L3,2,1,1,-4.31574e+06,1.01282e+08
Au197_g0u0400,79,197,g0u0400,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0400,79,197,g0u0400,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0400,79,197,g0u0400,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0400,79,197,g0u0400,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0400,79,197,g0u0400,O8,5,4,0,-708026,1.0489e+08
Au197_g0u0400,79,197,g0u0400,O9,5,4,1,-705637,1.04892e+08
Au197_g0u0400,79,197,g0u0400,P10,6,5,0,-490107,1.05107e+08
Au197_g0u0400,79,197,g0u0400,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0400,79,197,g0u0400,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0400,79,197,g0u0400,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0400,79,197,g0u0400,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0400,79,197,g0u0400,R15,8,7,1,-274682,1.05323e+08
Au197_g0u0450,79,197,g0u0450,K1,1,0,1,-1.00789e+07,9.55187e+07
Au197_g0u0450,79,197,g0u0450,L2,2,1,0,-4.48509e+06,1.01112e+08
Au197_g0u0450,79,197,g0u0450,L3,2,1,1,-4.31574e+06,1.01282e+08
Au197_g0u0450,79,197,g0u0450,M4,3,2,0,-2.01277e+06,1.03585e+08
Au197_g0u0450,79,197,g0u0450,M5,3,2,1,-1.97581e+06,1.03622e+08
Au197_g0u0450,79,197,g0u0450,N6,4,3,0,-1.11365e+06,1.04484e+08
Au197_g0u0450,79,197,g0u0450,N7,4,3,1,-1.10576e+06,1.04492e+08
Au197_g0u0450,79,197,g0u0450,O8,5,4,0,-708026,1.0489e+08
Au197_g0u0450,79,197,g0u0450,O9,5,4,1,-705637,1.04892e+08
Au197_g0u0450,79,197,g0u0450,P10,6,5,0,-490107,1.05107e+08
Au197_g0u0450,79,197,g0u0450,P11,6,5,1,-489192,1.05108e+08
Au197_g0u0450,79,197,g0u0450,Q12,7,6,0,-359430,1.05238e+08
Au197_g0u0450,79,197,g0u0450,Q13,7,6,1,-359021,1.05239e+08
Au197_g0u0450,79,197,g0u0450,R14,8,7,0,-274887,1.05323e+08
Au197_g0u0450,79,197,g0u0450,R15,8,7,1,-274682,1.05323e+08
