run,Z,A,kind,level,status,rc,err_bytes,wall_s,input_sha256
Tl193_grid2,81,193,grid,2,RAN,0,0,38.090,eb305fdb7cba3975f02dd5bf4d9a74181279e8d023a74f95934ad7e711e7f3b1
Tl194_rminus,81,194,rminus,0,RAN,0,0,2.757,e80cdf819b1d0715891993020304170159c0afb6cee7a2f6f643c8a0d04dcefb
Tl194_grid0,81,194,grid,0,RAN,0,0,2.005,64256f56c451dd6bf8bd9bfcc3801e080839f69b64a7b1858267cb96dcd84c8b
Tl194_grid1,81,194,grid,1,RAN,0,0,9.444,c3bfc98c2ecf9ed1650a3d22e52b01289452e00907b8532a5fb19b4176ce37da
Tl194_grid2,81,194,grid,2,RAN,0,0,38.992,4a756d122b6262d0c1c66ecd5e433757264c8a0f3baaf75c99c61fb707963f88
Tl195_rminus,81,195,rminus,0,RAN,0,0,2.834,02b17da32c624dac5c3c21e5e270ec49498fbe408032e9588466675be8d5ddde
Tl195_grid0,81,195,grid,0,RAN,0,0,2.101,694b6fe3eea3305ff09e12395bf75166b01427e9d2db6b9cf757a73e0a801f7b
Tl195_grid1,81,195,grid,1,RAN,0,0,9.451,7257bd6dd783b371f5691b4844df5dcd3abaa9c22cc10e6c0986632709fb460e
Tl195_grid2,81,195,grid,2,RAN,0,0,38.082,08d7f4f09384d2eca989bf8c57faf7113bfc7e70ae232fc2d519a615c825af43
Tl196_rminus,81,196,rminus,0,RAN,0,0,2.569,b18aa69ad24b91ea17c14cbe13c77c7ccd13e565c5028e615ac6dc4419b34347
Tl196_grid0,81,196,grid,0,RAN,0,0,2.067,8ca786fcd0b8ccb3ba63906351606bc6e8afed961fa8db80ed3ce663e8bb9d4e
Tl196_grid1,81,196,grid,1,RAN,0,0,9.016,bb7c7dfef18c9e8ee1e93973063ff13de8b4c806736b8b47ce9f60d5207bab67
Tl196_grid2,81,196,grid,2,RAN,0,0,37.615,cc2507d9ed8d602899390f5244b941e8682e1f9f595d170f10cd55aba27c0c69
Tl197_rminus,81,197,rminus,0,RAN,0,0,2.593,8f22a428dbbf4f18cfd753a6d84a5fac34dc3dc7f1cc435b71fe4073d413ff94
Tl197_grid0,81,197,grid,0,RAN,0,0,2.179,eda79b4d14d95d94ab50f894f9dc57ed554cb887bfed50e75654efcf65eb6e3e
Tl197_grid1,81,197,grid,1,RAN,0,0,10.283,f32e1d971b2124fd8e46a336b8c2da966cabe49ac591bbb3d295ced87f60d4bd
Tl197_grid2,81,197,grid,2,RAN,0,0,38.929,3140b9770d60e69d0ba91501cc91f15283a379ef4cf62da6b42ae4c9491f0e47
Tl198_rminus,81,198,rminus,0,RAN,0,0,2.636,d445746cd60b61ee02caeb582b199030359507550c1f943e5e2e4c5ddb4ddf87
Tl198_grid0,81,198,grid,0,RAN,0,0,2.018,f65a4a7e0005ea29feecfa7c47a921f3eb698786e2a1a80a11ee99c349dcd549
Tl198_grid1,81,198,grid,1,RAN,0,0,9.236,5543cf2015a66209ad10a8bcc8ffde8bcbc34aa9a7b1cb6b6c81b5a4cde7c64f
Tl198_grid2,81,198,grid,2,RAN,0,0,40.967,1a6f67360d95aa0babf4f06890fbfea1f8f588f86f813fd2da18a69c6b7830c6
Tl199_rminus,81,199,rminus,0,RAN,0,0,2.699,4fc9efff4414d7209ed509d97dd426dabdba331f5b5c54e14de3cb9b5ab522d4
Tl199_grid0,81,199,grid,0,RAN,0,0,2.124,0e703ba5cadea5799a40743574d35def5782b6a009dc9f445e2172f91d4aa446
Tl199_grid1,81,199,grid,1,RAN,0,0,9.217,8078f587c63e6abfa2a27a9664d21c5d39a88e85e84be67b95ad01434b557e24
Tl199_grid2,81,199,grid,2,RAN,0,0,37.687,0083507c95f1119a7cd0a45e3ee19e3d52c27bd38a04c7a71e47452af3bf2de4
Tl200_rminus,81,200,rminus,0,RAN,0,0,2.616,5811c061d7cdae92e327ffec4faf62df9d5833939e8575d82c3570072ca7cb79
Tl200_grid0,81,200,grid,0,RAN,0,0,2.182,4f5383d11072bd339b0ba818aacdc69aa8b82848f7cc94ff4200172189c5bd04
Tl200_grid1,81,200,grid,1,RAN,0,0,9.210,b5195c4d2eb823f605adc4d08ae74c164a52c82a69fb6bb2b085d6c95dd21639
Tl200_grid2,81,200,grid,2,RAN,0,0,40.045,2fbd5d573663948f06f4e7c87d2cea54039d185d40939fea81a3dffdbd9a9d3c
Tl201_rminus,81,201,rminus,0,RAN,0,0,2.613,bf23254b8d714044f0afe203626be542a7553903a9cebffb925f59b6f346e0bb
Tl201_grid0,81,201,grid,0,RAN,0,0,1.991,506cfe19b1a9f60999b261e9df650009293bb31cedc1497e39e83bc8001f316c
Tl201_grid1,81,201,grid,1,RAN,0,0,9.793,618bd4199953065d2ff5f9c4d85b84fdf4973a2ea14087a27403582ca66a3e3e
Tl201_grid2,81,201,grid,2,RAN,0,0,39.613,5bbbb5f29e26be022e7da592d4019d1f7fddca4815fe413976e92c71b5933d46
Tl202_rminus,81,202,rminus,0,RAN,0,0,2.722,fb1f0b9c35c924065bb2f28b92cbf51fdca19502bf2e3d0c079ea340cc7a1730
Tl202_grid0,81,202,grid,0,RAN,0,0,2.066,b18625af0e1bd0a65e8103850c4af5c99b299ecfc7c2852f217976b4b1a9b197
Tl202_grid1,81,202,grid,1,RAN,0,0,9.749,2fa1f72a63855e66db8371cb6a0325a9160150df9787ee038f1d1e33e06ea558
Tl202_grid2,81,202,grid,2,RAN,0,0,40.886,d59dd53a840a5ea843f7230b6b541f35188a935a1b37c91136da41a0a8159f1b
Tl203_rminus,81,203,rminus,0,RAN,0,0,2.761,a89e6d31bacf8501b3ff04227635215146d919240c7d9917f9b2dde76a77919a
Tl203_grid0,81,203,grid,0,RAN,0,0,2.180,c66f3598c7fa9c98291230da77378b054c553f9a97691cfd1623908d982dc1d0
Tl203_grid1,81,203,grid,1,RAN,0,0,9.131,12c62ba1a4c41ec3d8aa0252c7125f727460f1de9b1df9419023fdf6b8f4e7a9
Tl203_grid2,81,203,grid,2,RAN,0,0,42.636,0b26c6c11cded420608de3a01f63b0c6b29842b1399414eb10013e6b5a0a9f4c
Tl204_rminus,81,204,rminus,0,RAN,0,0,2.657,05c65c389ce3f61dfd5811a3f78d77ea64865df1138f89298d27d80bec1e027d
Tl204_grid0,81,204,grid,0,RAN,0,0,2.264,9b6f60aa22a9402950c9e3da2cd4506cfa226246a32ac2575c9169f020308a2f
Tl204_grid1,81,204,grid,1,RAN,0,0,9.437,ec9a6c12ac2e4781b493d82dcc958dcdc413aefc4102c7c9db790684531af0d2
Tl204_grid2,81,204,grid,2,RAN,0,0,39.602,630c6d4c6e5f1735604b807b8d537366092dc7458e8e944887f839cd954f5d0e
Tl205_rminus,81,205,rminus,0,RAN,0,0,2.813,3e2aeadc4ec91c9704f50a284c251d5442a2a455c6d3e8a4a8cae63f2a5df5a4
Tl205_grid0,81,205,grid,0,RAN,0,0,2.111,6112f59c67407eb21818b690492546b765aee1b4e7db12951491512e06f80f3e
Tl205_grid1,81,205,grid,1,RAN,0,0,9.944,ce5ad5e8f658b87cbd99b277744836752570627381ee5e75a96a3820efc5849e
Tl205_grid2,81,205,grid,2,RAN,0,0,37.938,0702a3614771d3c3258c295aa0d8b4291519d464d88312f6e9616bc7d267a4b0
Tl207_rminus,81,207,rminus,0,RAN,0,0,2.761,e7501cc754ee123079e488c6b861e4de3f5ba050afaac0c989c6ad49ad7a1424
Tl207_grid0,81,207,grid,0,RAN,0,0,2.059,b1cd74839079a719ca27f91ecef383da909151d0a000287fa4cb15e084bd96e7
Tl207_grid1,81,207,grid,1,RAN,0,0,9.212,8d3075537f1ec20138f93f870ed7b37105b53a278f198fd37fefddfe0333154e
Tl207_grid2,81,207,grid,2,RAN,0,0,39.452,00bc3fa9d7ce48a01a621ecf650acfed1609493dd1aa35bf56297901136a7ffe
Tl208_rminus,81,208,rminus,0,RAN,0,0,2.712,1ca5b6f35450dbd3faab5437e37aba8c955dd0f1c1014d8d0a18f89fbcbf1c8e
Tl208_grid0,81,208,grid,0,RAN,0,0,1.986,647f3dac3d786e2a08963a5af19368684a1d0e212a5eada79ff4a3f719bb3486
Tl208_grid1,81,208,grid,1,RAN,0,0,9.136,13df22420d7120ea6f4409934d0d0380c6baf2689c16d67b5b996d748e8d8fa4
Tl208_grid2,81,208,grid,2,RAN,0,0,38.837,305679a06c47041a555aaa8f87e169c2727edf21a4249028d07f02259647c05c
Pb182_rminus,82,182,rminus,0,RAN,0,0,2.287,274324dd2d26247008bf7fb34811d710845ee0cc077e858ca21520aa2cbc1e99
Pb182_grid0,82,182,grid,0,RAN,0,0,2.271,1dce0d19e6c03daf1054bf102fd8ca99504b7b0e42136b490f28b69c1719b74f
Pb182_grid1,82,182,grid,1,RAN,0,0,9.337,d27dab90913e6a31f184d6dfd21ca650097ea548e9ce98ca595c7049d3f026ac
Pb182_grid2,82,182,grid,2,RAN,0,0,39.752,cec5ec91a333930f95b8a4bc531a8498a3ec15cec5bea05bcbacfd194bcc3acd
Pb183_rminus,82,183,rminus,0,RAN,0,0,2.303,ed733996c60343d6d465911718877f557cd4797841fe9e7b91bbd2f5acd1c416
Pb183_grid0,82,183,grid,0,RAN,0,0,2.335,55bd191b63439572ce302b581f989f26cf03b0f5535905835441be10009b0d69
Pb183_grid1,82,183,grid,1,RAN,0,0,9.313,bf0ccc631e3dc98e8b753292685be74a746136e20397045c4222affe757fcb1f
Pb183_grid2,82,183,grid,2,RAN,0,0,39.587,f27b0ee61dccd94fc1bf3944c22edf98277d48bfad126c9f5ce873d702e16c12
Pb184_rminus,82,184,rminus,0,RAN,0,0,2.198,0f64b9e5c6111fd230942dfcb2d07759107dd4e929444768912334fe93925e29
Pb184_grid0,82,184,grid,0,RAN,0,0,2.366,e8f04006b2d1b829cac26b5815b1eeb86f7da62599fa911f2ac5a1eb975640f0
Pb184_grid1,82,184,grid,1,RAN,0,0,9.580,400b8058932d52042e775be8780c4b55ee821caffc5fd158e3883a51b3c780d7
Pb184_grid2,82,184,grid,2,RAN,0,0,43.369,7938eb5e9ca3eb893e2811f7eb421b8606d2b5491e115aa592a54c1e60f07abd
Pb185_rminus,82,185,rminus,0,RAN,0,0,2.276,d636526af3fc2bffee78cbb3dec6e616cb8dd06b4fb1e03a34933b74626a31f8
Pb185_grid0,82,185,grid,0,RAN,0,0,2.400,dd73ff1298272e004937425592532bd253c316c66a89b9939e5bc9df3e64ffa2
Pb185_grid1,82,185,grid,1,RAN,0,0,10.129,efd78354d4291a0e567331a2664b0d02c80fc8cd2f543484941feeb3102e387d
Pb185_grid2,82,185,grid,2,RAN,0,0,39.463,be51573d46660b87fbdb7e79ea020a4fe61b00c86f620e256440cc8ed8d15c27
Pb186_rminus,82,186,rminus,0,RAN,0,0,2.287,b9f04730a1e88be0a1c266f58d45f11073308d37604c9951281dc1a584766877
Pb186_grid0,82,186,grid,0,RAN,0,0,2.418,cf59b481cf9341d7eca352d81c55bac954399079db4e5e07e9bd2f5e6ec7e72f
Pb186_grid1,82,186,grid,1,RAN,0,0,9.164,94215d8ddcef7c0e04d50138c526494207f5fb0c068935466ffdce18f273e2d0
Pb186_grid2,82,186,grid,2,RAN,0,0,39.593,5b5111dac3106e20574ad2e79aa3273144e5e48cebe9f6c2962c2c2860d3cc4c
Pb187_rminus,82,187,rminus,0,RAN,0,0,2.282,7d3ca02ae3fa34d9556a720e155c24905c0fe907e4518cc3467566956d8a4102
Pb187_grid0,82,187,grid,0,RAN,0,0,2.524,51d49e01f6e73d0261c64322f00029f1368eee7d66bf4ccf982d004b8556e6ec
Pb187_grid1,82,187,grid,1,RAN,0,0,9.225,e2a78342daf92f19c869b555a775e33a32a3f00ce2bfc6a04329e692c80da3fe
Pb187_grid2,82,187,grid,2,RAN,0,0,39.623,1b794b71b60668f9a250246732fdff0672dd02b6154ccf9b826a9f22f25a2031
Pb188_rminus,82,188,rminus,0,RAN,0,0,2.238,d0b6622616ca7a2f097bb7e4c136c6f5d07888c9f432577a80fc75d38de8c8e8
Pb188_grid0,82,188,grid,0,RAN,0,0,2.413,5386d672cbd8f9199eb212189e59e06a50d8df127b1ab02aa769a2031b3ad5a7
Pb188_grid1,82,188,grid,1,RAN,0,0,9.566,5b3712a7d594582642d17777cbf0fb1c011f352b1cf3d7b19f18740e76447316
Pb188_grid2,82,188,grid,2,RAN,0,0,38.826,db1572bb9575f1dabf065f03f9385b45f1bc353c16a43c05591dc91da252d572
Pb189_rminus,82,189,rminus,0,RAN,0,0,2.241,1afcd60ce7b0bfc1b4809f4b4f5a2c7c100b64608a96ec6eb731d1bf8db09dd1
Pb189_grid0,82,189,grid,0,RAN,0,0,2.511,41e2107f0dc57e59f62e6042394aebb5767f7660907bfc37a201ec5cdbb81664
Pb189_grid1,82,189,grid,1,RAN,0,0,9.871,a82f5cca868d295d4545f13a067d772fd9a7c56316807eda21ec7f307a4e078d
Pb189_grid2,82,189,grid,2,RAN,0,0,39.279,63ee38e2eb77dbf16b12d037d47f11b79f24b5ed1bd8db74a175b395f8ac8e07
Pb190_rminus,82,190,rminus,0,RAN,0,0,2.313,111e3a7cd7f0b869a8c74ded49be3e69c62ebefceb2036af97bbb88430a80c22
Pb190_grid0,82,190,grid,0,RAN,0,0,2.537,a34663e9f78b026ba6c2a5d3dff9f746c06110bc4dee59a05cca590a9eda0ed0
Pb190_grid1,82,190,grid,1,RAN,0,0,9.226,9d8ae6ef6d21e9b12ea8be8dc2fea867945a04b207c20e661ff8c2d187412246
Pb190_grid2,82,190,grid,2,RAN,0,0,41.491,4e713f2f976db82352227bdf981d6e85836ee2996f7d367e3ef1e6bcc170d288
Pb191_rminus,82,191,rminus,0,RAN,0,0,2.332,f2476d9edbb96611c5e4df24358f6c2bcd24f4a3a360e63afcfb2cd94526ee59
Pb191_grid0,82,191,grid,0,RAN,0,0,2.472,81f1c0b2698b37dd57ad321e8b6803d92d14865b71f51b2eb410cedf63628c98
Pb191_grid1,82,191,grid,1,RAN,0,0,9.471,3f7115ef4df80d0563c0cc5fc49e75d9e6d894f8461ce8f09420e7e3e8c73c82
Pb191_grid2,82,191,grid,2,RAN,0,0,40.277,c7293ac94d9be1d57fa4888dfdcdb9ffd2426b3107ebdb631b115a675a6782ed
Pb192_rminus,82,192,rminus,0,RAN,0,0,2.298,94a81e74a71ec3dec647b2e32ac31b6eaf1f27597f1688184af5b3fad0230875
Pb192_grid0,82,192,grid,0,RAN,0,0,2.466,7e37e1e2a1d56276e3a2f5a107944aa96118962735ff0fc4d5ae5aaaeb2d9019
Pb192_grid1,82,192,grid,1,RAN,0,0,9.513,ad82a9f21e1a94bc6c489f7330f94faaf684ea21b960dfc9e383898f1e3d251f
Pb192_grid2,82,192,grid,2,RAN,0,0,39.805,1b8e0caf2c7be1316dfca0f86092a29df2a8546c36ce5e541dfca6df5cca49cc
Pb193_rminus,82,193,rminus,0,RAN,0,0,2.206,f77bb6ae19c3b02fff4bbea4919c8dd521d6b19ee7a8f9642d7eafe809740b0d
Pb193_grid0,82,193,grid,0,RAN,0,0,2.419,652c51e3e8b30e5d08a04ba9b46365eff12375bdec863639f93121dd3a0f399d
Pb193_grid1,82,193,grid,1,RAN,0,0,9.847,756581e7525c7ba05c61f49eb323a16be9dabade1d206cc12e56774aa1ca8c5e
Pb193_grid2,82,193,grid,2,RAN,0,0,39.338,596e16ade1627b253ecb3df224829f8684fe120d58bea5abedc8b4673cb09e81
Pb194_rminus,82,194,rminus,0,RAN,0,0,2.105,fd31b2030836206421dd87102a24979dfb1d62c62f1cdf5b046afbc6374502a2
Pb194_grid0,82,194,grid,0,RAN,0,0,2.278,183191f048bc79df50738eff193ce217ee9156511f40d7a7f813bef1975ce99c
Pb194_grid1,82,194,grid,1,RAN,0,0,9.315,ef856b6dd1d826d68bd4aa16a2a6169f071831e3b89886847176617bcb3f45ee
Pb194_grid2,82,194,grid,2,RAN,0,0,38.954,6a2bec122e1250fe4f0cc1e5a15f4bc7e0905670f510ada5c9bc7a44a89a570e
Pb195_rminus,82,195,rminus,0,RAN,0,0,2.158,4f05b85517c10c722154cddb82a76d44aaaf40140edc1d4e2e10aaf290982f21
Pb195_grid0,82,195,grid,0,RAN,0,0,2.488,28c3d454d3e31b35f21f2d6b3345d059ebdf8c2906f210e9c2194195a2be26fe
Pb195_grid1,82,195,grid,1,RAN,0,0,9.097,65753845a2d5a85792bae30c755b4b3f09063186a77c35dab52235ba9b4a0a6d
Pb195_grid2,82,195,grid,2,RAN,0,0,39.292,6b788772992dc768b353e3ffbe5dba8b9264a85d5375d8438eb5defe121da59f
Pb196_rminus,82,196,rminus,0,RAN,0,0,2.358,bc2d176af7d6ac4a49b4c4dc1699c6c5dbf9c939755d8ba28007d88a24c50f16
Pb196_grid0,82,196,grid,0,RAN,0,0,2.325,c5619ef67a7c071e0174e6eea48735a70ad69928b12a54d233316ec634b76eeb
Pb196_grid1,82,196,grid,1,RAN,0,0,9.543,2192af245346ac69d5ace16b1567f07aed6a9106b05009596a457f3cc70d457a
Pb196_grid2,82,196,grid,2,RAN,0,0,42.022,9e302e446d936f1e5b44dbd7825b0d3119de2c887a4ad5705dc3d80912ce76ff
Pb197_rminus,82,197,rminus,0,RAN,0,0,2.284,65812d8cb81a34500e8bf95a2e1dd92c4961e3e87e3adce2c5e6ac11927a0912
Pb197_grid0,82,197,grid,0,RAN,0,0,2.326,5e8a49a789bdc657a4f954afce0ddf12989fb3f81ffd5a75bb54c796e9569eb3
Pb197_grid1,82,197,grid,1,RAN,0,0,9.768,ceb2a1c9de1ad8c164d8f5d78d008430645238379c1cc879610c98a677336fd7
Pb197_grid2,82,197,grid,2,RAN,0,0,39.489,47df7fa204da1f2be432168bc7c348f067a273dbb542640050a8f01f0b0f3ec5
Pb198_rminus,82,198,rminus,0,RAN,0,0,2.200,15a32810fb7bc79d256bcfe6953b95899765dc748082aa111b745f95b72650d6
Pb198_grid0,82,198,grid,0,RAN,0,0,2.279,de894f9454d601443b51f00f9929eef830f67dee5fb23722c9f60f2439311e0f
Pb198_grid1,82,198,grid,1,RAN,0,0,9.296,c6b86357263ef53c119c6c6d98481af5af4ba42be1c07bf02592c77a05200a4c
Pb198_grid2,82,198,grid,2,RAN,0,0,39.318,95bae1db51a93f1e9ab8d8525bdd665adacff5e93e6fa0f503c1d71a07c833bc
Pb199_rminus,82,199,rminus,0,RAN,0,0,2.267,a1683301549ea31be0066c449a9c7f41ce0da7173171654cd19d33a2fa7d3991
Pb199_grid0,82,199,grid,0,RAN,0,0,2.208,e25c549b1141b37027586c3235fecce273754596990bec6f116fde0f4ec79f55
Pb199_grid1,82,199,grid,1,RAN,0,0,9.486,b8f811f562d054600c53d6615e8bba08da25af08da2c764b49f9c84b181f872a
Pb199_grid2,82,199,grid,2,RAN,0,0,40.006,7abe1d7c343bacc505ca026d4e68abb15798f529e1d14adf5a0b204a84493f63
Pb200_rminus,82,200,rminus,0,RAN,0,0,2.606,742fada09038fd22a6ce3315c96a90998c709d089c228a12a1db60fc7d8a3451
Pb200_grid0,82,200,grid,0,RAN,0,0,2.213,9b03c6cceebb9609d92526ae69a22bef867ffa66791582885955483d09842473
Pb200_grid1,82,200,grid,1,RAN,0,0,9.457,d139ae9a91407cabc29d4decb530ac559267a4a07709168a5ae215497931bbfc
Pb200_grid2,82,200,grid,2,RAN,0,0,39.550,54f9274a1e1351df902b91bbb6fe348fdd8c698b50db64b3aaf8aa384ac3d1ea
Pb201_rminus,82,201,rminus,0,RAN,0,0,2.601,0e2e8dab81ec655f3e8da7ea7af6fe2d500d87382d93a886c074c1d900c13533
Pb201_grid0,82,201,grid,0,RAN,0,0,2.298,8bfdb72276ebe83428301844af1323506b109cd3c0bce175926e49b778dad660
Pb201_grid1,82,201,grid,1,RAN,0,0,9.685,8d9ed15bd9ace8c82c1f663ee674657aca25347df1f1a16c5cf721a94f006ea3
Pb201_grid2,82,201,grid,2,RAN,0,0,39.234,187b57861dbb33fe0fd318a3ba19fcd34c7a236b76bf50cf90154870e541d41a
Pb202_rminus,82,202,rminus,0,RAN,0,0,2.568,7d04f25766edee92529cc3fbc2c90dc52b84459b4f9b8c39ccdeb5d3db5f8b5b
Pb202_grid0,82,202,grid,0,RAN,0,0,2.213,603ab77c58fc64febe47db788dba0864be6e977b4cdd93236e821e63c35aa500
Pb202_grid1,82,202,grid,1,RAN,0,0,9.488,34037f17666fe77a0834e8f47d91bd966c374397786c88d0504ff2ecb159dd8f
Pb202_grid2,82,202,grid,2,RAN,0,0,40.699,299c610235866e55dc17ec51f8db9fe29ecf73aba0e6ccfe98b0ea1ff45dcb03
Pb203_rminus,82,203,rminus,0,RAN,0,0,2.554,79ae58900785d502822fdd9376d7a0ab73c56d5c82bdeeeda5aefaaf33ccf55b
Pb203_grid0,82,203,grid,0,RAN,0,0,2.374,b4368ed30112f8acee9f4a5e4b6522264efe6497bb3283f916c64d3f1b1177bd
Pb203_grid1,82,203,grid,1,RAN,0,0,9.454,5abed790beba8880df51dbd97b78afa0182e931c21fa97bb2a34ae15a8dd36fd
Pb203_grid2,82,203,grid,2,RAN,0,0,39.203,41fa8c25b071893ef5d434f271f6e37440b3b029a1273a63436c51dad9a1a8dd
Pb204_rminus,82,204,rminus,0,RAN,0,0,2.612,7446e9a5f8575b39f60342951df49f0d9f58688b820f4ef1674e9149a8e359c2
Pb204_grid0,82,204,grid,0,RAN,0,0,2.390,b25eb6c1982c8e4a087c688b7cd4dff5aa2ee8194724cf7c3d01ad2c4d400cd2
Pb204_grid1,82,204,grid,1,RAN,0,0,9.203,02fe2279949b0fdce931c824f43e8124fa52be230bb6b7372e2b7f604298cefc
Pb204_grid2,82,204,grid,2,RAN,0,0,38.570,fcdfc47d714fe3004d37a79ff7c39bf030656f596862c0337cf6c57e69e0bb47
Pb205_rminus,82,205,rminus,0,RAN,0,0,2.617,7e9a86766d9b1def5ade0b51bc94e44183a5c2528ba93ae5e9bf300e97543e39
Pb205_grid0,82,205,grid,0,RAN,0,0,2.331,5b588e143f55033c53101b40d2a71dd628cb005489186a5c293c8f4b61073c9c
Pb205_grid1,82,205,grid,1,RAN,0,0,9.466,d2dc5fac3c2f35a4afde5d3b49afcd42fa004e3c832f4fc5a06df7b500827a0e
Pb205_grid2,82,205,grid,2,RAN,0,0,39.987,658f627d5455ada31f6cb64bfc113b6de5153af407c22c722ba498ed47b00263
Pb206_rminus,82,206,rminus,0,RAN,0,0,2.320,c8e8eeccb4c5fc806cbf76b67bfd5d9af3c2fb7e50ec72be033a2bcfa92f6f05
Pb206_grid0,82,206,grid,0,RAN,0,0,2.308,5ab925006ad6df4c1e36478e9982020d69075b3a77edf3f84c302105062349e2
Pb206_grid1,82,206,grid,1,RAN,0,0,9.341,f562f42cec9124744565a823c4652337f4b1d628ad6d909c730773694e21e5ba
Pb206_grid2,82,206,grid,2,RAN,0,0,38.281,c7d277d5972255a052d3cf79147ea6234f053cae9d55217e6ed9bd9cf363361c
Pb207_rminus,82,207,rminus,0,RAN,0,0,2.539,3932268585406a47d33a6d5725ecf51aef54cf1960c0bf0d52295b42cb53e003
Pb207_grid0,82,207,grid,0,RAN,0,0,2.397,fcbcaf5cb31b803cd5683a6e2fd90015d7451c471fe07ad4c1e35a306b7bbe9b
Pb207_grid1,82,207,grid,1,RAN,0,0,9.354,8a59c21f49ebf57e658d2257a7bd5be881a67a8de36580a83ffc5750f101f9d1
Pb207_grid2,82,207,grid,2,RAN,0,0,39.350,c7653f41bcaa82525cffb4548dcba05dc2b9611bad6df63c208c6a3fee4f9230
Pb208_rminus,82,208,rminus,0,RAN,0,0,2.328,c3d2cae2b8314ea6245b44e78e3922a19bcf388368c0a43dab0df67723f7845b
Pb208_grid0,82,208,grid,0,RAN,0,0,2.492,92c3b2e01b755d0be44e54855c1e7627074c5812e01e9bb1cf1e337137bf0935
Pb208_grid1,82,208,grid,1,RAN,0,0,9.236,3372dd8b0235cda6d4a474b569a43b7386b814cb7e35b52abc8b80204b64e1af
Pb208_grid2,82,208,grid,2,RAN,0,0,43.230,3483f94acf49556ed6ef0602b8096f4d681df8c7431623befd5739159358ae13
Pb208_grid3,82,208,grid,3,RAN,0,968,224.629,c2fc7eae126e0b1ba20388253c166e8f672e5f05cf1683720e28747838e7b798
Pb208_grid4,82,208,grid,4,RAN,0,1144,998.022,3b7e135c27fa3f0751c81a97844b4f46e1d37cc570cf5d08f34f23bad7472ab7
Pb209_rminus,82,209,rminus,0,RAN,0,0,2.410,e97c77c1a66575f4deaa7b3fcd4f897235fcc77ee18735c8dee5be3d92182fb5
Pb209_grid0,82,209,grid,0,RAN,0,0,2.419,c937ad93996f24019db52c0fc7031c50f96ad16cbc25c31bac57f3b8587ce02b
Pb209_grid1,82,209,grid,1,RAN,0,0,9.426,c3729aaf746f6df5dbc608785f51dd4a57ec3092a770bcef67b9866b88da65ec
Pb209_grid2,82,209,grid,2,RAN,0,0,39.145,cf1da1a79e66f1a788ae982e958dca6e816dacef229922793ae9a530857be91e
Pb210_rminus,82,210,rminus,0,RAN,0,0,2.354,31f0359ffcca3affa3d770e1d00bad0a57fc6f5854663df4ccee947dd76bd601
Pb210_grid0,82,210,grid,0,RAN,0,0,2.403,015e8779196c1170c00197150c0e47c9a03926c0d30c7f1d4db4570151ea1a5d
Pb210_grid1,82,210,grid,1,RAN,0,0,9.291,3b81389e499ed4422b78401257135f567ab8d8d84ace37b4243ce0deab3faa86
Pb210_grid2,82,210,grid,2,RAN,0,0,39.512,17dd5537a70dee05d2f83a4013df1a3fb295b65d0caa852d5681284844ced25f
Pb211_rminus,82,211,rminus,0,RAN,0,0,2.443,f89534dae0e09e000ee92f11289e1c202fdad049be2d5246044d60cf1d7c8c33
Pb211_grid0,82,211,grid,0,RAN,0,0,2.311,761f396d561f8131908d61f644256fd8f3a48f84be04d577ffa9a4102d96fb49
Pb211_grid1,82,211,grid,1,RAN,0,0,9.442,54734b63c90c3336ad45855eb512ce8a80d643945c170ac91ced06fd3ce37d18
Pb211_grid2,82,211,grid,2,RAN,0,0,39.880,c8ccba18325b53e16311c71ab4ffa18109d4c922eec8809aa2e7284ce1748d89
Pb212_rminus,82,212,rminus,0,RAN,0,0,2.584,2b6e891e4272425d4cb3a8f791da05d8cf3c5b89de772a674a1561b52de651f8
Pb212_grid0,82,212,grid,0,RAN,0,0,2.250,e34681aae59d099314f9764c3906d3b4efe16b24d403a992774aef25777d315c
Pb212_grid1,82,212,grid,1,RAN,0,0,9.218,68a2672ce3bf8be875c5559184e8c1f995d391e2ad5b3077e3ea91a9d33c7de8
Pb212_grid2,82,212,grid,2,RAN,0,0,38.967,067eed3ba000adea8095e3eb9ea913534e8ca2ecb62b6d547769cb517aa03f61
Pb214_rminus,82,214,rminus,0,RAN,0,0,2.532,29bfa302d545bab23949b7ce20693b7618ff25113f3c39c0b7f3a0064ecc22e7
Pb214_grid0,82,214,grid,0,RAN,0,0,2.302,5d588cd84b389184e6223eed2dc7b76daeaf0d04d28690c6f21cd9f68b5a7300
Pb214_grid1,82,214,grid,1,RAN,0,0,9.514,5df6d7a356ce8dea65b554e2e6d94de8d2683a5b0c79db4a31bcf32540d0aaf2
Pb214_grid2,82,214,grid,2,RAN,0,0,38.462,ea89c7cb48f06bf1bbbfcf6074412b89d8aefbba4b362a92ecf3f528dbdb6afe
Bi202_rminus,83,202,rminus,0,RAN,0,0,2.163,29b4e0e878fb100122674a870c1422a2cff8561eef8102f086c13fd35a881e02
Bi202_grid0,83,202,grid,0,RAN,0,0,2.331,a73d01491527156dfce76c1b6c4268d672d67ad54065ff31baa050c76d70a979
Bi202_grid1,83,202,grid,1,RAN,0,0,9.371,d12ccaa240fba5073bb486c20ea34eb97e79f209fbe37093a5475db66137289f
