run,Z,A,kind,level,state,n,l,s,binding_eV,total_eV
Po209_grid1,84,209,grid,1,O8,5,4,0,-801322,1.048e+08
Po209_grid1,84,209,grid,1,O9,5,4,1,-798261,1.04803e+08
Po209_grid1,84,209,grid,1,P10,6,5,0,-554488,1.05047e+08
Po209_grid1,84,209,grid,1,P11,6,5,1,-553317,1.05048e+08
Po209_grid1,84,209,grid,1,Q12,7,6,0,-406565,1.05194e+08
Po209_grid1,84,209,grid,1,Q13,7,6,1,-406041,1.05195e+08
Po209_grid1,84,209,grid,1,R14,8,7,0,-310896,1.0529e+08
Po209_grid1,84,209,grid,1,R15,8,7,1,-310634,1.0529e+08
Po209_grid2,84,209,grid,2,K1,1,0,1,-1.09167e+07,9.46844e+07
Po209_grid2,84,209,grid,2,L2,2,1,0,-5.03589e+06,1.00565e+08
Po209_grid2,84,209,grid,2,L3,2,1,1,-4.84172e+06,1.00759e+08
Po209_grid2,84,209,grid,2,M4,3,2,0,-2.28326e+06,1.03318e+08
Po209_grid2,84,209,grid,2,M5,3,2,1,-2.23637e+06,1.03365e+08
Po209_grid2,84,209,grid,2,N6,4,3,0,-1.26137e+06,1.0434e+08
Po209_grid2,84,209,grid,2,N7,4,3,1,-1.25125e+06,1.0435e+08
Po209_grid2,84,209,grid,2,O8,5,4,0,-801322,1.048e+08
Po209_grid2,84,209,grid,2,O9,5,4,1,-798261,1.04803e+08
Po209_grid2,84,209,grid,2,P10,6,5,0,-554488,1.05047e+08
Po209_grid2,84,209,grid,2,P11,6,5,1,-553317,1.05048e+08
Po209_grid2,84,209,grid,2,Q12,7,6,0,-406565,1.05194e+08
Po209_grid2,84,209,grid,2,Q13,7,6,1,-406041,1.05195e+08
Po209_grid2,84,209,grid,2,R14,8,7,0,-310896,1.0529e+08
Po209_grid2,84,209,grid,2,R15,8,7,1,-310634,1.0529e+08
Po210_rminus,84,210,rminus,0,K1,1,0,1,-1.0927e+07,9.46744e+07
Po210_rminus,84,210,rminus,0,L2,2,1,0,-5.03741e+06,1.00564e+08
Po210_rminus,84,210,rminus,0,L3,2,1,1,-4.84278e+06,1.00759e+08
Po210_rminus,84,210,rminus,0,M4,3,2,0,-2.28329e+06,1.03318e+08
Po210_rminus,84,210,rminus,0,M5,3,2,1,-2.23639e+06,1.03365e+08
Po210_rminus,84,210,rminus,0,N6,4,3,0,-1.26137e+06,1.0434e+08
Po210_rminus,84,210,rminus,0,N7,4,3,1,-1.25125e+06,1.0435e+08
Po210_rminus,84,210,rminus,0,O8,5,4,0,-801323,1.048e+08
Po210_rminus,84,210,rminus,0,O9,5,4,1,-798262,1.04803e+08
Po210_rminus,84,210,rminus,0,P10,6,5,0,-554489,1.05047e+08
Po210_rminus,84,210,rminus,0,P11,6,5,1,-553318,1.05048e+08
Po210_rminus,84,210,rminus,0,Q12,7,6,0,-406566,1.05195e+08
Po210_rminus,84,210,rminus,0,Q13,7,6,1,-406042,1.05195e+08
Po210_rminus,84,210,rminus,0,R14,8,7,0,-310897,1.0529e+08
Po210_rminus,84,210,rminus,0,R15,8,7,1,-310635,1.05291e+08
Po210_grid0,84,210,grid,0,K1,1,0,1,-1.09084e+07,9.46929e+07
Po210_grid0,84,210,grid,0,L2,2,1,0,-5.03465e+06,1.00567e+08
Po210_grid0,84,210,grid,0,L3,2,1,1,-4.84085e+06,1.0076e+08
Po210_grid0,84,210,grid,0,M4,3,2,0,-2.28324e+06,1.03318e+08
Po210_grid0,84,210,grid,0,M5,3,2,1,-2.23636e+06,1.03365e+08
Po210_grid0,84,210,grid,0,N6,4,3,0,-1.26137e+06,1.0434e+08
Po210_grid0,84,210,grid,0,N7,4,3,1,-1.25125e+06,1.0435e+08
Po210_grid0,84,210,grid,0,O8,5,4,0,-801323,1.048e+08
Po210_grid0,84,210,grid,0,O9,5,4,1,-798262,1.04803e+08
Po210_grid0,84,210,grid,0,P10,6,5,0,-554489,1.05047e+08
Po210_grid0,84,210,grid,0,P11,6,5,1,-553318,1.05048e+08
Po210_grid0,84,210,grid,0,Q12,7,6,0,-406566,1.05195e+08
Po210_grid0,84,210,grid,0,Q13,7,6,1,-406042,1.05195e+08
Po210_grid0,84,210,grid,0,R14,8,7,0,-310897,1.0529e+08
Po210_grid0,84,210,grid,0,R15,8,7,1,-310635,1.05291e+08
Po210_grid1,84,210,grid,1,K1,1,0,1,-1.09086e+07,9.46927e+07
Po210_grid1,84,210,grid,1,L2,2,1,0,-5.0347e+06,1.00567e+08
Po210_grid1,84,210,grid,1,L3,2,1,1,-4.84089e+06,1.0076e+08
Po210_grid1,84,210,grid,1,M4,3,2,0,-2.28324e+06,1.03318e+08
Po210_grid1,84,210,grid,1,M5,3,2,1,-2.23637e+06,1.03365e+08
Po210_grid1,84,210,grid,1,N6,4,3,0,-1.26137e+06,1.0434e+08
Po210_grid1,84,210,grid,1,N7,4,3,1,-1.25126e+06,1.0435e+08
Po210_grid1,84,210,grid,1,O8,5,4,0,-801324,1.048e+08
Po210_grid1,84,210,grid,1,O9,5,4,1,-798263,1.04803e+08
Po210_grid1,84,210,grid,1,P10,6,5,0,-554490,1.05047e+08
Po210_grid1,84,210,grid,1,P11,6,5,1,-553319,1.05048e+08
Po210_grid1,84,210,grid,1,Q12,7,6,0,-406566,1.05195e+08
Po210_grid1,84,210,grid,1,Q13,7,6,1,-406042,1.05195e+08
Po210_grid1,84,210,grid,1,R14,8,7,0,-310897,1.0529e+08
Po210_grid1,84,210,grid,1,R15,8,7,1,-310635,1.05291e+08
Po210_grid2,84,210,grid,2,K1,1,0,1,-1.09087e+07,9.46927e+07
Po210_grid2,84,210,grid,2,L2,2,1,0,-5.03471e+06,1.00567e+08
Po210_grid2,84,210,grid,2,L3,2,1,1,-4.8409e+06,1.0076e+08
Po210_grid2,84,210,grid,2,M4,3,2,0,-2.28324e+06,1.03318e+08
Po210_grid2,84,210,grid,2,M5,3,2,1,-2.23637e+06,1.03365e+08
Po210_grid2,84,210,grid,2,N6,4,3,0,-1.26137e+06,1.0434e+08
Po210_grid2,84,210,grid,2,N7,4,3,1,-1.25126e+06,1.0435e+08
Po210_grid2,84,210,grid,2,O8,5,4,0,-801324,1.048e+08
Po210_grid2,84,210,grid,2,O9,5,4,1,-798263,1.04803e+08
Po210_grid2,84,210,grid,2,P10,6,5,0,-554490,1.05047e+08
Po210_grid2,84,210,grid,2,P11,6,5,1,-553319,1.05048e+08
Po210_grid2,84,210,grid,2,Q12,7,6,0,-406566,1.05195e+08
Po210_grid2,84,210,grid,2,Q13,7,6,1,-406042,1.05195e+08
Po210_grid2,84,210,grid,2,R14,8,7,0,-310897,1.0529e+08
Po210_grid2,84,210,grid,2,R15,8,7,1,-310635,1.05291e+08
Po216_rminus,84,216,rminus,0,K1,1,0,1,-1.08581e+07,9.47448e+07
Po216_rminus,84,216,rminus,0,L2,2,1,0,-5.02718e+06,1.00576e+08
Po216_rminus,84,216,rminus,0,L3,2,1,1,-4.83564e+06,1.00767e+08
Po216_rminus,84,216,rminus,0,M4,3,2,0,-2.28311e+06,1.0332e+08
Po216_rminus,84,216,rminus,0,M5,3,2,1,-2.23632e+06,1.03367e+08
Po216_rminus,84,216,rminus,0,N6,4,3,0,-1.26139e+06,1.04342e+08
Po216_rminus,84,216,rminus,0,N7,4,3,1,-1.25127e+06,1.04352e+08
Po216_rminus,84,216,rminus,0,O8,5,4,0,-801335,1.04802e+08
Po216_rminus,84,216,rminus,0,O9,5,4,1,-798274,1.04805e+08
Po216_rminus,84,216,rminus,0,P10,6,5,0,-554498,1.05048e+08
Po216_rminus,84,216,rminus,0,P11,6,5,1,-553327,1.0505e+08
Po216_rminus,84,216,rminus,0,Q12,7,6,0,-406572,1.05196e+08
Po216_rminus,84,216,rminus,0,Q13,7,6,1,-406048,1.05197e+08
Po216_rminus,84,216,rminus,0,R14,8,7,0,-310902,1.05292e+08
Po216_rminus,84,216,rminus,0,R15,8,7,1,-310639,1.05292e+08
Po216_grid0,84,216,grid,0,K1,1,0,1,-1.084e+07,9.4763e+07
Po216_grid0,84,216,grid,0,L2,2,1,0,-5.02445e+06,1.00578e+08
Po216_grid0,84,216,grid,0,L3,2,1,1,-4.83373e+06,1.00769e+08
Po216_grid0,84,216,grid,0,M4,3,2,0,-2.28306e+06,1.0332e+08
Po216_grid0,84,216,grid,0,M5,3,2,1,-2.23629e+06,1.03367e+08
Po216_grid0,84,216,grid,0,N6,4,3,0,-1.26139e+06,1.04342e+08
Po216_grid0,84,216,grid,0,N7,4,3,1,-1.25127e+06,1.04352e+08
Po216_grid0,84,216,grid,0,O8,5,4,0,-801335,1.04802e+08
Po216_grid0,84,216,grid,0,O9,5,4,1,-798274,1.04805e+08
Po216_grid0,84,216,grid,0,P10,6,5,0,-554498,1.05048e+08
Po216_grid0,84,216,grid,0,P11,6,5,1,-553327,1.0505e+08
Po216_grid0,84,216,grid,0,Q12,7,6,0,-406572,1.05196e+08
Po216_grid0,84,216,grid,0,Q13,7,6,1,-406048,1.05197e+08
Po216_grid0,84,216,grid,0,R14,8,7,0,-310902,1.05292e+08
Po216_grid0,84,216,grid,0,R15,8,7,1,-310639,1.05292e+08
Po216_grid1,84,216,grid,1,K1,1,0,1,-1.08402e+07,9.47628e+07
Po216_grid1,84,216,grid,1,L2,2,1,0,-5.02449e+06,1.00578e+08
Po216_grid1,84,216,grid,1,L3,2,1,1,-4.83376e+06,1.00769e+08
Po216_grid1,84,216,grid,1,M4,3,2,0,-2.28306e+06,1.0332e+08
Po216_grid1,84,216,grid,1,M5,3,2,1,-2.23629e+06,1.03367e+08
Po216_grid1,84,216,grid,1,N6,4,3,0,-1.26139e+06,1.04342e+08
Po216_grid1,84,216,grid,1,N7,4,3,1,-1.25127e+06,1.04352e+08
Po216_grid1,84,216,grid,1,O8,5,4,0,-801336,1.04802e+08
Po216_grid1,84,216,grid,1,O9,5,4,1,-798275,1.04805e+08
Po216_grid1,84,216,grid,1,P10,6,5,0,-554498,1.05048e+08
Po216_grid1,84,216,grid,1,P11,6,5,1,-553327,1.0505e+08
Po216_grid1,84,216,grid,1,Q12,7,6,0,-406572,1.05196e+08
Po216_grid1,84,216,grid,1,Q13,7,6,1,-406048,1.05197e+08
Po216_grid1,84,216,grid,1,R14,8,7,0,-310902,1.05292e+08
Po216_grid1,84,216,grid,1,R15,8,7,1,-310639,1.05292e+08
Po216_grid2,84,216,grid,2,K1,1,0,1,-1.08402e+07,9.47627e+07
Po216_grid2,84,216,grid,2,L2,2,1,0,-5.0245e+06,1.00578e+08
Po216_grid2,84,216,grid,2,L3,2,1,1,-4.83377e+06,1.00769e+08
Po216_grid2,84,216,grid,2,M4,3,2,0,-2.28306e+06,1.0332e+08
Po216_grid2,84,216,grid,2,M5,3,2,1,-2.23629e+06,1.03367e+08
Po216_grid2,84,216,grid,2,N6,4,3,0,-1.26139e+06,1.04342e+08
Po216_grid2,84,216,grid,2,N7,4,3,1,-1.25127e+06,1.04352e+08
Po216_grid2,84,216,grid,2,O8,5,4,0,-801336,1.04802e+08
Po216_grid2,84,216,grid,2,O9,5,4,1,-798275,1.04805e+08
Po216_grid2,84,216,grid,2,P10,6,5,0,-554498,1.05048e+08
Po216_grid2,84,216,grid,2,P11,6,5,1,-553327,1.0505e+08
Po216_grid2,84,216,grid,2,Q12,7,6,0,-406573,1.05196e+08
Po216_grid2,84,216,grid,2,Q13,7,6,1,-406048,1.05197e+08
Po216_grid2,84,216,grid,2,R14,8,7,0,-310902,1.05292e+08
Po216_grid2,84,216,grid,2,R15,8,7,1,-310639,1.05292e+08
Po218_rminus,84,218,rminus,0,K1,1,0,1,-1.08373e+07,9.47661e+07
Po218_rminus,84,218,rminus,0,L2,2,1,0,-5.02406e+06,1.00579e+08
Po218_rminus,84,218,rminus,0,L3,2,1,1,-4.83346e+06,1.0077e+08
Po218_rminus,84,218,rminus,0,M4,3,2,0,-2.28306e+06,1.0332e+08
Po218_rminus,84,218,rminus,0,M5,3,2,1,-2.23629e+06,1.03367e+08
Po218_rminus,84,218,rminus,0,N6,4,3,0,-1.2614e+06,1.04342e+08
Po218_rminus,84,218,rminus,0,N7,4,3,1,-1.25128e+06,1.04352e+08
Po218_rminus,84,218,rminus,0,O8,5,4,0,-801339,1.04802e+08
Po218_rminus,84,218,rminus,0,O9,5,4,1,-798278,1.04805e+08
Po218_rminus,84,218,rminus,0,P10,6,5,0,-554501,1.05049e+08
Po218_rminus,84,218,rminus,0,P11,6,5,1,-553330,1.0505e+08
Po218_rminus,84,218,rminus,0,Q12,7,6,0,-406574,1.05197e+08
Po218_rminus,84,218,rminus,0,Q13,7,6,1,-406050,1.05197e+08
Po218_rminus,84,218,rminus,0,R14,8,7,0,-310903,1.05293e+08
Po218_rminus,84,218,rminus,0,R15,8,7,1,-310641,1.05293e+08
Po218_grid0,84,218,grid,0,K1,1,0,1,-1.08193e+07,9.47841e+07
Po218_grid0,84,218,grid,0,L2,2,1,0,-5.02135e+06,1.00582e+08
Po218_grid0,84,218,grid,0,L3,2,1,1,-4.83155e+06,1.00772e+08
Po218_grid0,84,218,grid,0,M4,3,2,0,-2.283e+06,1.0332e+08
Po218_grid0,84,218,grid,0,M5,3,2,1,-2.23626e+06,1.03367e+08
Po218_grid0,84,218,grid,0,N6,4,3,0,-1.2614e+06,1.04342e+08
Po218_grid0,84,218,grid,0,N7,4,3,1,-1.25128e+06,1.04352e+08
Po218_grid0,84,218,grid,0,O8,5,4,0,-801339,1.04802e+08
Po218_grid0,84,218,grid,0,O9,5,4,1,-798278,1.04805e+08
Po218_grid0,84,218,grid,0,P10,6,5,0,-554501,1.05049e+08
Po218_grid0,84,218,grid,0,P11,6,5,1,-553330,1.0505e+08
Po218_grid0,84,218,grid,0,Q12,7,6,0,-406574,1.05197e+08
Po218_grid0,84,218,grid,0,Q13,7,6,1,-406050,1.05197e+08
Po218_grid0,84,218,grid,0,R14,8,7,0,-310903,1.05293e+08
Po218_grid0,84,218,grid,0,R15,8,7,1,-310641,1.05293e+08
Po218_grid1,84,218,grid,1,K1,1,0,1,-1.08195e+07,9.47839e+07
Po218_grid1,84,218,grid,1,L2,2,1,0,-5.02139e+06,1.00582e+08
Po218_grid1,84,218,grid,1,L3,2,1,1,-4.83158e+06,1.00772e+08
Po218_grid1,84,218,grid,1,M4,3,2,0,-2.283e+06,1.0332e+08
Po218_grid1,84,218,grid,1,M5,3,2,1,-2.23627e+06,1.03367e+08
Po218_grid1,84,218,grid,1,N6,4,3,0,-1.2614e+06,1.04342e+08
Po218_grid1,84,218,grid,1,N7,4,3,1,-1.25128e+06,1.04352e+08
Po218_grid1,84,218,grid,1,O8,5,4,0,-801340,1.04802e+08
Po218_grid1,84,218,grid,1,O9,5,4,1,-798279,1.04805e+08
Po218_grid1,84,218,grid,1,P10,6,5,0,-554501,1.05049e+08
Po218_grid1,84,218,grid,1,P11,6,5,1,-553330,1.0505e+08
Po218_grid1,84,218,grid,1,Q12,7,6,0,-406574,1.05197e+08
Po218_grid1,84,218,grid,1,Q13,7,6,1,-406050,1.05197e+08
Po218_grid1,84,218,grid,1,R14,8,7,0,-310903,1.05293e+08
Po218_grid1,84,218,grid,1,R15,8,7,1,-310641,1.05293e+08
Po218_grid2,84,218,grid,2,K1,1,0,1,-1.08196e+07,9.47838e+07
Po218_grid2,84,218,grid,2,L2,2,1,0,-5.0214e+06,1.00582e+08
Po218_grid2,84,218,grid,2,L3,2,1,1,-4.83159e+06,1.00772e+08
Po218_grid2,84,218,grid,2,M4,3,2,0,-2.283e+06,1.0332e+08
Po218_grid2,84,218,grid,2,M5,3,2,1,-2.23627e+06,1.03367e+08
Po218_grid2,84,218,grid,2,N6,4,3,0,-1.2614e+06,1.04342e+08
Po218_grid2,84,218,grid,2,N7,4,3,1,-1.25128e+06,1.04352e+08
Po218_grid2,84,218,grid,2,O8,5,4,0,-801340,1.04802e+08
Po218_grid2,84,218,grid,2,O9,5,4,1,-798279,1.04805e+08
Po218_grid2,84,218,grid,2,P10,6,5,0,-554501,1.05049e+08
Po218_grid2,84,218,grid,2,P11,6,5,1,-553330,1.0505e+08
Po218_grid2,84,218,grid,2,Q12,7,6,0,-406574,1.05197e+08
Po218_grid2,84,218,grid,2,Q13,7,6,1,-406050,1.05197e+08
Po218_grid2,84,218,grid,2,R14,8,7,0,-310903,1.05293e+08
Po218_grid2,84,218,grid,2,R15,8,7,1,-310641,1.05293e+08
Rn202_rminus,86,202,rminus,0,K1,1,0,1,-1.13361e+07,9.42629e+07
Rn202_rminus,86,202,rminus,0,L2,2,1,0,-5.27504e+06,1.00324e+08
Rn202_rminus,86,202,rminus,0,L3,2,1,1,-5.06695e+06,1.00532e+08
Rn202_rminus,86,202,rminus,0,M4,3,2,0,-2.39671e+06,1.03202e+08
Rn202_rminus,86,202,rminus,0,M5,3,2,1,-2.34525e+06,1.03254e+08
Rn202_rminus,86,202,rminus,0,N6,4,3,0,-1.32311e+06,1.04276e+08
Rn202_rminus,86,202,rminus,0,N7,4,3,1,-1.31197e+06,1.04287e+08
Rn202_rminus,86,202,rminus,0,O8,5,4,0,-840270,1.04759e+08
Rn202_rminus,86,202,rminus,0,O9,5,4,1,-836903,1.04762e+08
Rn202_rminus,86,202,rminus,0,P10,6,5,0,-581352,1.05018e+08
Rn202_rminus,86,202,rminus,0,P11,6,5,1,-580065,1.05019e+08
Rn202_rminus,86,202,rminus,0,Q12,7,6,0,-426228,1.05173e+08
Rn202_rminus,86,202,rminus,0,Q13,7,6,1,-425652,1.05173e+08
Rn202_rminus,86,202,rminus,0,R14,8,7,0,-325915,1.05273e+08
Rn202_rminus,86,202,rminus,0,R15,8,7,1,-325627,1.05273e+08
Rn202_grid0,86,202,grid,0,K1,1,0,1,-1.13161e+07,9.4283e+07
Rn202_grid0,86,202,grid,0,L2,2,1,0,-5.27194e+06,1.00327e+08
Rn202_grid0,86,202,grid,0,L3,2,1,1,-5.06478e+06,1.00534e+08
Rn202_grid0,86,202,grid,0,M4,3,2,0,-2.39664e+06,1.03202e+08
Rn202_grid0,86,202,grid,0,M5,3,2,1,-2.34521e+06,1.03254e+08
Rn202_grid0,86,202,grid,0,N6,4,3,0,-1.32311e+06,1.04276e+08
Rn202_grid0,86,202,grid,0,N7,4,3,1,-1.31197e+06,1.04287e+08
Rn202_grid0,86,202,grid,0,O8,5,4,0,-840270,1.04759e+08
Rn202_grid0,86,202,grid,0,O9,5,4,1,-836903,1.04762e+08
Rn202_grid0,86,202,grid,0,P10,6,5,0,-581352,1.05018e+08
Rn202_grid0,86,202,grid,0,P11,6,5,1,-580065,1.05019e+08
Rn202_grid0,86,202,grid,0,Q12,7,6,0,-426228,1.05173e+08
Rn202_grid0,86,202,grid,0,Q13,7,6,1,-425652,1.05173e+08
Rn202_grid0,86,202,grid,0,R14,8,7,0,-325915,1.05273e+08
Rn202_grid0,86,202,grid,0,R15,8,7,1,-325627,1.05273e+08
Rn202_grid1,86,202,grid,1,K1,1,0,1,-1.13163e+07,9.42828e+07
Rn202_grid1,86,202,grid,1,L2,2,1,0,-5.27198e+06,1.00327e+08
Rn202_grid1,86,202,grid,1,L3,2,1,1,-5.06482e+06,1.00534e+08
Rn202_grid1,86,202,grid,1,M4,3,2,0,-2.39664e+06,1.03202e+08
Rn202_grid1,86,202,grid,1,M5,3,2,1,-2.34522e+06,1.03254e+08
Rn202_grid1,86,202,grid,1,N6,4,3,0,-1.32311e+06,1.04276e+08
Rn202_grid1,86,202,grid,1,N7,4,3,1,-1.31197e+06,1.04287e+08
Rn202_grid1,86,202,grid,1,O8,5,4,0,-840270,1.04759e+08
Rn202_grid1,86,202,grid,1,O9,5,4,1,-836904,1.04762e+08
Rn202_grid1,86,202,grid,1,P10,6,5,0,-581352,1.05018e+08
Rn202_grid1,86,202,grid,1,P11,6,5,1,-580065,1.05019e+08
Rn202_grid1,86,202,grid,1,Q12,7,6,0,-426228,1.05173e+08
Rn202_grid1,86,202,grid,1,Q13,7,6,1,-425652,1.05173e+08
Rn202_grid1,86,202,grid,1,R14,8,7,0,-325916,1.05273e+08
Rn202_grid1,86,202,grid,1,R15,8,7,1,-325627,1.05273e+08
Rn202_grid2,86,202,grid,2,K1,1,0,1,-1.13163e+07,9.42827e+07
Rn202_grid2,86,202,grid,2,L2,2,1,0,-5.272e+06,1.00327e+08
Rn202_grid2,86,202,grid,2,L3,2,1,1,-5.06483e+06,1.00534e+08
Rn202_grid2,86,202,grid,2,M4,3,2,0,-2.39664e+06,1.03202e+08
Rn202_grid2,86,202,grid,2,M5,3,2,1,-2.34522e+06,1.03254e+08
Rn202_grid2,86,202,grid,2,N6,4,3,0,-1.32311e+06,1.04276e+08
Rn202_grid2,86,202,grid,2,N7,4,3,1,-1.31197e+06,1.04287e+08
Rn202_grid2,86,202,grid,2,O8,5,4,0,-840270,1.04759e+08
Rn202_grid2,86,202,grid,2,O9,5,4,1,-836904,1.04762e+08
Rn202_grid2,86,202,grid,2,P10,6,5,0,-581353,1.05018e+08
Rn202_grid2,86,202,grid,2,P11,6,5,1,-580065,1.05019e+08
Rn202_grid2,86,202,grid,2,Q12,7,6,0,-426228,1.05173e+08
Rn202_grid2,86,202,grid,2,Q13,7,6,1,-425652,1.05173e+08
Rn202_grid2,86,202,grid,2,R14,8,7,0,-325916,1.05273e+08
Rn202_grid2,86,202,grid,2,R15,8,7,1,-325627,1.05273e+08
Rn204_rminus,86,204,rminus,0,K1,1,0,1,-1.13308e+07,9.42688e+07
Rn204_rminus,86,204,rminus,0,L2,2,1,0,-5.27424e+06,1.00325e+08
Rn204_rminus,86,204,rminus,0,L3,2,1,1,-5.0664e+06,1.00533e+08
Rn204_rminus,86,204,rminus,0,M4,3,2,0,-2.3967e+06,1.03203e+08
Rn204_rminus,86,204,rminus,0,M5,3,2,1,-2.34525e+06,1.03254e+08
Rn204_rminus,86,204,rminus,0,N6,4,3,0,-1.32311e+06,1.04277e+08
Rn204_rminus,86,204,rminus,0,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn204_rminus,86,204,rminus,0,O8,5,4,0,-840274,1.04759e+08
Rn204_rminus,86,204,rminus,0,O9,5,4,1,-836908,1.04763e+08
Rn204_rminus,86,204,rminus,0,P10,6,5,0,-581355,1.05018e+08
Rn204_rminus,86,204,rminus,0,P11,6,5,1,-580068,1.0502e+08
Rn204_rminus,86,204,rminus,0,Q12,7,6,0,-426230,1.05173e+08
Rn204_rminus,86,204,rminus,0,Q13,7,6,1,-425654,1.05174e+08
Rn204_rminus,86,204,rminus,0,R14,8,7,0,-325917,1.05274e+08
Rn204_rminus,86,204,rminus,0,R15,8,7,1,-325629,1.05274e+08
Rn204_grid0,86,204,grid,0,K1,1,0,1,-1.13109e+07,9.42888e+07
Rn204_grid0,86,204,grid,0,L2,2,1,0,-5.27116e+06,1.00328e+08
Rn204_grid0,86,204,grid,0,L3,2,1,1,-5.06425e+06,1.00535e+08
Rn204_grid0,86,204,grid,0,M4,3,2,0,-2.39664e+06,1.03203e+08
Rn204_grid0,86,204,grid,0,M5,3,2,1,-2.34522e+06,1.03254e+08
Rn204_grid0,86,204,grid,0,N6,4,3,0,-1.32311e+06,1.04277e+08
Rn204_grid0,86,204,grid,0,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn204_grid0,86,204,grid,0,O8,5,4,0,-840274,1.04759e+08
Rn204_grid0,86,204,grid,0,O9,5,4,1,-836908,1.04763e+08
Rn204_grid0,86,204,grid,0,P10,6,5,0,-581355,1.05018e+08
Rn204_grid0,86,204,grid,0,P11,6,5,1,-580068,1.0502e+08
Rn204_grid0,86,204,grid,0,Q12,7,6,0,-426230,1.05173e+08
Rn204_grid0,86,204,grid,0,Q13,7,6,1,-425654,1.05174e+08
Rn204_grid0,86,204,grid,0,R14,8,7,0,-325917,1.05274e+08
Rn204_grid0,86,204,grid,0,R15,8,7,1,-325629,1.05274e+08
Rn204_grid1,86,204,grid,1,K1,1,0,1,-1.13111e+07,9.42885e+07
Rn204_grid1,86,204,grid,1,L2,2,1,0,-5.2712e+06,1.00328e+08
Rn204_grid1,86,204,grid,1,L3,2,1,1,-5.06428e+06,1.00535e+08
Rn204_grid1,86,204,grid,1,M4,3,2,0,-2.39664e+06,1.03203e+08
Rn204_grid1,86,204,grid,1,M5,3,2,1,-2.34522e+06,1.03254e+08
Rn204_grid1,86,204,grid,1,N6,4,3,0,-1.32312e+06,1.04277e+08
Rn204_grid1,86,204,grid,1,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn204_grid1,86,204,grid,1,O8,5,4,0,-840275,1.04759e+08
Rn204_grid1,86,204,grid,1,O9,5,4,1,-836909,1.04763e+08
Rn204_grid1,86,204,grid,1,P10,6,5,0,-581356,1.05018e+08
Rn204_grid1,86,204,grid,1,P11,6,5,1,-580068,1.0502e+08
Rn204_grid1,86,204,grid,1,Q12,7,6,0,-426230,1.05173e+08
Rn204_grid1,86,204,grid,1,Q13,7,6,1,-425654,1.05174e+08
Rn204_grid1,86,204,grid,1,R14,8,7,0,-325917,1.05274e+08
Rn204_grid1,86,204,grid,1,R15,8,7,1,-325629,1.05274e+08
Rn204_grid2,86,204,grid,2,K1,1,0,1,-1.13112e+07,9.42885e+07
Rn204_grid2,86,204,grid,2,L2,2,1,0,-5.27121e+06,1.00328e+08
Rn204_grid2,86,204,grid,2,L3,2,1,1,-5.06429e+06,1.00535e+08
Rn204_grid2,86,204,grid,2,M4,3,2,0,-2.39664e+06,1.03203e+08
Rn204_grid2,86,204,grid,2,M5,3,2,1,-2.34522e+06,1.03254e+08
Rn204_grid2,86,204,grid,2,N6,4,3,0,-1.32312e+06,1.04277e+08
Rn204_grid2,86,204,grid,2,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn204_grid2,86,204,grid,2,O8,5,4,0,-840275,1.04759e+08
Rn204_grid2,86,204,grid,2,O9,5,4,1,-836909,1.04763e+08
Rn204_grid2,86,204,grid,2,P10,6,5,0,-581356,1.05018e+08
Rn204_grid2,86,204,grid,2,P11,6,5,1,-580068,1.0502e+08
Rn204_grid2,86,204,grid,2,Q12,7,6,0,-426230,1.05173e+08
Rn204_grid2,86,204,grid,2,Q13,7,6,1,-425654,1.05174e+08
Rn204_grid2,86,204,grid,2,R14,8,7,0,-325917,1.05274e+08
Rn204_grid2,86,204,grid,2,R15,8,7,1,-325629,1.05274e+08
Rn205_rminus,86,205,rminus,0,K1,1,0,1,-1.13307e+07,9.42692e+07
Rn205_rminus,86,205,rminus,0,L2,2,1,0,-5.27424e+06,1.00326e+08
Rn205_rminus,86,205,rminus,0,L3,2,1,1,-5.0664e+06,1.00534e+08
Rn205_rminus,86,205,rminus,0,M4,3,2,0,-2.39671e+06,1.03203e+08
Rn205_rminus,86,205,rminus,0,M5,3,2,1,-2.34526e+06,1.03255e+08
Rn205_rminus,86,205,rminus,0,N6,4,3,0,-1.32312e+06,1.04277e+08
Rn205_rminus,86,205,rminus,0,N7,4,3,1,-1.31198e+06,1.04288e+08
Rn205_rminus,86,205,rminus,0,O8,5,4,0,-840277,1.0476e+08
Rn205_rminus,86,205,rminus,0,O9,5,4,1,-836910,1.04763e+08
Rn205_rminus,86,205,rminus,0,P10,6,5,0,-581357,1.05019e+08
Rn205_rminus,86,205,rminus,0,P11,6,5,1,-580070,1.0502e+08
Rn205_rminus,86,205,rminus,0,Q12,7,6,0,-426231,1.05174e+08
Rn205_rminus,86,205,rminus,0,Q13,7,6,1,-425655,1.05174e+08
Rn205_rminus,86,205,rminus,0,R14,8,7,0,-325918,1.05274e+08
Rn205_rminus,86,205,rminus,0,R15,8,7,1,-325630,1.05274e+08
Rn205_grid0,86,205,grid,0,K1,1,0,1,-1.13108e+07,9.42891e+07
Rn205_grid0,86,205,grid,0,L2,2,1,0,-5.27115e+06,1.00329e+08
