run,Z,A,setting,line,delta_e_eV,w12_per_s
Zr90_g2u1000,40,90,g2u1000,P10-Q12,33232.893955,387175365060302.625000
Zr90_g2u1000,40,90,g2u1000,P11-Q12,33173.460262,5932610568074.546875
Zr90_g2u1000,40,90,g2u1000,P11-Q13,33200.142283,392573406204652.875000
Zr90_g2u1000,40,90,g2u1000,Q12-R14,21546.093792,195255230177550.250000
Zr90_g2u1000,40,90,g2u1000,Q13-R14,21519.411771,2163070378378.048096
Zr90_g2u1000,40,90,g2u1000,Q13-R15,21532.801546,197245383146064.843750
Nb93_g0u0050,41,93,g0u0050,K1-L2,2602941.646051,271118269801817248.000000
Nb93_g0u0050,41,93,g0u0050,K1-L3,2625957.964742,273192290468542592.000000
Nb93_g0u0050,41,93,g0u0050,L2-M4,682672.394143,32690247626981808.000000
Nb93_g0u0050,41,93,g0u0050,L3-M4,659656.075452,6272993076515833.000000
Nb93_g0u0050,41,93,g0u0050,L3-M5,662332.271380,37916578368476592.000000
Nb93_g0u0050,41,93,g0u0050,M4-N6,233637.151490,7651535909580055.000000
Nb93_g0u0050,41,93,g0u0050,M5-N6,230960.955563,537012785223773.250000
Nb93_g0u0050,41,93,g0u0050,M5-N7,231519.614155,8106339334330234.000000
Nb93_g0u0050,41,93,g0u0050,N6-O8,107213.613031,2418449898566825.000000
Nb93_g0u0050,41,93,g0u0050,N7-O8,106654.954439,88719363213930.687500
Nb93_g0u0050,41,93,g0u0050,N7-O9,106825.597809,2495902850697255.000000
Nb93_g0u0050,41,93,g0u0050,O8-P10,58027.821011,944394342572165.375000
Nb93_g0u0050,41,93,g0u0050,O9-P10,57857.177641,21333330054411.003906
Nb93_g0u0050,41,93,g0u0050,O9-P11,57922.798562,963413517906630.000000
Nb93_g0u0050,41,93,g0u0050,P10-Q12,34921.718242,427450012389415.750000
Nb93_g0u0050,41,93,g0u0050,P11-Q12,34856.097321,6548392378346.817383
Nb93_g0u0050,41,93,g0u0050,P11-Q13,34885.555235,433378294651375.687500
Nb93_g0u0050,41,93,g0u0050,Q12-R14,22640.053970,215556094163372.312500
Nb93_g0u0050,41,93,g0u0050,Q13-R14,22610.596055,2387607309961.770020
Nb93_g0u0050,41,93,g0u0050,Q13-R15,22625.378187,217743132675141.312500
Nb93_g0u0100,41,93,g0u0100,K1-L2,2603210.000102,271150608142621152.000000
Nb93_g0u0100,41,93,g0u0100,K1-L3,2626228.542140,273223348290394080.000000
Nb93_g0u0100,41,93,g0u0100,L2-M4,682678.932504,32690579488000224.000000
Nb93_g0u0100,41,93,g0u0100,L3-M4,659660.390466,6273043878289997.000000
Nb93_g0u0100,41,93,g0u0100,L3-M5,662336.602831,37916875212420960.000000
Nb93_g0u0100,41,93,g0u0100,M4-N6,233637.727959,7651572394398371.000000
Nb93_g0u0100,41,93,g0u0100,M5-N6,230961.515594,537015321883638.687500
Nb93_g0u0100,41,93,g0u0100,M5-N7,231520.176856,8106377646008358.000000
Nb93_g0u0100,41,93,g0u0100,N6-O8,107213.855627,2418460373493006.500000
Nb93_g0u0100,41,93,g0u0100,N7-O8,106655.194365,88719747768012.765625
Nb93_g0u0100,41,93,g0u0100,N7-O9,106825.838470,2495913673133471.500000
Nb93_g0u0100,41,93,g0u0100,O8-P10,58027.935295,944397848540163.875000
Nb93_g0u0100,41,93,g0u0100,O9-P10,57857.291190,21333409263065.417969
Nb93_g0u0100,41,93,g0u0100,O9-P11,57922.912352,963417036965073.000000
Nb93_g0u0100,41,93,g0u0100,P10-Q12,34921.774861,427451259980450.937500
Nb93_g0u0100,41,93,g0u0100,P11-Q12,34856.153699,6548412156680.614258
Nb93_g0u0100,41,93,g0u0100,P11-Q13,34885.611700,433379603810054.625000
Nb93_g0u0100,41,93,g0u0100,Q12-R14,22640.082429,215556605869769.031250
Nb93_g0u0100,41,93,g0u0100,Q13-R14,22610.624427,2387612790125.951660
Nb93_g0u0100,41,93,g0u0100,Q13-R15,22625.406592,217743615411487.218750
Nb93_g0u0150,41,93,g0u0150,K1-L2,2603256.284489,271156254871126304.000000
Nb93_g0u0150,41,93,g0u0150,K1-L3,2626275.216066,273228766270328512.000000
Nb93_g0u0150,41,93,g0u0150,L2-M4,682680.282056,32690654357177076.000000
Nb93_g0u0150,41,93,g0u0150,L3-M4,659661.350479,6273055298068477.000000
Nb93_g0u0150,41,93,g0u0150,L3-M5,662337.567052,37916946714356464.000000
Nb93_g0u0150,41,93,g0u0150,M4-N6,233637.871287,7651581863647717.000000
Nb93_g0u0150,41,93,g0u0150,M5-N6,230961.654714,537015923274749.000000
Nb93_g0u0150,41,93,g0u0150,M5-N7,231520.316630,8106387226919930.000000
Nb93_g0u0150,41,93,g0u0150,N6-O8,107213.915022,2418462887202852.500000
Nb93_g0u0150,41,93,g0u0150,N7-O8,106655.253106,88719840033045.906250
Nb93_g0u0150,41,93,g0u0150,N7-O9,106825.897391,2495916270173070.500000
Nb93_g0u0150,41,93,g0u0150,O8-P10,58027.963297,944398774647079.250000
Nb93_g0u0150,41,93,g0u0150,O9-P10,57857.319012,21333428882275.953125
Nb93_g0u0150,41,93,g0u0150,O9-P11,57922.940234,963417923164242.875000
Nb93_g0u0150,41,93,g0u0150,P10-Q12,34921.788740,427451623351371.625000
Nb93_g0u0150,41,93,g0u0150,P11-Q12,34856.167518,6548417057600.090820
Nb93_g0u0150,41,93,g0u0150,P11-Q13,34885.625541,433379972296234.437500
Nb93_g0u0150,41,93,g0u0150,Q12-R14,22640.089408,215556711607791.062500
Nb93_g0u0150,41,93,g0u0150,Q13-R14,22610.631385,2387614148602.019531
Nb93_g0u0150,41,93,g0u0150,Q13-R15,22625.413558,217743739308438.062500
Nb93_g0u0200,41,93,g0u0200,K1-L2,2603271.915407,271158203088961152.000000
Nb93_g0u0200,41,93,g0u0200,K1-L3,2626290.982499,273230630555620448.000000
Nb93_g0u0200,41,93,g0u0200,L2-M4,682680.794398,32690683417213624.000000
Nb93_g0u0200,41,93,g0u0200,L3-M4,659661.727307,6273060281875077.000000
Nb93_g0u0200,41,93,g0u0200,L3-M5,662337.945601,37916976507692712.000000
Nb93_g0u0200,41,93,g0u0200,M4-N6,233637.930868,7651585536167650.000000
Nb93_g0u0200,41,93,g0u0200,M5-N6,230961.712573,537016181957848.437500
Nb93_g0u0200,41,93,g0u0200,M5-N7,231520.374761,8106391133705144.000000
Nb93_g0u0200,41,93,g0u0200,N6-O8,107213.939733,2418464040506950.500000
Nb93_g0u0200,41,93,g0u0200,N7-O8,106655.277545,88719876474106.765625
Nb93_g0u0200,41,93,g0u0200,N7-O9,106825.921905,2495917461842131.000000
Nb93_g0u0200,41,93,g0u0200,O8-P10,58027.974949,944399059209747.875000
Nb93_g0u0200,41,93,g0u0200,O9-P10,57857.330589,21333436614302.332031
Nb93_g0u0200,41,93,g0u0200,O9-P11,57922.951835,963418331519159.125000
Nb93_g0u0200,41,93,g0u0200,P10-Q12,34921.794515,427451727593701.812500
Nb93_g0u0200,41,93,g0u0200,P11-Q12,34856.173268,6548419321535.417969
Nb93_g0u0200,41,93,g0u0200,P11-Q13,34885.631301,433380077986846.625000
Nb93_g0u0200,41,93,g0u0200,Q12-R14,22640.092312,215556751414980.031250
Nb93_g0u0200,41,93,g0u0200,Q13-R14,22610.634280,2387614777027.867676
Nb93_g0u0200,41,93,g0u0200,Q13-R15,22625.416457,217743796607249.906250
Nb93_g0u0250,41,93,g0u0250,K1-L2,2603279.063210,271159088452048576.000000
Nb93_g0u0250,41,93,g0u0250,K1-L3,2626298.193237,273231501049998080.000000
Nb93_g0u0250,41,93,g0u0250,L2-M4,682681.044564,32690696929674124.000000
Nb93_g0u0250,41,93,g0u0250,L3-M4,659661.914537,6273062552955498.000000
Nb93_g0u0250,41,93,g0u0250,L3-M5,662338.133719,37916990116095792.000000
Nb93_g0u0250,41,93,g0u0250,M4-N6,233637.962144,7651586955084575.000000
Nb93_g0u0250,41,93,g0u0250,M5-N6,230961.742962,537016314505287.000000
Nb93_g0u0250,41,93,g0u0250,M5-N7,231520.405293,8106393630503631.000000
Nb93_g0u0250,41,93,g0u0250,N6-O8,107213.952717,2418464630212412.500000
Nb93_g0u0250,41,93,g0u0250,N7-O8,106655.290386,88719898133017.171875
Nb93_g0u0250,41,93,g0u0250,N7-O9,106825.934785,2495917905653251.500000
Nb93_g0u0250,41,93,g0u0250,O8-P10,58027.981071,944399263563245.500000
Nb93_g0u0250,41,93,g0u0250,O9-P10,57857.336671,21333441233443.312500
Nb93_g0u0250,41,93,g0u0250,O9-P11,57922.957931,963418481089803.125000
Nb93_g0u0250,41,93,g0u0250,P10-Q12,34921.797550,427451803000142.437500
Nb93_g0u0250,41,93,g0u0250,P11-Q12,34856.176290,6548420477129.681641
Nb93_g0u0250,41,93,g0u0250,P11-Q13,34885.634327,433380154453326.937500
Nb93_g0u0250,41,93,g0u0250,Q12-R14,22640.093839,215556780359895.750000
Nb93_g0u0250,41,93,g0u0250,Q13-R14,22610.635802,2387615097697.642090
Nb93_g0u0250,41,93,g0u0250,Q13-R15,22625.417980,217743825847427.187500
Nb93_g0u0300,41,93,g0u0300,K1-L2,2603282.931025,271159599187810720.000000
Nb93_g0u0300,41,93,g0u0300,K1-L3,2626302.095434,273231990258234912.000000
Nb93_g0u0300,41,93,g0u0300,L2-M4,682681.186245,32690706752088492.000000
Nb93_g0u0300,41,93,g0u0300,L3-M4,659662.021836,6273064034363606.000000
Nb93_g0u0300,41,93,g0u0300,L3-M5,662338.241543,37916998982582856.000000
Nb93_g0u0300,41,93,g0u0300,M4-N6,233637.980915,7651588456307150.000000
Nb93_g0u0300,41,93,g0u0300,M5-N6,230961.761208,537016420609716.187500
Nb93_g0u0300,41,93,g0u0300,M5-N7,231520.423625,8106394239475626.000000
Nb93_g0u0300,41,93,g0u0300,N6-O8,107213.960515,2418464952210402.500000
Nb93_g0u0300,41,93,g0u0300,N7-O8,106655.298098,88719909949063.000000
Nb93_g0u0300,41,93,g0u0300,N7-O9,106825.942521,2495918403809071.000000
Nb93_g0u0300,41,93,g0u0300,O8-P10,58027.984748,944399432449458.875000
Nb93_g0u0300,41,93,g0u0300,O9-P10,57857.340325,21333442430492.691406
Nb93_g0u0300,41,93,g0u0300,O9-P11,57922.961592,963418535495582.125000
Nb93_g0u0300,41,93,g0u0300,P10-Q12,34921.799373,427451865654753.000000
Nb93_g0u0300,41,93,g0u0300,P11-Q12,34856.178106,6548420769534.997070
Nb93_g0u0300,41,93,g0u0300,P11-Q13,34885.636145,433380217995782.437500
Nb93_g0u0300,41,93,g0u0300,Q12-R14,22640.094756,215556804500757.781250
Nb93_g0u0300,41,93,g0u0300,Q13-R14,22610.636717,2387615177446.554199
Nb93_g0u0300,41,93,g0u0300,Q13-R15,22625.418896,217743850236797.468750
Nb93_g0u0350,41,93,g0u0350,K1-L2,2603285.261477,271159888134585408.000000
Nb93_g0u0350,41,93,g0u0350,K1-L3,2626304.446748,273232267343119360.000000
Nb93_g0u0350,41,93,g0u0350,L2-M4,682681.274749,32690713328289184.000000
Nb93_g0u0350,41,93,g0u0350,L3-M4,659662.089478,6273064841567137.000000
Nb93_g0u0350,41,93,g0u0350,L3-M5,662338.309525,37917003829403552.000000
Nb93_g0u0350,41,93,g0u0350,M4-N6,233637.993210,7651588832441698.000000
Nb93_g0u0350,41,93,g0u0350,M5-N6,230961.773164,537016513009261.125000
Nb93_g0u0350,41,93,g0u0350,M5-N7,231520.435637,8106395627263183.000000
Nb93_g0u0350,41,93,g0u0350,N6-O8,107213.965626,2418465218384748.000000
Nb93_g0u0350,41,93,g0u0350,N7-O8,106655.303153,88719919736207.328125
Nb93_g0u0350,41,93,g0u0350,N7-O9,106825.947591,2495918513375108.000000
Nb93_g0u0350,41,93,g0u0350,O8-P10,58027.987158,944399467416284.375000
Nb93_g0u0350,41,93,g0u0350,O9-P10,57857.342720,21333445841355.582031
Nb93_g0u0350,41,93,g0u0350,O9-P11,57922.963992,963418689146783.625000
Nb93_g0u0350,41,93,g0u0350,P10-Q12,34921.800568,427451878228515.750000
Nb93_g0u0350,41,93,g0u0350,P11-Q12,34856.179295,6548420961183.650391
Nb93_g0u0350,41,93,g0u0350,P11-Q13,34885.637337,433380230739405.812500
Nb93_g0u0350,41,93,g0u0350,Q12-R14,22640.095357,215556809238977.781250
Nb93_g0u0350,41,93,g0u0350,Q13-R14,22610.637316,2387615417641.005859
Nb93_g0u0350,41,93,g0u0350,Q13-R15,22625.419496,217743855021018.718750
Nb93_g0u0400,41,93,g0u0400,K1-L2,2603286.774976,271160088421939808.000000
Nb93_g0u0400,41,93,g0u0400,K1-L3,2626305.973875,273232459356231648.000000
Nb93_g0u0400,41,93,g0u0400,L2-M4,682681.334012,32690716874860676.000000
Nb93_g0u0400,41,93,g0u0400,L3-M4,659662.135113,6273065028576803.000000
Nb93_g0u0400,41,93,g0u0400,L3-M5,662338.355394,37917008194391080.000000
Nb93_g0u0400,41,93,g0u0400,M4-N6,233638.001775,7651590022043533.000000
Nb93_g0u0400,41,93,g0u0400,M5-N6,230961.781495,537016531181192.125000
Nb93_g0u0400,41,93,g0u0400,M5-N7,231520.444007,8106395905482370.000000
Nb93_g0u0400,41,93,g0u0400,N6-O8,107213.969188,2418465292396024.500000
Nb93_g0u0400,41,93,g0u0400,N7-O8,106655.306676,88719928354050.093750
Nb93_g0u0400,41,93,g0u0400,N7-O9,106825.951125,2495918755237048.500000
Nb93_g0u0400,41,93,g0u0400,O8-P10,58027.988838,944399491789414.125000
Nb93_g0u0400,41,93,g0u0400,O9-P10,57857.344389,21333446388244.687500
Nb93_g0u0400,41,93,g0u0400,O9-P11,57922.965665,963418714002383.125000
Nb93_g0u0400,41,93,g0u0400,P10-Q12,34921.801401,427451886993867.312500
Nb93_g0u0400,41,93,g0u0400,P11-Q12,34856.180125,6548421094784.567383
Nb93_g0u0400,41,93,g0u0400,P11-Q13,34885.638167,433380239622637.000000
Nb93_g0u0400,41,93,g0u0400,Q12-R14,22640.095776,215556829454343.625000
Nb93_g0u0400,41,93,g0u0400,Q13-R14,22610.637733,2387615454082.355957
Nb93_g0u0400,41,93,g0u0400,Q13-R15,22625.419914,217743858356570.437500
Nb93_g0u0450,41,93,g0u0450,K1-L2,2603287.813968,271160207259595456.000000
Nb93_g0u0450,41,93,g0u0450,K1-L3,2626307.022269,273232573522794752.000000
Nb93_g0u0450,41,93,g0u0450,L2-M4,682681.375801,32690717509148984.000000
Nb93_g0u0450,41,93,g0u0450,L3-M4,659662.167500,6273065709691046.000000
Nb93_g0u0450,41,93,g0u0450,L3-M5,662338.387950,37917012254797248.000000
Nb93_g0u0450,41,93,g0u0450,M4-N6,233638.008023,7651590213384413.000000
Nb93_g0u0450,41,93,g0u0450,M5-N6,230961.787573,537016544441353.875000
Nb93_g0u0450,41,93,g0u0450,M5-N7,231520.450113,8106396108505532.000000
Nb93_g0u0450,41,93,g0u0450,N6-O8,107213.971788,2418465506393079.500000
Nb93_g0u0450,41,93,g0u0450,N7-O8,106655.309247,88719930316904.843750
Nb93_g0u0450,41,93,g0u0450,N7-O9,106825.953704,2495918810965163.500000
Nb93_g0u0450,41,93,g0u0450,O8-P10,58027.990064,944399625112264.750000
Nb93_g0u0450,41,93,g0u0450,O9-P10,57857.345607,21333446787315.847656
Nb93_g0u0450,41,93,g0u0450,O9-P11,57922.966885,963418732140399.000000
Nb93_g0u0450,41,93,g0u0450,P10-Q12,34921.802008,427451936860442.812500
Nb93_g0u0450,41,93,g0u0450,P11-Q12,34856.180730,6548421192275.260742
Nb93_g0u0450,41,93,g0u0450,P11-Q13,34885.638773,433380290204628.375000
Nb93_g0u0450,41,93,g0u0450,Q12-R14,22640.096082,215556831864622.000000
Nb93_g0u0450,41,93,g0u0450,Q13-R14,22610.638038,2387615480673.312500
Nb93_g0u0450,41,93,g0u0450,Q13-R15,22625.420219,217743860790250.812500
Nb93_g0u0500,41,93,g0u0500,K1-L2,2603288.558376,271160295839594560.000000
Nb93_g0u0500,41,93,g0u0500,K1-L3,2626307.773444,273232658611232256.000000
Nb93_g0u0500,41,93,g0u0500,L2-M4,682681.406471,32690720697467672.000000
Nb93_g0u0500,41,93,g0u0500,L3-M4,659662.191403,6273065815220811.000000
Nb93_g0u0500,41,93,g0u0500,L3-M5,662338.411980,37917012911556256.000000
Nb93_g0u0500,41,93,g0u0500,M4-N6,233638.012744,7651590358054183.000000
Nb93_g0u0500,41,93,g0u0500,M5-N6,230961.792167,537016554466688.250000
Nb93_g0u0500,41,93,g0u0500,M5-N7,231520.454729,8106396261996595.000000
Nb93_g0u0500,41,93,g0u0500,N6-O8,107213.973753,2418465547223243.000000
Nb93_g0u0500,41,93,g0u0500,N7-O8,106655.311191,88719931800867.218750
Nb93_g0u0500,41,93,g0u0500,N7-O9,106825.955654,2495919018587000.000000
Nb93_g0u0500,41,93,g0u0500,O8-P10,58027.990991,944399638558352.750000
Nb93_g0u0500,41,93,g0u0500,O9-P10,57857.346528,21333447089020.226562
Nb93_g0u0500,41,93,g0u0500,O9-P11,57922.967808,963418745852184.375000
Nb93_g0u0500,41,93,g0u0500,P10-Q12,34921.802468,427451941695570.000000
Nb93_g0u0500,41,93,g0u0500,P11-Q12,34856.181187,6548421265971.262695
Nb93_g0u0500,41,93,g0u0500,P11-Q13,34885.639232,433380295105656.375000
Nb93_g0u0500,41,93,g0u0500,Q12-R14,22640.096313,215556833686565.187500
Nb93_g0u0500,41,93,g0u0500,Q13-R14,22610.638269,2387615500774.130859
Nb93_g0u0500,41,93,g0u0500,Q13-R15,22625.420450,217743879720343.562500
Nb93_g0u0550,41,93,g0u0550,K1-L2,2603289.110164,271160380049428160.000000
Nb93_g0u0550,41,93,g0u0550,K1-L3,2626308.330269,273232739300210816.000000
Nb93_g0u0550,41,93,g0u0550,L2-M4,682681.429708,32690721084734552.000000
Nb93_g0u0550,41,93,g0u0550,L3-M4,659662.209603,6273066440964743.000000
Nb93_g0u0550,41,93,g0u0550,L3-M5,662338.430278,37917016626946272.000000
Nb93_g0u0550,41,93,g0u0550,M4-N6,233638.016414,7651590470567458.000000
Nb93_g0u0550,41,93,g0u0550,M5-N6,230961.795739,537016562263338.562500
Nb93_g0u0550,41,93,g0u0550,M5-N7,231520.458318,8106397370013546.000000
Nb93_g0u0550,41,93,g0u0550,N6-O8,107213.975281,2418465578974667.000000
Nb93_g0u0550,41,93,g0u0550,N7-O8,106655.312702,88719938882783.843750
Nb93_g0u0550,41,93,g0u0550,N7-O9,106825.957170,2495919051352532.000000
Nb93_g0u0550,41,93,g0u0550,O8-P10,58027.991712,944399649015900.625000
Nb93_g0u0550,41,93,g0u0550,O9-P10,57857.347244,21333449949941.605469
Nb93_g0u0550,41,93,g0u0550,O9-P11,57922.968526,963418756516632.750000
Nb93_g0u0550,41,93,g0u0550,P10-Q12,34921.802825,427451945456605.062500
Nb93_g0u0550,41,93,g0u0550,P11-Q12,34856.181543,6548421992123.727539
Nb93_g0u0550,41,93,g0u0550,P11-Q13,34885.639588,433380298917034.187500
Nb93_g0u0550,41,93,g0u0550,Q12-R14,22640.096493,215556835103847.875000
Nb93_g0u0550,41,93,g0u0550,Q13-R14,22610.638448,2387615516409.796875
Nb93_g0u0550,41,93,g0u0550,Q13-R15,22625.420629,217743881151124.093750
Nb93_g0u0600,41,93,g0u0600,K1-L2,2603289.530657,271160437576866496.000000
Nb93_g0u0600,41,93,g0u0600,K1-L3,2626308.754614,273232794502283552.000000
Nb93_g0u0600,41,93,g0u0600,L2-M4,682681.447776,32690724096311564.000000
Nb93_g0u0600,41,93,g0u0600,L3-M4,659662.223819,6273066507343625.000000
Nb93_g0u0600,41,93,g0u0600,L3-M5,662338.444572,37917017039847464.000000
Nb93_g0u0600,41,93,g0u0600,M4-N6,233638.019335,7651590560112174.000000
Nb93_g0u0600,41,93,g0u0600,M5-N6,230961.798582,537016568468160.750000
Nb93_g0u0600,41,93,g0u0600,M5-N7,231520.461174,8106397465014153.000000
Nb93_g0u0600,41,93,g0u0600,N6-O8,107213.976497,2418465764235127.000000
Nb93_g0u0600,41,93,g0u0600,N7-O8,106655.313905,88719939801213.156250
Nb93_g0u0600,41,93,g0u0600,N7-O9,106825.958376,2495919077426462.000000
Nb93_g0u0600,41,93,g0u0600,O8-P10,58027.992285,944399657337372.875000
Nb93_g0u0600,41,93,g0u0600,O9-P10,57857.347814,21333450136659.714844
Nb93_g0u0600,41,93,g0u0600,O9-P11,57922.969097,963418765003201.375000
Nb93_g0u0600,41,93,g0u0600,P10-Q12,34921.803109,427451948449528.812500
Nb93_g0u0600,41,93,g0u0600,P11-Q12,34856.181826,6548422037741.761719
Nb93_g0u0600,41,93,g0u0600,P11-Q13,34885.639872,433380301949881.000000
Nb93_g0u0600,41,93,g0u0600,Q12-R14,22640.096636,215556836231863.593750
Nb93_g0u0600,41,93,g0u0600,Q13-R14,22610.638591,2387615528853.838379
Nb93_g0u0600,41,93,g0u0600,Q13-R15,22625.420772,217743882290020.250000
Nb93_g0u0700,41,93,g0u0700,K1-L2,2603290.119241,271160499417874624.000000
Nb93_g0u0700,41,93,g0u0700,K1-L3,2626309.348619,273232876527565248.000000
Nb93_g0u0700,41,93,g0u0700,L2-M4,682681.473746,32690724567473612.000000
Nb93_g0u0700,41,93,g0u0700,L3-M4,659662.244368,6273066606491706.000000
Nb93_g0u0700,41,93,g0u0700,L3-M5,662338.465235,37917017656401096.000000
Nb93_g0u0700,41,93,g0u0700,M4-N6,233638.023655,7651590692651197.000000
Nb93_g0u0700,41,93,g0u0700,M5-N6,230961.802788,537016610816697.250000
Nb93_g0u0700,41,93,g0u0700,M5-N7,231520.465400,8106397605619500.000000
Nb93_g0u0700,41,93,g0u0700,N6-O8,107213.978298,2418465801633885.000000
Nb93_g0u0700,41,93,g0u0700,N7-O8,106655.315685,88719941160462.703125
Nb93_g0u0700,41,93,g0u0700,N7-O9,106825.960162,2495919116017839.500000
Nb93_g0u0700,41,93,g0u0700,O8-P10,58027.993134,944399669654639.875000
Nb93_g0u0700,41,93,g0u0700,O9-P10,57857.348657,21333450413037.660156
Nb93_g0u0700,41,93,g0u0700,O9-P11,57922.969942,963418777563819.500000
Nb93_g0u0700,41,93,g0u0700,P10-Q12,34921.803530,427451952878885.125000
Nb93_g0u0700,41,93,g0u0700,P11-Q12,34856.182245,6548422105253.613281
Nb93_g0u0700,41,93,g0u0700,P11-Q13,34885.640291,433380306439453.062500
Nb93_g0u0700,41,93,g0u0700,Q12-R14,22640.096848,215556837901375.718750
Nb93_g0u0700,41,93,g0u0700,Q13-R14,22610.638802,2387615547272.873535
Nb93_g0u0700,41,93,g0u0700,Q13-R15,22625.420983,217743883975559.625000
Nb93_g0u0800,41,93,g0u0800,K1-L2,2603290.502787,271160532737255488.000000
Nb93_g0u0800,41,93,g0u0800,K1-L3,2626309.735720,273232931203743520.000000
Nb93_g0u0800,41,93,g0u0800,L2-M4,682681.491239,32690727601512516.000000
Nb93_g0u0800,41,93,g0u0800,L3-M4,659662.258306,6273067219317489.000000
Nb93_g0u0800,41,93,g0u0800,L3-M5,662338.479252,37917021291067600.000000
Nb93_g0u0800,41,93,g0u0800,M4-N6,233638.026667,7651590785089368.000000
Nb93_g0u0800,41,93,g0u0800,M5-N6,230961.805720,537016617221425.000000
Nb93_g0u0800,41,93,g0u0800,M5-N7,231520.468347,8106397703676152.000000
Nb93_g0u0800,41,93,g0u0800,N6-O8,107213.979553,2418465827716040.000000
Nb93_g0u0800,41,93,g0u0800,N7-O8,106655.316927,88719942108413.187500
Nb93_g0u0800,41,93,g0u0800,N7-O9,106825.961407,2495919142929496.000000
Nb93_g0u0800,41,93,g0u0800,O8-P10,58027.993726,944399678244335.500000
Nb93_g0u0800,41,93,g0u0800,O9-P10,57857.349245,21333450605774.292969
Nb93_g0u0800,41,93,g0u0800,O9-P11,57922.970532,963418786323848.750000
Nb93_g0u0800,41,93,g0u0800,P10-Q12,34921.803824,427451955968497.625000
Nb93_g0u0800,41,93,g0u0800,P11-Q12,34856.182538,6548422152345.775391
Nb93_g0u0800,41,93,g0u0800,P11-Q13,34885.640584,433380309570206.062500
Nb93_g0u0800,41,93,g0u0800,Q12-R14,22640.096995,215556839065684.156250
Nb93_g0u0800,41,93,g0u0800,Q13-R14,22610.638949,2387615748038.431641
Nb93_g0u0800,41,93,g0u0800,Q13-R15,22625.421131,217743885151396.343750
Nb93_g0u0900,41,93,g0u0900,K1-L2,2603290.766782,271160563173006464.000000
Nb93_g0u0900,41,93,g0u0900,K1-L3,2626310.002176,273232938069665632.000000
Nb93_g0u0900,41,93,g0u0900,L2-M4,682681.503639,32690727850156796.000000
Nb93_g0u0900,41,93,g0u0900,L3-M4,659662.268245,6273067270752600.000000
Nb93_g0u0900,41,93,g0u0900,L3-M5,662338.489249,37917021610731368.000000
Nb93_g0u0900,41,93,g0u0900,M4-N6,233638.028864,7651591779970544.000000
Nb93_g0u0900,41,93,g0u0900,M5-N6,230961.807861,537016621896787.812500
Nb93_g0u0900,41,93,g0u0900,M5-N7,231520.470497,8106397775258854.000000
Nb93_g0u0900,41,93,g0u0900,N6-O8,107213.980469,2418465846754990.000000
Nb93_g0u0900,41,93,g0u0900,N7-O8,106655.317833,88719942800378.734375
Nb93_g0u0900,41,93,g0u0900,N7-O9,106825.962316,2495919328066840.500000
Nb93_g0u0900,41,93,g0u0900,O8-P10,58027.994158,944399684513874.250000
Nb93_g0u0900,41,93,g0u0900,O9-P10,57857.349675,21333450746450.886719
Nb93_g0u0900,41,93,g0u0900,O9-P11,57922.970962,963418910709423.375000
Nb93_g0u0900,41,93,g0u0900,P10-Q12,34921.804038,427451958223166.437500
Nb93_g0u0900,41,93,g0u0900,P11-Q12,34856.182751,6548422186710.705078
Nb93_g0u0900,41,93,g0u0900,P11-Q13,34885.640798,433380311855904.875000
Nb93_g0u0900,41,93,g0u0900,Q12-R14,22640.097103,215556839915388.531250
Nb93_g0u0900,41,93,g0u0900,Q13-R14,22610.639056,2387615757413.178223
Nb93_g0u0900,41,93,g0u0900,Q13-R15,22625.421238,217743886009446.187500
Nb93_g0u1000,41,93,g0u1000,K1-L2,2603290.956340,271160591783382976.000000
Nb93_g0u1000,41,93,g0u1000,K1-L3,2626310.193510,273232965537307936.000000
Nb93_g0u1000,41,93,g0u1000,L2-M4,682681.512784,32690728040689896.000000
Nb93_g0u1000,41,93,g0u1000,L3-M4,659662.275614,6273067309923933.000000
