run,Z,A,setting,loggrid_step,uehling_steps,energy_tol,rc,err_bytes,wall_s,input_sha256
Ge74_g0u2200,32,74,g0u2200,0.005,2200,1e-07,0,792,100.210,ea458c5de74ffb93f54619bccab82cd48c43fd513892d874280156f777d91191
Ge74_g0u2300,32,74,g0u2300,0.005,2300,1e-07,0,704,86.684,50c0050c06b42f4f0f166b456fcf8401e00ad788671f00e16c2b8e05b25064f4
Ge74_g0u2400,32,74,g0u2400,0.005,2400,1e-07,0,1144,253.172,a654ef7abd7ca6aeca2e0fbcc613ea15c5d7671fcf9910c561504386a154620c
Ge74_g2u1000,32,74,g2u1000,0.00125,1000,1e-07,0,0,53.361,ba6e2a17d9e66f00f123a7f992e92de95870eea9e99b5ea6b7328ce277f2feb3
Sr88_g0u0050,38,88,g0u0050,0.005,50,1e-07,0,0,1.168,272fa25bd2f053c29c4b7838f8d69e310cd09d4b695cb52e28901feb714374bd
Sr88_g0u0100,38,88,g0u0100,0.005,100,1e-07,0,0,2.221,6f9a713a497d87041c535a5525df740ce1a9bc17f067f54e6f72b4bb6f2f6f3c
Sr88_g0u0150,38,88,g0u0150,0.005,150,1e-07,0,0,2.973,68ce0590a052f61dfa55cc13a21eb4b417c54e2e3de2217914f32dc7fa6cca0d
Sr88_g0u0200,38,88,g0u0200,0.005,200,1e-07,0,0,3.728,63f89cfba0d802d2e87035c245900943fe3cefd606439854f5dc13505a1d3e4c
Sr88_g0u0250,38,88,g0u0250,0.005,250,1e-07,0,0,5.631,6c2816c98c7dfd3a40db74695fec62124f3f615daab67894f8ca719ea2a18cc1
Sr88_g0u0300,38,88,g0u0300,0.005,300,1e-07,0,0,6.235,c2173a29fdec63e6daf90a97a80d7e33aa99b6da2a35bb366314e768c0fc0896
Sr88_g0u0350,38,88,g0u0350,0.005,350,1e-07,0,0,8.105,a6699c2354198eb0d24c32733811c685baa885545dbb93fe47687f01614d045f
Sr88_g0u0400,38,88,g0u0400,0.005,400,1e-07,0,0,8.846,8c6f5881748eb3674a56299d710c1d4f87f309cd33bb65a38a5ce397cd236217
Sr88_g0u0450,38,88,g0u0450,0.005,450,1e-07,0,0,9.342,705793cf68a1443a8f96af156999ebf3defc3a20e5fe81d5911bf4f7e1c7ca28
Sr88_g0u0500,38,88,g0u0500,0.005,500,1e-07,0,0,8.998,001e179386e18bf310a49d988bf4c1acb009fafa515866e0014492989239e11c
Sr88_g0u0550,38,88,g0u0550,0.005,550,1e-07,0,0,12.106,eb0a13e215faaf3830da2fa42143f8242f8289d1a8bb62c359043fe9468f1244
Sr88_g0u0600,38,88,g0u0600,0.005,600,1e-07,0,0,11.954,def129ebdb585391a2f144cf65ead103d230a9bd6e3499dc0b6af427e43781fe
Sr88_g0u0700,38,88,g0u0700,0.005,700,1e-07,0,0,14.766,38080b786150d1d1dd53bed4681971eff181d5466b485e7ab555cba40d7b1a4f
Sr88_g0u0800,38,88,g0u0800,0.005,800,1e-07,0,0,14.407,67c707599ce33ee26eeafba04bd37736d36de31127d98a6051f653351ac2c763
Sr88_g0u0900,38,88,g0u0900,0.005,900,1e-07,0,0,18.229,607169fd61562e6f0097f620d52004c07c5ab69115f530a7a402618a70480d6d
Sr88_g0u1000,38,88,g0u1000,0.005,1000,1e-07,0,0,18.620,c8ab00afb4560c6c2110ca9fd7a0f47ed447a0d7c95d0624ae31300e757b026e
Sr88_g0u1100,38,88,g0u1100,0.005,1100,1e-07,0,0,20.328,92d54dabcf4c7cd85a4861c41fcded7a8f3dc2805e1ba7055e8eb4184ad3768a
Sr88_g0u1200,38,88,g0u1200,0.005,1200,1e-07,0,0,23.041,f0431be69e7fab858ef857270a98115281ded92463654c7447fe7c8eb660dfb8
Sr88_g0u1300,38,88,g0u1300,0.005,1300,1e-07,0,0,25.301,9efa412bee16c26d783592da3b52993e681b367e2af9f23936f4e1eb6b0d8bd3
Sr88_g0u1400,38,88,g0u1400,0.005,1400,1e-07,0,0,25.618,062040f1a0d62c8076beac03b927eaad9a35c34660ae4109eea90c20029f8cc8
Sr88_g0u1500,38,88,g0u1500,0.005,1500,1e-07,0,0,40.286,61277c612ad5d96f87c241adfb394a71389e1b6d84e725b58028ef92c20af040
Sr88_g0u1600,38,88,g0u1600,0.005,1600,1e-07,0,0,31.503,f1e6fbcd9e01f9de41b11e9e08f7ffcd8d95f4611ff7b9f3e4dcc746d8ab49e2
Sr88_g0u1700,38,88,g0u1700,0.005,1700,1e-07,0,0,36.183,61edca57a9f6f5e8a62441e735180a7161241905a8e19e0e268725855968c797
Sr88_g0u1800,38,88,g0u1800,0.005,1800,1e-07,0,0,29.180,3094e85264a5dfe5f21a2e500602d8012f6b406dc252b7264c2aa4f395b3b4bc
Sr88_g0u1900,38,88,g0u1900,0.005,1900,1e-07,0,0,38.184,93a69d29b3b3138d22487449d526e681cca6494ebade46ad993edc942081fe20
Sr88_g0u2000,38,88,g0u2000,0.005,2000,1e-07,0,440,933.298,b0009636b056e21fc989e51faeed86035b2b7e5e189860708b9ac78f58955610
Sr88_g0u2100,38,88,g0u2100,0.005,2100,1e-07,-6,176,51.918,eccb6f8c9415723ae7d9ad0811c2cdcc985cdee71cc2ba24d056bc2322d18cd6
Sr88_g0u2200,38,88,g0u2200,0.005,2200,1e-07,0,1144,235.044,263276e7f3a82f12b55b973240c27889a402cec8496c878019c2df54d7fbad19
Sr88_g0u2300,38,88,g0u2300,0.005,2300,1e-07,0,968,207.709,2d0260c92060a7dccbf602c8b56c8a50706dd460faf8ed977e3905526bc330ed
Sr88_g0u2400,38,88,g0u2400,0.005,2400,1e-07,0,1144,155.054,5b8879f8d0ca64932b63e2b49e3331a5cfde7639ee594e07b864582e73582d41
Sr88_g2u1000,38,88,g2u1000,0.00125,1000,1e-07,0,0,47.990,fc6d4f55c3baa87e7bd16368d5d2a36f3aff2166595e4e006a37830420954ac2
Zr90_g0u0050,40,90,g0u0050,0.005,50,1e-07,0,0,1.118,14a1e8a373da39e29fe06726f209aa93b81786e94711da62e140458276892428
Zr90_g0u0100,40,90,g0u0100,0.005,100,1e-07,0,0,2.221,73a601d627e7630f2c857b7e502efa9f6c37e23977573e779d13be03df86249e
Zr90_g0u0150,40,90,g0u0150,0.005,150,1e-07,0,0,3.074,395d3a17e87059ee1c7a83e48b92574842fd67228e5c36ac34864f5985ea1a98
Zr90_g0u0200,40,90,g0u0200,0.005,200,1e-07,0,0,3.828,45dd6827139affa03f97fccb702ae5cbdb9b65c24ed9e799287f6585a05fbb49
Zr90_g0u0250,40,90,g0u0250,0.005,250,1e-07,0,0,5.582,a9ebf0d5938192da0977e7c089d9199e10517d37ee1389bde727fd1c492a55a9
Zr90_g0u0300,40,90,g0u0300,0.005,300,1e-07,0,0,5.982,c75f3a529a7fe14e6ef50ee0f0590b601057304cbdfb677ab85fb5853df6e6ea
Zr90_g0u0350,40,90,g0u0350,0.005,350,1e-07,0,0,7.491,604b006937ce440d664303458a7febb361c60c2bc8f4372185518f1aca6ef667
Zr90_g0u0400,40,90,g0u0400,0.005,400,1e-07,0,0,8.895,d953fa2d94e623f1c97aeca456bc3045c8e5ab5ce1de804aceddf3e131fccabf
Zr90_g0u0450,40,90,g0u0450,0.005,450,1e-07,0,0,9.143,7cf2bc4975a2f0c3c9b268c5da74aeccac41b25d7e86496aa91f77d7dc422db7
Zr90_g0u0500,40,90,g0u0500,0.005,500,1e-07,0,0,8.443,8eaef5efd5030251837e5f69205f07d3e9b229319524ca7b4d5b02d90ae69f08
Zr90_g0u0550,40,90,g0u0550,0.005,550,1e-07,0,0,11.603,8b93d4348fb0a168e435884dfa7666d3c1030230a816784a53491a29323dc66a
Zr90_g0u0600,40,90,g0u0600,0.005,600,1e-07,0,0,11.502,bbd02f0422a2aec1a537e6d98d2f35ff5ac9c8e698ad86c7504b8081c7d51366
Zr90_g0u0700,40,90,g0u0700,0.005,700,1e-07,0,0,15.069,253c86bd1183b57a7744f042fcfb456860ce2297d5fe51e6e74c55a84987634e
Zr90_g0u0800,40,90,g0u0800,0.005,800,1e-07,0,0,13.810,962c0bb46b69e43722595a6e7d7e3628fafbde53d6885ae02634fa38c66aba25
Zr90_g0u0900,40,90,g0u0900,0.005,900,1e-07,0,0,17.625,0b29f6996c0172660da1e81d0ae742dd74d6b60f7bfc7a18a3d0708dc6b12b28
Zr90_g0u1000,40,90,g0u1000,0.005,1000,1e-07,0,0,19.473,2a29804e6019d46a4791fcf2ad9662c1d6638bec1eb1f5411f849b8fed3d7e76
Zr90_g0u1100,40,90,g0u1100,0.005,1100,1e-07,0,0,20.281,f9dac95ed914ddef28716daef8d4f5102b8b3c47fca8aec36adbf12f06d732d8
Zr90_g0u1200,40,90,g0u1200,0.005,1200,1e-07,0,0,23.348,193f6fb60fdfb725705db446c45fd6c4b6aa0c302fcecc4b5b23678fd3f2c66b
Zr90_g0u1300,40,90,g0u1300,0.005,1300,1e-07,0,0,25.053,b8589d42945885b559fa72277baebbda1e1f8a3ee5bdc11843bada12b8f6a95b
Zr90_g0u1400,40,90,g0u1400,0.005,1400,1e-07,0,0,23.456,5b52af9c1b0ed3b5e8fa6a34d415aedf94868e662a7622c3930180aee1395015
Zr90_g0u1500,40,90,g0u1500,0.005,1500,1e-07,0,0,37.766,f2d2a1c5c301457431866284a70fc5816559498879c12e523421f5d85202ee3f
Zr90_g0u1600,40,90,g0u1600,0.005,1600,1e-07,0,0,27.834,bb24ad1cac62a1a3d4329c34672be6e81d9aaf59c3f877cdae85d328e0cc4ec0
Zr90_g0u1700,40,90,g0u1700,0.005,1700,1e-07,0,0,35.485,59ed637d95e3356d8ebc1656bec968d3cdae139087cff920fca02965a18465dd
Zr90_g0u1800,40,90,g0u1800,0.005,1800,1e-07,0,0,28.329,5a31874e63dbd37f82d855f204aef46ff9fc4b6dacb70166be744785e61a9676
Zr90_g0u1900,40,90,g0u1900,0.005,1900,1e-07,0,0,39.560,a46e5e46e36e015750cdc137ae6233c3400400801213dd3d819bf621f7c0b0fe
Zr90_g0u2000,40,90,g0u2000,0.005,2000,1e-07,0,704,50.642,a7f7c89883d853c8aa3ceab29a813093952d63e0c67d3af73a5165f252c0fbc9
Zr90_g0u2100,40,90,g0u2100,0.005,2100,1e-07,0,792,97.540,3c3e1cbacc7a778f6668fa048841c3d3867e4e45ba4168f7bec6b64ece843c87
Zr90_g0u2200,40,90,g0u2200,0.005,2200,1e-07,0,1144,175.894,3fd3dcf27aa06eeb7884179e71b79ee7cbd7406a14b658745d41d07a4ada3fb6
Zr90_g0u2300,40,90,g0u2300,0.005,2300,1e-07,0,1144,204.190,e50604b5c8fe60bc0d74bf5462e25f83fca9c9efa25e88cd1f1523e5591376a7
Zr90_g0u2400,40,90,g0u2400,0.005,2400,1e-07,0,1144,152.026,1c061892f9c66a09449865d5754ecbf83e35e37e379d935f333086c1fbf513bc
Zr90_g2u1000,40,90,g2u1000,0.00125,1000,1e-07,0,0,44.312,3a7b2273e6b599060e9fb15df38acb9ec08cda6053931824ff5ac461f11a9aff
Nb93_g0u0050,41,93,g0u0050,0.005,50,1e-07,0,0,1.474,c5b3379df8b78a2e7999a32875e63678327bba30e2bb9e1307a6ff8ac02fdc95
Nb93_g0u0100,41,93,g0u0100,0.005,100,1e-07,0,0,2.373,aff194e90fe077a13c9c03f38666c2f7028712df28fd2d01ad555f7258c84eb6
Nb93_g0u0150,41,93,g0u0150,0.005,150,1e-07,0,0,3.525,60f21e4f368bc87b9e1a4932c12364bdb75c83b22def09ba2c5fd3d90efe055a
Nb93_g0u0200,41,93,g0u0200,0.005,200,1e-07,0,0,4.377,d7b8d645bd45e8755098fbac4c1092d48907766fbbb5556c00020421f6e43d4b
Nb93_g0u0250,41,93,g0u0250,0.005,250,1e-07,0,0,6.208,08289b0c5936b170d0247adadc1d7dd052c0ef3a3377e71aed46d27a82bac58d
Nb93_g0u0300,41,93,g0u0300,0.005,300,1e-07,0,0,7.089,f0b7c5a02a568eb8ee903178e02d3f4e7e53b57fab528fd5419e1fa55deb4f55
Nb93_g0u0350,41,93,g0u0350,0.005,350,1e-07,0,0,8.246,f2f8d2b1e2974d0471afe1f37b88cd84d1eae5b5c303ae25ff57dc2fc3f646cb
Nb93_g0u0400,41,93,g0u0400,0.005,400,1e-07,0,0,7.344,da2af1be5d5c1bd845985c7a3f95905be397cae201870af77554892039c50352
Nb93_g0u0450,41,93,g0u0450,0.005,450,1e-07,0,0,10.551,3e7398f083a9e40034014e297794cfcc3c5d1e5f0078b93098df0d0bfebf7b30
Nb93_g0u0500,41,93,g0u0500,0.005,500,1e-07,0,0,10.694,a88d325b2a27540d5795cb565ac7ee7b0cfd6fafa7a261eeab72906a05524665
Nb93_g0u0550,41,93,g0u0550,0.005,550,1e-07,0,0,14.012,583ef5ef2447f02640dc6411ac596594997e814b1d3222758b685957b44163ca
Nb93_g0u0600,41,93,g0u0600,0.005,600,1e-07,0,0,13.555,707377ca715b14e79d6010437b538bdc164d6f9a4120f3beff6e2a12f316d46f
Nb93_g0u0700,41,93,g0u0700,0.005,700,1e-07,0,0,16.623,25154a6a5d7e079cc0a2d3f7bdbfdffa7baa78331e6be78a851f7558b80ff06e
Nb93_g0u0800,41,93,g0u0800,0.005,800,1e-07,0,0,17.823,45702e04ce1bdb3632a8a1e6e65d507d3afc7d151d6f22b7c328c9ba132d332d
Nb93_g0u0900,41,93,g0u0900,0.005,900,1e-07,0,0,19.631,2d3109949a43f770dbf580dc91033193265b6e2d5bff9beb54e73059797ce69d
Nb93_g0u1000,41,93,g0u1000,0.005,1000,1e-07,0,0,20.227,cde194eac10080528b35eaef30ed952db5c557e50bb318655dd8eae00249e67a
Nb93_g0u1100,41,93,g0u1100,0.005,1100,1e-07,0,0,24.896,1b27b22595b1d754bdb18dffe59053ee1e883caf8d8f9d7db260dad8b9bcd7c5
Nb93_g0u1200,41,93,g0u1200,0.005,1200,1e-07,0,0,20.491,39b010b545ae2863c2202fcf42be51baf5fc79859d007f07d031050644e34d65
Nb93_g0u1300,41,93,g0u1300,0.005,1300,1e-07,0,0,26.401,8ad5ef23e08b2856f06592aac923b31df9d363054ec641ed240edbbd3f17df19
Nb93_g0u1400,41,93,g0u1400,0.005,1400,1e-07,0,0,25.351,5d97bfa9af40dcfa6b3154a049415ed9ed8b53a69ed3c47beeb1745c653408e9
Nb93_g0u1500,41,93,g0u1500,0.005,1500,1e-07,0,0,49.050,fd1646feafc3b8647a24f289d726d5ff9c02d058b3fceb0fd2bfb4088ce1178b
Nb93_g0u1600,41,93,g0u1600,0.005,1600,1e-07,0,0,40.623,62b3874989bf554fc93c93dd1e2134297b5c5d7f4d6694e99eb3c5617ef43997
Nb93_g0u1700,41,93,g0u1700,0.005,1700,1e-07,0,0,37.630,3963cfaea54fdb440c64694a11d9ab358d51d67e4477753946a22a31311a0a5b
Nb93_g0u1800,41,93,g0u1800,0.005,1800,1e-07,0,0,31.904,0bca4d6269ad1356ca7d3a1c319ee73cc7ad6ace5193d0fcf218a58ef38d59cc
Nb93_g0u1900,41,93,g0u1900,0.005,1900,1e-07,0,0,31.996,f972bbbcbc7cc59395c2a0ebf6a5efe1c07bafc35c0d5574cb614ee0e11f8d9e
Nb93_g0u2000,41,93,g0u2000,0.005,2000,1e-07,0,704,61.819,8b9fa7645d28ef4b3d87803a0d50bee13bcdb3d5a51e073bd3deb7d30a07a566
Nb93_g0u2100,41,93,g0u2100,0.005,2100,1e-07,0,792,99.870,e3b72719b84b15e449e33627b74c7c40ee0b4d2f8de1f4582fbfff019b51a82d
Nb93_g0u2200,41,93,g0u2200,0.005,2200,1e-07,0,1144,275.546,8cdbfcf9d0cb0245930248822dc50f7cf7d3a7ef3d65ea0c5356d4ef019f2db8
Nb93_g0u2300,41,93,g0u2300,0.005,2300,1e-07,0,1144,249.451,742ee45486df48591e2d1f7b1f9daa056abe3200f81c07c837fa2e727dd7de1c
Nb93_g0u2400,41,93,g0u2400,0.005,2400,1e-07,0,968,256.089,39c2844f42e821b978e5dd76ccf4c07bcd9d33633c3e05146e66f018543bea5d
Nb93_g2u1000,41,93,g2u1000,0.00125,1000,1e-07,0,0,57.274,125405cb0649b20b92157f5bc31b69cccf70d2746f7cd65493d189de8653bc1c
Ru102_g0u0050,44,102,g0u0050,0.005,50,1e-07,0,0,1.469,42bce96f5a9f0a3ea0224cbd01ac96a9a42b00881353f53b583262a5325cec8c
Ru102_g0u0100,44,102,g0u0100,0.005,100,1e-07,0,0,2.471,506967d3092e08ae9ebb860db95fe9ec099843b3ef53b24d16f66080225ea8cc
Ru102_g0u0150,44,102,g0u0150,0.005,150,1e-07,0,0,3.475,e188bc7de3ccaa297e9fd754d114ca7b2b4848ea2ff4b84f7c1dce4abd48b255
Ru102_g0u0200,44,102,g0u0200,0.005,200,1e-07,0,0,4.428,28dffcfda2df10346250fae813c32fd2e08c3b0151fc6bb947dd44c3e9f61ed5
Ru102_g0u0250,44,102,g0u0250,0.005,250,1e-07,0,0,6.084,f315ab7aa90584327dc434f1a86c2f13cb7ecc893a37cfd9a907efc6da938249
Ru102_g0u0300,44,102,g0u0300,0.005,300,1e-07,0,0,6.986,17c2605f0d413c853bb66af6644c197ddf675f823b7f0191bd6787bbd8436ca9
Ru102_g0u0350,44,102,g0u0350,0.005,350,1e-07,0,0,8.851,290ec6184728e96d0a0f755e1e1277ca6fba715d71fa6957068cf4e3277acc30
Ru102_g0u0400,44,102,g0u0400,0.005,400,1e-07,0,0,9.700,304de609d6202de87183d6936bec5a9ad2c61a3a61a8780a59eff887d11344ee
Ru102_g0u0450,44,102,g0u0450,0.005,450,1e-07,0,0,10.748,217b59db627e0d315243ccc553b74b44ed004289272f4b14ca79d47654736e79
Ru102_g0u0500,44,102,g0u0500,0.005,500,1e-07,0,0,11.003,f57b9e62098b421467c8de2dc79e87bd316c332971c42b864bf8931eb653616f
Ru102_g0u0550,44,102,g0u0550,0.005,550,1e-07,0,0,13.076,54c44635600f6c0a91a694d7c105e568cc1e5ba217e9ddccfd833ef3485ea320
Ru102_g0u0600,44,102,g0u0600,0.005,600,1e-07,0,0,14.011,a75f6f5852fff3a3d43ee244dd06c27c8daa9c91695cf8ad69bc74a6a1e474b9
Ru102_g0u0700,44,102,g0u0700,0.005,700,1e-07,0,0,16.616,0b75b59c65ca3ff7125b36899c15cc8d8b09840ca9f79e19e0ed6126a06ad318
Ru102_g0u0800,44,102,g0u0800,0.005,800,1e-07,0,0,18.280,342801bed7020a0230ee5337b0b32c4541c45bd4c50a1589412714624a59986a
Ru102_g0u0900,44,102,g0u0900,0.005,900,1e-07,0,0,20.631,8f69177fefb1a535a355e90237103ca21ca07752e56f8a3bd58f624f3a11b4c3
Ru102_g0u1000,44,102,g0u1000,0.005,1000,1e-07,0,0,18.772,b27cfa294ef8afd268b75d130b74a0aa8a6e5726eefa0b68cd74596549fdd02c
Ru102_g0u1100,44,102,g0u1100,0.005,1100,1e-07,0,0,22.876,452ba7fb528997d5812857fab44d83d3f783390f52254b15650a90d28fd0845f
Ru102_g0u1200,44,102,g0u1200,0.005,1200,1e-07,0,0,25.397,059a93d1ed3ad21b76ca0d8f661c21ec3a3910715928400026c2a093c8970560
Ru102_g0u1300,44,102,g0u1300,0.005,1300,1e-07,0,0,28.746,b2328ceb54f168d69e1eff4e7cafba5a042d59c25acace4e734b95feb4fa08ef
Ru102_g0u1400,44,102,g0u1400,0.005,1400,1e-07,0,0,28.727,bbc1afb614dfbd39dee0a81cb490087ec2805de71309339a07ff4c5fd2ac379b
Ru102_g0u1500,44,102,g0u1500,0.005,1500,1e-07,0,0,48.528,3a69770a55704dc960484efd85fc8511f69f61e8d7d937a29ef9f7dc816b1263
Ru102_g0u1600,44,102,g0u1600,0.005,1600,1e-07,0,0,37.623,4a98c2c85b1492fcdc7c696bb2c3f67632ed40a1b09ca0b77eb5d8d3a44f04cf
Ru102_g0u1700,44,102,g0u1700,0.005,1700,1e-07,0,0,38.940,a824fc902d4d1c2c05c6e09e114b5481736b732f898cad52ee4c84270b49c480
Ru102_g0u1800,44,102,g0u1800,0.005,1800,1e-07,0,0,31.789,bedb989ee25ef88b191883c2a9107043933b094daee45e16fcb9deb6559d68af
Ru102_g0u1900,44,102,g0u1900,0.005,1900,1e-07,0,0,42.601,0a159263fd1c4ce37185002208bc402fcf3ecf919df8409f32b695c6bb0b3ab8
Ru102_g0u2000,44,102,g0u2000,0.005,2000,1e-07,-6,176,42.514,0cd0f2db965c931e8d7e9f4357700396d157ab85d091c50fea723c6c6567de00
Ru102_g0u2100,44,102,g0u2100,0.005,2100,1e-07,0,1144,264.967,d6f8da44c46926f4fbf5b642642126dca6ea834850729a56d05dc9ac94b1f19f
Ru102_g0u2200,44,102,g0u2200,0.005,2200,1e-07,0,1144,264.515,fefc18d959596834132bbe1f8d7e8ca3f6348becd706f342ad89820e7130d4da
Ru102_g0u2300,44,102,g0u2300,0.005,2300,1e-07,0,1144,249.821,05bddc3388e56cdaea80095198f24dc8256b255ed2a6164000f3483381393bdc
Ru102_g0u2400,44,102,g0u2400,0.005,2400,1e-07,0,1144,203.102,287eb1ddf64ed69400cbb1dfcee321258402e153fd5c6c57fc0012c66468a478
Ru102_g2u1000,44,102,g2u1000,0.00125,1000,1e-07,0,0,60.341,6785e20e5eeca41d44ec824fe374569a4e532927a709d64e91dcf22741b9bfa5
Pd104_g0u0050,46,104,g0u0050,0.005,50,1e-07,0,0,1.574,534739e3e6fb9fc978ef087854403477a4903f7b94ff0c4eadbd4836d8c57498
Pd104_g0u0100,46,104,g0u0100,0.005,100,1e-07,0,0,2.571,5d463b047a1a006294b5059d2f7098d030890c0338b0fb9e4a019e4bc1413c5d
Pd104_g0u0150,46,104,g0u0150,0.005,150,1e-07,0,0,3.675,6625e228e6f089afdda6e0fff2fc84627f7fed486b4481c4768b051a2edc41f1
Pd104_g0u0200,46,104,g0u0200,0.005,200,1e-07,0,0,4.629,e70ceee1e02eb32c5f37518cfc6f597011f0c7556f4a2810e459bf5ef9e76179
Pd104_g0u0250,46,104,g0u0250,0.005,250,1e-07,0,0,6.489,259f59d544ae5d41a08f65ee852678a1961f68ca686e28acf4377bcf3d9352e9
Pd104_g0u0300,46,104,g0u0300,0.005,300,1e-07,0,0,7.495,9dac07c0aee8a721a0b1a7d0ad19bf808ab2ee3c2405a92358f760657be5e89e
Pd104_g0u0350,46,104,g0u0350,0.005,350,1e-07,0,0,9.304,9a8ea0a6d5fa15a5f60a02ab1028520e16fd444bbb4a44b9dc9621629c86436f
Pd104_g0u0400,46,104,g0u0400,0.005,400,1e-07,0,0,8.999,abe56349f12588dcc4dd9e64a87418749064b7b67f6f9feabf71be17b8c303b0
Pd104_g0u0450,46,104,g0u0450,0.005,450,1e-07,0,0,11.252,e2ad2ad4c5d6f63c819bfb21771e6516cf411afa9d34628c5e9c6e5442506219
Pd104_g0u0500,46,104,g0u0500,0.005,500,1e-07,0,0,12.005,ca773f60e642bedf91be70fc780463c3faa9f75b6ac7d640a5380d966cf13336
Pd104_g0u0550,46,104,g0u0550,0.005,550,1e-07,0,0,14.058,1bf0b77ff6b1203460bc286bd2fd32cdaaf231b1242c139ee4327aa3c7843995
Pd104_g0u0600,46,104,g0u0600,0.005,600,1e-07,0,0,15.916,45493c87feec54004b7df034c1eba32a55e2ac45e3576c7412864e5c9f1d9d1b
Pd104_g0u0700,46,104,g0u0700,0.005,700,1e-07,0,0,18.629,0b5663c024c8b2fd571cd4524c18008a36d3885ee539ddf32ca0e98960b9b47d
Pd104_g0u0800,46,104,g0u0800,0.005,800,1e-07,0,0,20.178,f7ec90a348aab91f53ae8a4ade26f5c9826365ea74d0cea9746a23a8abeb61e4
Pd104_g0u0900,46,104,g0u0900,0.005,900,1e-07,0,0,22.194,591a0b73094bd26f0230505cb7e254e570f313e6ca66132cc8b4606650927cab
Pd104_g0u1000,46,104,g0u1000,0.005,1000,1e-07,0,0,20.377,677dabd5d2fd44d6ff4fbeef04e02d7e9b1825b4fbc9564a6d815c306ee87521
Pd104_g0u1100,46,104,g0u1100,0.005,1100,1e-07,0,0,25.792,6a7bac13a590d957739bd08ad3ee0b750370433ee4cd3d703762a25f87ffdd8d
Pd104_g0u1200,46,104,g0u1200,0.005,1200,1e-07,0,0,25.051,c21ceba9c3d5a211adf08f30f079250c9544f8b1510ed64807e68916ce30a6ed
Pd104_g0u1300,46,104,g0u1300,0.005,1300,1e-07,0,0,29.653,0956e9f9eee298bf8498633a5c5321c5a77a6d6594f03727e18b013f7f8987b6
Pd104_g0u1400,46,104,g0u1400,0.005,1400,1e-07,0,0,28.612,1ee919527f43f009cb4e2b507847203ca18b962c547c24cfe0b6905b1e34f65b
Pd104_g0u1500,46,104,g0u1500,0.005,1500,1e-07,0,0,54.220,6c155d96ac4ea642fac90e8f5227bbf606885023dbf4e9d38a9e7c1cea75b635
Pd104_g0u1600,46,104,g0u1600,0.005,1600,1e-07,0,0,43.047,957562e9737a72deef6a3c66296baae624f5b8e17fbb1864985edd2844eba799
Pd104_g0u1700,46,104,g0u1700,0.005,1700,1e-07,0,0,42.302,f8c7ab212b8f011efd28c724b9e0866e08b82da48f676beeb690000bb3d756b5
Pd104_g0u1800,46,104,g0u1800,0.005,1800,1e-07,0,0,34.314,2a705c9f1b922b9014280d506c873550bf75426c4591043a31da5dbd686b13c5
Pd104_g0u1900,46,104,g0u1900,0.005,1900,1e-07,0,0,34.161,164e18d2a6fea184aced930db8ca372de714747a26b1f593cefee72f3f0fb97d
Pd104_g0u2000,46,104,g0u2000,0.005,2000,1e-07,0,352,92.624,7cb7ea3691accbbece118995d2ff21cea02e62c895b5a53df9b88f4d29296368
Pd104_g0u2100,46,104,g0u2100,0.005,2100,1e-07,0,1144,250.744,1150aaa84da8be13a323dfd6254816d4bd6169cfab2e19048a04b177458b0cb7
Pd104_g0u2200,46,104,g0u2200,0.005,2200,1e-07,0,792,173.547,83b7855417196efa75cb931808a3ef7014f509b8bd54ee230f08c4032df01995
Pd104_g0u2300,46,104,g0u2300,0.005,2300,1e-07,0,1144,257.102,92bb9f684e1e96ee6155e7ae4badb886d7f05e49649cdd6e7fa9b25915ba0cae
Pd104_g0u2400,46,104,g0u2400,0.005,2400,1e-07,0,704,109.111,70e63a9ae9bef4d22c1e0dd762cf6199744dead86e57f959a1f5c538ae393804
Pd104_g2u1000,46,104,g2u1000,0.00125,1000,1e-07,0,0,62.705,2e014e2c783ffc15f4a0797061df3e20f60d06b5b81aa4594dccb23b47c4060f
Pd106_g0u0050,46,106,g0u0050,0.005,50,1e-07,0,0,1.576,e65c90d4a130bf53efba16f95c934471a5c3042d805671aad9e9542ecf5a2677
Pd106_g0u0100,46,106,g0u0100,0.005,100,1e-07,0,0,2.572,5e2758b569d48c7d6326a9de32bea4e7e834d4c2e0c9d0a57b07f40805168479
Pd106_g0u0150,46,106,g0u0150,0.005,150,1e-07,0,0,3.576,629c4739ba6b46c82574cbcf2850db937e2d7d8e5d2f1a173cd3ff8f7ac2aca3
Pd106_g0u0200,46,106,g0u0200,0.005,200,1e-07,0,0,4.679,6367c34f670191e26fa0534d8d418ba2fd9ddf89c683c3a765aa6e2700b0a9dd
Pd106_g0u0250,46,106,g0u0250,0.005,250,1e-07,0,0,6.483,8a718fe524d07126fbdd9eb45ff47a769b3bab105608f71b178ac75a8ac4d618
Pd106_g0u0300,46,106,g0u0300,0.005,300,1e-07,0,0,7.488,0e50cc6f84ee1535fc0fea1fcd79ece9dd336384858b82b9ac9a82e58a48bfb5
Pd106_g0u0350,46,106,g0u0350,0.005,350,1e-07,0,0,9.149,dcdfb76fd9dfa86fc89186a76ff5cb3ed856cba23162f46892e7e88ed55ab1a9
