run,Z,A,kind,state,n,l,s,binding_eV,total_eV
Be9_base,4,9,base,O9,5,4,1,-1778.1,1.04343e+08
Be9_base,4,9,base,P10,6,5,0,-1234.79,1.04344e+08
Be9_base,4,9,base,P11,6,5,1,-1234.79,1.04344e+08
Be9_base,4,9,base,Q12,7,6,0,-907.193,1.04344e+08
Be9_base,4,9,base,Q13,7,6,1,-907.19,1.04344e+08
Be9_base,4,9,base,R14,8,7,0,-694.568,1.04344e+08
Be9_base,4,9,base,R15,8,7,1,-694.567,1.04344e+08
Be9_rsig,4,9,rsig,K1,1,0,1,-44512,1.04301e+08
Be9_rsig,4,9,rsig,L2,2,1,0,-11121.9,1.04334e+08
Be9_rsig,4,9,rsig,L3,2,1,1,-11119.6,1.04334e+08
Be9_rsig,4,9,rsig,M4,3,2,0,-4939.86,1.0434e+08
Be9_rsig,4,9,rsig,M5,3,2,1,-4939.63,1.0434e+08
Be9_rsig,4,9,rsig,N6,4,3,0,-2778.37,1.04342e+08
Be9_rsig,4,9,rsig,N7,4,3,1,-2778.32,1.04342e+08
Be9_rsig,4,9,rsig,O8,5,4,0,-1778.12,1.04343e+08
Be9_rsig,4,9,rsig,O9,5,4,1,-1778.1,1.04343e+08
Be9_rsig,4,9,rsig,P10,6,5,0,-1234.79,1.04344e+08
Be9_rsig,4,9,rsig,P11,6,5,1,-1234.79,1.04344e+08
Be9_rsig,4,9,rsig,Q12,7,6,0,-907.193,1.04344e+08
Be9_rsig,4,9,rsig,Q13,7,6,1,-907.19,1.04344e+08
Be9_rsig,4,9,rsig,R14,8,7,0,-694.568,1.04344e+08
Be9_rsig,4,9,rsig,R15,8,7,1,-694.567,1.04344e+08
Be10_base,4,10,base,K1,1,0,1,-44578.5,1.0443e+08
Be10_base,4,10,base,L2,2,1,0,-11135.8,1.04464e+08
Be10_base,4,10,base,L3,2,1,1,-11133.4,1.04464e+08
Be10_base,4,10,base,M4,3,2,0,-4946.01,1.0447e+08
Be10_base,4,10,base,M5,3,2,1,-4945.77,1.0447e+08
Be10_base,4,10,base,N6,4,3,0,-2781.83,1.04472e+08
Be10_base,4,10,base,N7,4,3,1,-2781.78,1.04472e+08
Be10_base,4,10,base,O8,5,4,0,-1780.33,1.04473e+08
Be10_base,4,10,base,O9,5,4,1,-1780.31,1.04473e+08
Be10_base,4,10,base,P10,6,5,0,-1236.33,1.04474e+08
Be10_base,4,10,base,P11,6,5,1,-1236.33,1.04474e+08
Be10_base,4,10,base,Q12,7,6,0,-908.322,1.04474e+08
Be10_base,4,10,base,Q13,7,6,1,-908.319,1.04474e+08
Be10_base,4,10,base,R14,8,7,0,-695.433,1.04474e+08
Be10_base,4,10,base,R15,8,7,1,-695.431,1.04474e+08
Be10_rsig,4,10,rsig,K1,1,0,1,-44577.5,1.0443e+08
Be10_rsig,4,10,rsig,L2,2,1,0,-11135.8,1.04464e+08
Be10_rsig,4,10,rsig,L3,2,1,1,-11133.4,1.04464e+08
Be10_rsig,4,10,rsig,M4,3,2,0,-4946.01,1.0447e+08
Be10_rsig,4,10,rsig,M5,3,2,1,-4945.77,1.0447e+08
Be10_rsig,4,10,rsig,N6,4,3,0,-2781.83,1.04472e+08
Be10_rsig,4,10,rsig,N7,4,3,1,-2781.78,1.04472e+08
Be10_rsig,4,10,rsig,O8,5,4,0,-1780.33,1.04473e+08
Be10_rsig,4,10,rsig,O9,5,4,1,-1780.31,1.04473e+08
Be10_rsig,4,10,rsig,P10,6,5,0,-1236.33,1.04474e+08
Be10_rsig,4,10,rsig,P11,6,5,1,-1236.33,1.04474e+08
Be10_rsig,4,10,rsig,Q12,7,6,0,-908.322,1.04474e+08
Be10_rsig,4,10,rsig,Q13,7,6,1,-908.319,1.04474e+08
Be10_rsig,4,10,rsig,R14,8,7,0,-695.433,1.04474e+08
Be10_rsig,4,10,rsig,R15,8,7,1,-695.431,1.04474e+08
Be11_base,4,11,base,K1,1,0,1,-44617.4,1.04537e+08
Be11_base,4,11,base,L2,2,1,0,-11147.2,1.04571e+08
Be11_base,4,11,base,L3,2,1,1,-11144.8,1.04571e+08
Be11_base,4,11,base,M4,3,2,0,-4951.08,1.04577e+08
Be11_base,4,11,base,M5,3,2,1,-4950.85,1.04577e+08
Be11_base,4,11,base,N6,4,3,0,-2784.68,1.04579e+08
Be11_base,4,11,base,N7,4,3,1,-2784.63,1.04579e+08
Be11_base,4,11,base,O8,5,4,0,-1782.16,1.0458e+08
Be11_base,4,11,base,O9,5,4,1,-1782.14,1.0458e+08
Be11_base,4,11,base,P10,6,5,0,-1237.6,1.04581e+08
Be11_base,4,11,base,P11,6,5,1,-1237.59,1.04581e+08
Be11_base,4,11,base,Q12,7,6,0,-909.253,1.04581e+08
Be11_base,4,11,base,Q13,7,6,1,-909.251,1.04581e+08
Be11_base,4,11,base,R14,8,7,0,-696.146,1.04581e+08
Be11_base,4,11,base,R15,8,7,1,-696.144,1.04581e+08
Be11_rsig,4,11,rsig,K1,1,0,1,-44616.4,1.04537e+08
Be11_rsig,4,11,rsig,L2,2,1,0,-11147.2,1.04571e+08
Be11_rsig,4,11,rsig,L3,2,1,1,-11144.8,1.04571e+08
Be11_rsig,4,11,rsig,M4,3,2,0,-4951.08,1.04577e+08
Be11_rsig,4,11,rsig,M5,3,2,1,-4950.85,1.04577e+08
Be11_rsig,4,11,rsig,N6,4,3,0,-2784.68,1.04579e+08
Be11_rsig,4,11,rsig,N7,4,3,1,-2784.63,1.04579e+08
Be11_rsig,4,11,rsig,O8,5,4,0,-1782.16,1.0458e+08
Be11_rsig,4,11,rsig,O9,5,4,1,-1782.14,1.0458e+08
Be11_rsig,4,11,rsig,P10,6,5,0,-1237.6,1.04581e+08
Be11_rsig,4,11,rsig,P11,6,5,1,-1237.59,1.04581e+08
Be11_rsig,4,11,rsig,Q12,7,6,0,-909.253,1.04581e+08
Be11_rsig,4,11,rsig,Q13,7,6,1,-909.251,1.04581e+08
Be11_rsig,4,11,rsig,R14,8,7,0,-696.146,1.04581e+08
Be11_rsig,4,11,rsig,R15,8,7,1,-696.144,1.04581e+08
B10_base,5,10,base,K1,1,0,1,-69623.7,1.04405e+08
B10_base,5,10,base,L2,2,1,0,-17406,1.04457e+08
B10_base,5,10,base,L3,2,1,1,-17400.2,1.04457e+08
B10_base,5,10,base,M4,3,2,0,-7728.89,1.04467e+08
B10_base,5,10,base,M5,3,2,1,-7728.31,1.04467e+08
B10_base,5,10,base,N6,4,3,0,-4346.73,1.04471e+08
B10_base,5,10,base,N7,4,3,1,-4346.61,1.04471e+08
B10_base,5,10,base,O8,5,4,0,-2781.8,1.04472e+08
B10_base,5,10,base,O9,5,4,1,-2781.76,1.04472e+08
B10_base,5,10,base,P10,6,5,0,-1931.78,1.04473e+08
B10_base,5,10,base,P11,6,5,1,-1931.76,1.04473e+08
B10_base,5,10,base,Q12,7,6,0,-1419.26,1.04473e+08
B10_base,5,10,base,Q13,7,6,1,-1419.25,1.04473e+08
B10_base,5,10,base,R14,8,7,0,-1086.62,1.04474e+08
B10_base,5,10,base,R15,8,7,1,-1086.61,1.04474e+08
B10_rsig,5,10,rsig,K1,1,0,1,-69616.1,1.04405e+08
B10_rsig,5,10,rsig,L2,2,1,0,-17406,1.04457e+08
B10_rsig,5,10,rsig,L3,2,1,1,-17400.2,1.04457e+08
B10_rsig,5,10,rsig,M4,3,2,0,-7728.89,1.04467e+08
B10_rsig,5,10,rsig,M5,3,2,1,-7728.31,1.04467e+08
B10_rsig,5,10,rsig,N6,4,3,0,-4346.73,1.04471e+08
B10_rsig,5,10,rsig,N7,4,3,1,-4346.61,1.04471e+08
B10_rsig,5,10,rsig,O8,5,4,0,-2781.8,1.04472e+08
B10_rsig,5,10,rsig,O9,5,4,1,-2781.76,1.04472e+08
B10_rsig,5,10,rsig,P10,6,5,0,-1931.78,1.04473e+08
B10_rsig,5,10,rsig,P11,6,5,1,-1931.76,1.04473e+08
B10_rsig,5,10,rsig,Q12,7,6,0,-1419.26,1.04473e+08
B10_rsig,5,10,rsig,Q13,7,6,1,-1419.25,1.04473e+08
B10_rsig,5,10,rsig,R14,8,7,0,-1086.62,1.04474e+08
B10_rsig,5,10,rsig,R15,8,7,1,-1086.61,1.04474e+08
B11_base,5,11,base,K1,1,0,1,-69697.4,1.04511e+08
B11_base,5,11,base,L2,2,1,0,-17423.6,1.04563e+08
B11_base,5,11,base,L3,2,1,1,-17417.8,1.04563e+08
B11_base,5,11,base,M4,3,2,0,-7736.73,1.04573e+08
B11_base,5,11,base,M5,3,2,1,-7736.16,1.04573e+08
B11_base,5,11,base,N6,4,3,0,-4351.14,1.04577e+08
B11_base,5,11,base,N7,4,3,1,-4351.02,1.04577e+08
B11_base,5,11,base,O8,5,4,0,-2784.62,1.04578e+08
B11_base,5,11,base,O9,5,4,1,-2784.58,1.04578e+08
B11_base,5,11,base,P10,6,5,0,-1933.74,1.04579e+08
B11_base,5,11,base,P11,6,5,1,-1933.72,1.04579e+08
B11_base,5,11,base,Q12,7,6,0,-1420.7,1.04579e+08
B11_base,5,11,base,Q13,7,6,1,-1420.69,1.04579e+08
B11_base,5,11,base,R14,8,7,0,-1087.72,1.0458e+08
B11_base,5,11,base,R15,8,7,1,-1087.72,1.0458e+08
B11_rsig,5,11,rsig,K1,1,0,1,-69693,1.04511e+08
B11_rsig,5,11,rsig,L2,2,1,0,-17423.7,1.04563e+08
B11_rsig,5,11,rsig,L3,2,1,1,-17417.8,1.04563e+08
B11_rsig,5,11,rsig,M4,3,2,0,-7736.73,1.04573e+08
B11_rsig,5,11,rsig,M5,3,2,1,-7736.16,1.04573e+08
B11_rsig,5,11,rsig,N6,4,3,0,-4351.14,1.04577e+08
B11_rsig,5,11,rsig,N7,4,3,1,-4351.02,1.04577e+08
B11_rsig,5,11,rsig,O8,5,4,0,-2784.62,1.04578e+08
B11_rsig,5,11,rsig,O9,5,4,1,-2784.58,1.04578e+08
B11_rsig,5,11,rsig,P10,6,5,0,-1933.74,1.04579e+08
B11_rsig,5,11,rsig,P11,6,5,1,-1933.72,1.04579e+08
B11_rsig,5,11,rsig,Q12,7,6,0,-1420.7,1.04579e+08
B11_rsig,5,11,rsig,Q13,7,6,1,-1420.69,1.04579e+08
B11_rsig,5,11,rsig,R14,8,7,0,-1087.72,1.0458e+08
B11_rsig,5,11,rsig,R15,8,7,1,-1087.72,1.0458e+08
C12_base,6,12,base,K1,1,0,1,-100374,1.04569e+08
C12_base,6,12,base,L2,2,1,0,-25121.1,1.04644e+08
C12_base,6,12,base,L3,2,1,1,-25109,1.04644e+08
C12_base,6,12,base,M4,3,2,0,-11151.6,1.04658e+08
C12_base,6,12,base,M5,3,2,1,-11150.4,1.04658e+08
C12_base,6,12,base,N6,4,3,0,-6271.16,1.04663e+08
C12_base,6,12,base,N7,4,3,1,-6270.91,1.04663e+08
C12_base,6,12,base,O8,5,4,0,-4013.29,1.04665e+08
C12_base,6,12,base,O9,5,4,1,-4013.21,1.04665e+08
C12_base,6,12,base,P10,6,5,0,-2786.95,1.04666e+08
C12_base,6,12,base,P11,6,5,1,-2786.92,1.04666e+08
C12_base,6,12,base,Q12,7,6,0,-2047.54,1.04667e+08
C12_base,6,12,base,Q13,7,6,1,-2047.53,1.04667e+08
C12_base,6,12,base,R14,8,7,0,-1567.64,1.04667e+08
C12_base,6,12,base,R15,8,7,1,-1567.63,1.04667e+08
C12_rsig,6,12,rsig,K1,1,0,1,-100373,1.04569e+08
C12_rsig,6,12,rsig,L2,2,1,0,-25121.1,1.04644e+08
C12_rsig,6,12,rsig,L3,2,1,1,-25109,1.04644e+08
C12_rsig,6,12,rsig,M4,3,2,0,-11151.6,1.04658e+08
C12_rsig,6,12,rsig,M5,3,2,1,-11150.4,1.04658e+08
C12_rsig,6,12,rsig,N6,4,3,0,-6271.16,1.04663e+08
C12_rsig,6,12,rsig,N7,4,3,1,-6270.91,1.04663e+08
C12_rsig,6,12,rsig,O8,5,4,0,-4013.29,1.04665e+08
C12_rsig,6,12,rsig,O9,5,4,1,-4013.21,1.04665e+08
C12_rsig,6,12,rsig,P10,6,5,0,-2786.95,1.04666e+08
C12_rsig,6,12,rsig,P11,6,5,1,-2786.92,1.04666e+08
C12_rsig,6,12,rsig,Q12,7,6,0,-2047.54,1.04667e+08
C12_rsig,6,12,rsig,Q13,7,6,1,-2047.53,1.04667e+08
C12_rsig,6,12,rsig,R14,8,7,0,-1567.64,1.04667e+08
C12_rsig,6,12,rsig,R15,8,7,1,-1567.63,1.04667e+08
C13_base,6,13,base,K1,1,0,1,-100449,1.04644e+08
C13_base,6,13,base,L2,2,1,0,-25139.3,1.0472e+08
C13_base,6,13,base,L3,2,1,1,-25127.2,1.0472e+08
C13_base,6,13,base,M4,3,2,0,-11159.7,1.04734e+08
C13_base,6,13,base,M5,3,2,1,-11158.5,1.04734e+08
C13_base,6,13,base,N6,4,3,0,-6275.7,1.04738e+08
C13_base,6,13,base,N7,4,3,1,-6275.45,1.04738e+08
C13_base,6,13,base,O8,5,4,0,-4016.19,1.04741e+08
C13_base,6,13,base,O9,5,4,1,-4016.11,1.04741e+08
C13_base,6,13,base,P10,6,5,0,-2788.97,1.04742e+08
C13_base,6,13,base,P11,6,5,1,-2788.94,1.04742e+08
C13_base,6,13,base,Q12,7,6,0,-2049.02,1.04743e+08
C13_base,6,13,base,Q13,7,6,1,-2049.01,1.04743e+08
C13_base,6,13,base,R14,8,7,0,-1568.77,1.04743e+08
C13_base,6,13,base,R15,8,7,1,-1568.77,1.04743e+08
C13_rsig,6,13,rsig,K1,1,0,1,-100448,1.04644e+08
C13_rsig,6,13,rsig,L2,2,1,0,-25139.3,1.0472e+08
C13_rsig,6,13,rsig,L3,2,1,1,-25127.2,1.0472e+08
C13_rsig,6,13,rsig,M4,3,2,0,-11159.7,1.04734e+08
C13_rsig,6,13,rsig,M5,3,2,1,-11158.5,1.04734e+08
C13_rsig,6,13,rsig,N6,4,3,0,-6275.7,1.04738e+08
C13_rsig,6,13,rsig,N7,4,3,1,-6275.45,1.04738e+08
C13_rsig,6,13,rsig,O8,5,4,0,-4016.19,1.04741e+08
C13_rsig,6,13,rsig,O9,5,4,1,-4016.11,1.04741e+08
C13_rsig,6,13,rsig,P10,6,5,0,-2788.97,1.04742e+08
C13_rsig,6,13,rsig,P11,6,5,1,-2788.94,1.04742e+08
C13_rsig,6,13,rsig,Q12,7,6,0,-2049.02,1.04743e+08
C13_rsig,6,13,rsig,Q13,7,6,1,-2049.01,1.04743e+08
C13_rsig,6,13,rsig,R14,8,7,0,-1568.77,1.04743e+08
C13_rsig,6,13,rsig,R15,8,7,1,-1568.77,1.04743e+08
C14_base,6,14,base,K1,1,0,1,-100498,1.04709e+08
C14_base,6,14,base,L2,2,1,0,-25154.9,1.04784e+08
C14_base,6,14,base,L3,2,1,1,-25142.8,1.04784e+08
C14_base,6,14,base,M4,3,2,0,-11166.6,1.04798e+08
C14_base,6,14,base,M5,3,2,1,-11165.4,1.04798e+08
C14_base,6,14,base,N6,4,3,0,-6279.57,1.04803e+08
C14_base,6,14,base,N7,4,3,1,-6279.32,1.04803e+08
C14_base,6,14,base,O8,5,4,0,-4018.67,1.04805e+08
C14_base,6,14,base,O9,5,4,1,-4018.6,1.04805e+08
C14_base,6,14,base,P10,6,5,0,-2790.69,1.04807e+08
C14_base,6,14,base,P11,6,5,1,-2790.66,1.04807e+08
C14_base,6,14,base,Q12,7,6,0,-2050.29,1.04807e+08
C14_base,6,14,base,Q13,7,6,1,-2050.27,1.04807e+08
C14_base,6,14,base,R14,8,7,0,-1569.74,1.04808e+08
C14_base,6,14,base,R15,8,7,1,-1569.74,1.04808e+08
C14_rsig,6,14,rsig,K1,1,0,1,-100495,1.04709e+08
C14_rsig,6,14,rsig,L2,2,1,0,-25154.9,1.04784e+08
C14_rsig,6,14,rsig,L3,2,1,1,-25142.8,1.04784e+08
C14_rsig,6,14,rsig,M4,3,2,0,-11166.6,1.04798e+08
C14_rsig,6,14,rsig,M5,3,2,1,-11165.4,1.04798e+08
C14_rsig,6,14,rsig,N6,4,3,0,-6279.57,1.04803e+08
C14_rsig,6,14,rsig,N7,4,3,1,-6279.32,1.04803e+08
C14_rsig,6,14,rsig,O8,5,4,0,-4018.67,1.04805e+08
C14_rsig,6,14,rsig,O9,5,4,1,-4018.6,1.04805e+08
C14_rsig,6,14,rsig,P10,6,5,0,-2790.69,1.04807e+08
C14_rsig,6,14,rsig,P11,6,5,1,-2790.66,1.04807e+08
C14_rsig,6,14,rsig,Q12,7,6,0,-2050.29,1.04807e+08
C14_rsig,6,14,rsig,Q13,7,6,1,-2050.27,1.04807e+08
C14_rsig,6,14,rsig,R14,8,7,0,-1569.74,1.04808e+08
C14_rsig,6,14,rsig,R15,8,7,1,-1569.74,1.04808e+08
N14_base,7,14,base,K1,1,0,1,-136641,1.04673e+08
N14_base,7,14,base,L2,2,1,0,-34253,1.04775e+08
N14_base,7,14,base,L3,2,1,1,-34230.6,1.04775e+08
N14_base,7,14,base,M4,3,2,0,-15201,1.04794e+08
N14_base,7,14,base,M5,3,2,1,-15198.8,1.04794e+08
N14_base,7,14,base,N6,4,3,0,-8547.6,1.04801e+08
N14_base,7,14,base,N7,4,3,1,-8547.14,1.04801e+08
N14_base,7,14,base,O8,5,4,0,-5469.96,1.04804e+08
N14_base,7,14,base,O9,5,4,1,-5469.82,1.04804e+08
N14_base,7,14,base,P10,6,5,0,-3798.48,1.04806e+08
N14_base,7,14,base,P11,6,5,1,-3798.42,1.04806e+08
N14_base,7,14,base,Q12,7,6,0,-2790.68,1.04807e+08
N14_base,7,14,base,Q13,7,6,1,-2790.66,1.04807e+08
N14_base,7,14,base,R14,8,7,0,-2136.6,1.04807e+08
N14_base,7,14,base,R15,8,7,1,-2136.59,1.04807e+08
N14_rsig,7,14,rsig,K1,1,0,1,-136637,1.04673e+08
N14_rsig,7,14,rsig,L2,2,1,0,-34253,1.04775e+08
N14_rsig,7,14,rsig,L3,2,1,1,-34230.6,1.04775e+08
N14_rsig,7,14,rsig,M4,3,2,0,-15201,1.04794e+08
N14_rsig,7,14,rsig,M5,3,2,1,-15198.8,1.04794e+08
N14_rsig,7,14,rsig,N6,4,3,0,-8547.6,1.04801e+08
N14_rsig,7,14,rsig,N7,4,3,1,-8547.14,1.04801e+08
N14_rsig,7,14,rsig,O8,5,4,0,-5469.96,1.04804e+08
N14_rsig,7,14,rsig,O9,5,4,1,-5469.82,1.04804e+08
N14_rsig,7,14,rsig,P10,6,5,0,-3798.48,1.04806e+08
N14_rsig,7,14,rsig,P11,6,5,1,-3798.42,1.04806e+08
N14_rsig,7,14,rsig,Q12,7,6,0,-2790.68,1.04807e+08
N14_rsig,7,14,rsig,Q13,7,6,1,-2790.66,1.04807e+08
N14_rsig,7,14,rsig,R14,8,7,0,-2136.6,1.04807e+08
N14_rsig,7,14,rsig,R15,8,7,1,-2136.59,1.04807e+08
N15_base,7,15,base,K1,1,0,1,-136685,1.04729e+08
N15_base,7,15,base,L2,2,1,0,-34271.3,1.04831e+08
N15_base,7,15,base,L3,2,1,1,-34248.9,1.04831e+08
N15_base,7,15,base,M4,3,2,0,-15209.1,1.0485e+08
N15_base,7,15,base,M5,3,2,1,-15206.9,1.0485e+08
N15_base,7,15,base,N6,4,3,0,-8552.17,1.04857e+08
N15_base,7,15,base,N7,4,3,1,-8551.7,1.04857e+08
N15_base,7,15,base,O8,5,4,0,-5472.89,1.0486e+08
N15_base,7,15,base,O9,5,4,1,-5472.74,1.0486e+08
N15_base,7,15,base,P10,6,5,0,-3800.51,1.04862e+08
N15_base,7,15,base,P11,6,5,1,-3800.45,1.04862e+08
N15_base,7,15,base,Q12,7,6,0,-2792.17,1.04863e+08
N15_base,7,15,base,Q13,7,6,1,-2792.15,1.04863e+08
N15_base,7,15,base,R14,8,7,0,-2137.75,1.04863e+08
N15_base,7,15,base,R15,8,7,1,-2137.73,1.04863e+08
N15_rsig,7,15,rsig,K1,1,0,1,-136681,1.04729e+08
N15_rsig,7,15,rsig,L2,2,1,0,-34271.3,1.04831e+08
N15_rsig,7,15,rsig,L3,2,1,1,-34248.9,1.04831e+08
N15_rsig,7,15,rsig,M4,3,2,0,-15209.1,1.0485e+08
N15_rsig,7,15,rsig,M5,3,2,1,-15206.9,1.0485e+08
N15_rsig,7,15,rsig,N6,4,3,0,-8552.17,1.04857e+08
N15_rsig,7,15,rsig,N7,4,3,1,-8551.7,1.04857e+08
N15_rsig,7,15,rsig,O8,5,4,0,-5472.89,1.0486e+08
N15_rsig,7,15,rsig,O9,5,4,1,-5472.74,1.0486e+08
N15_rsig,7,15,rsig,P10,6,5,0,-3800.51,1.04862e+08
N15_rsig,7,15,rsig,P11,6,5,1,-3800.45,1.04862e+08
N15_rsig,7,15,rsig,Q12,7,6,0,-2792.17,1.04863e+08
N15_rsig,7,15,rsig,Q13,7,6,1,-2792.15,1.04863e+08
N15_rsig,7,15,rsig,R14,8,7,0,-2137.75,1.04863e+08
N15_rsig,7,15,rsig,R15,8,7,1,-2137.73,1.04863e+08
O16_base,8,16,base,K1,1,0,1,-178310,1.04736e+08
O16_base,8,16,base,L2,2,1,0,-44803.5,1.0487e+08
O16_base,8,16,base,L3,2,1,1,-44765.2,1.0487e+08
O16_base,8,16,base,M4,3,2,0,-19877.2,1.04894e+08
O16_base,8,16,base,M5,3,2,1,-19873.5,1.04894e+08
O16_base,8,16,base,N6,4,3,0,-11176,1.04903e+08
O16_base,8,16,base,N7,4,3,1,-11175.2,1.04903e+08
O16_base,8,16,base,O8,5,4,0,-7151.76,1.04907e+08
O16_base,8,16,base,O9,5,4,1,-7151.52,1.04907e+08
O16_base,8,16,base,P10,6,5,0,-4966.3,1.04909e+08
O16_base,8,16,base,P11,6,5,1,-4966.21,1.04909e+08
O16_base,8,16,base,Q12,7,6,0,-3648.65,1.04911e+08
O16_base,8,16,base,Q13,7,6,1,-3648.61,1.04911e+08
O16_base,8,16,base,R14,8,7,0,-2793.47,1.04912e+08
O16_base,8,16,base,R15,8,7,1,-2793.45,1.04912e+08
O16_rsig,8,16,rsig,K1,1,0,1,-178305,1.04736e+08
O16_rsig,8,16,rsig,L2,2,1,0,-44803.5,1.0487e+08
O16_rsig,8,16,rsig,L3,2,1,1,-44765.2,1.0487e+08
O16_rsig,8,16,rsig,M4,3,2,0,-19877.2,1.04894e+08
O16_rsig,8,16,rsig,M5,3,2,1,-19873.5,1.04894e+08
O16_rsig,8,16,rsig,N6,4,3,0,-11176,1.04903e+08
O16_rsig,8,16,rsig,N7,4,3,1,-11175.2,1.04903e+08
O16_rsig,8,16,rsig,O8,5,4,0,-7151.76,1.04907e+08
O16_rsig,8,16,rsig,O9,5,4,1,-7151.52,1.04907e+08
O16_rsig,8,16,rsig,P10,6,5,0,-4966.3,1.04909e+08
O16_rsig,8,16,rsig,P11,6,5,1,-4966.21,1.04909e+08
O16_rsig,8,16,rsig,Q12,7,6,0,-3648.65,1.04911e+08
O16_rsig,8,16,rsig,Q13,7,6,1,-3648.61,1.04911e+08
O16_rsig,8,16,rsig,R14,8,7,0,-2793.47,1.04912e+08
O16_rsig,8,16,rsig,R15,8,7,1,-2793.45,1.04912e+08
O17_base,8,17,base,K1,1,0,1,-178390,1.0478e+08
O17_base,8,17,base,L2,2,1,0,-44822.2,1.04913e+08
O17_base,8,17,base,L3,2,1,1,-44783.9,1.04913e+08
O17_base,8,17,base,M4,3,2,0,-19885.5,1.04938e+08
O17_base,8,17,base,M5,3,2,1,-19881.7,1.04938e+08
O17_base,8,17,base,N6,4,3,0,-11180.7,1.04947e+08
O17_base,8,17,base,N7,4,3,1,-11179.9,1.04947e+08
O17_base,8,17,base,O8,5,4,0,-7154.74,1.04951e+08
O17_base,8,17,base,O9,5,4,1,-7154.5,1.04951e+08
O17_base,8,17,base,P10,6,5,0,-4968.37,1.04953e+08
O17_base,8,17,base,P11,6,5,1,-4968.27,1.04953e+08
O17_base,8,17,base,Q12,7,6,0,-3650.17,1.04954e+08
O17_base,8,17,base,Q13,7,6,1,-3650.13,1.04954e+08
O17_base,8,17,base,R14,8,7,0,-2794.64,1.04955e+08
O17_base,8,17,base,R15,8,7,1,-2794.62,1.04955e+08
O17_rsig,8,17,rsig,K1,1,0,1,-178382,1.0478e+08
O17_rsig,8,17,rsig,L2,2,1,0,-44822.2,1.04913e+08
O17_rsig,8,17,rsig,L3,2,1,1,-44783.9,1.04913e+08
O17_rsig,8,17,rsig,M4,3,2,0,-19885.5,1.04938e+08
O17_rsig,8,17,rsig,M5,3,2,1,-19881.7,1.04938e+08
O17_rsig,8,17,rsig,N6,4,3,0,-11180.7,1.04947e+08
O17_rsig,8,17,rsig,N7,4,3,1,-11179.9,1.04947e+08
O17_rsig,8,17,rsig,O8,5,4,0,-7154.74,1.04951e+08
O17_rsig,8,17,rsig,O9,5,4,1,-7154.5,1.04951e+08
O17_rsig,8,17,rsig,P10,6,5,0,-4968.37,1.04953e+08
O17_rsig,8,17,rsig,P11,6,5,1,-4968.27,1.04953e+08
O17_rsig,8,17,rsig,Q12,7,6,0,-3650.17,1.04954e+08
O17_rsig,8,17,rsig,Q13,7,6,1,-3650.13,1.04954e+08
O17_rsig,8,17,rsig,R14,8,7,0,-2794.64,1.04955e+08
O17_rsig,8,17,rsig,R15,8,7,1,-2794.62,1.04955e+08
O18_base,8,18,base,K1,1,0,1,-178374,1.04818e+08
O18_base,8,18,base,L2,2,1,0,-44838.7,1.04952e+08
O18_base,8,18,base,L3,2,1,1,-44800.4,1.04952e+08
O18_base,8,18,base,M4,3,2,0,-19892.8,1.04977e+08
O18_base,8,18,base,M5,3,2,1,-19889.1,1.04977e+08
O18_base,8,18,base,N6,4,3,0,-11184.8,1.04986e+08
O18_base,8,18,base,N7,4,3,1,-11184,1.04986e+08
O18_base,8,18,base,O8,5,4,0,-7157.38,1.0499e+08
O18_base,8,18,base,O9,5,4,1,-7157.13,1.0499e+08
O18_base,8,18,base,P10,6,5,0,-4970.2,1.04992e+08
O18_base,8,18,base,P11,6,5,1,-4970.1,1.04992e+08
O18_base,8,18,base,Q12,7,6,0,-3651.51,1.04993e+08
O18_base,8,18,base,Q13,7,6,1,-3651.47,1.04993e+08
O18_base,8,18,base,R14,8,7,0,-2795.67,1.04994e+08
O18_base,8,18,base,R15,8,7,1,-2795.65,1.04994e+08
O18_rsig,8,18,rsig,K1,1,0,1,-178368,1.04818e+08
O18_rsig,8,18,rsig,L2,2,1,0,-44838.7,1.04952e+08
O18_rsig,8,18,rsig,L3,2,1,1,-44800.4,1.04952e+08
O18_rsig,8,18,rsig,M4,3,2,0,-19892.8,1.04977e+08
O18_rsig,8,18,rsig,M5,3,2,1,-19889.1,1.04977e+08
O18_rsig,8,18,rsig,N6,4,3,0,-11184.8,1.04986e+08
O18_rsig,8,18,rsig,N7,4,3,1,-11184,1.04986e+08
O18_rsig,8,18,rsig,O8,5,4,0,-7157.38,1.0499e+08
O18_rsig,8,18,rsig,O9,5,4,1,-7157.13,1.0499e+08
O18_rsig,8,18,rsig,P10,6,5,0,-4970.2,1.04992e+08
O18_rsig,8,18,rsig,P11,6,5,1,-4970.1,1.04992e+08
O18_rsig,8,18,rsig,Q12,7,6,0,-3651.51,1.04993e+08
O18_rsig,8,18,rsig,Q13,7,6,1,-3651.47,1.04993e+08
O18_rsig,8,18,rsig,R14,8,7,0,-2795.67,1.04994e+08
O18_rsig,8,18,rsig,R15,8,7,1,-2795.65,1.04994e+08
F19_base,9,19,base,K1,1,0,1,-225269,1.04806e+08
F19_base,9,19,base,L2,2,1,0,-56794.5,1.04974e+08
F19_base,9,19,base,L3,2,1,1,-56733.1,1.04975e+08
F19_base,9,19,base,M4,3,2,0,-25189.3,1.05006e+08
