run,Z,A,kind,line,delta_e_eV,w12_per_s
Ra211_rsig,88,211,rsig,N7-O9,497711.608434,53191309494548360.000000
Ra211_rsig,88,211,rsig,O8-P10,271315.756231,20316187077400580.000000
Ra211_rsig,88,211,rsig,O9-P10,267621.477905,448887692522403.812500
Ra211_rsig,88,211,rsig,O9-P11,269033.840120,20535840406476816.000000
Ra211_rsig,88,211,rsig,P10-Q12,162509.590883,9158009137221974.000000
Ra211_rsig,88,211,rsig,P11-Q12,161097.228668,138158913609438.234375
Ra211_rsig,88,211,rsig,P11-Q13,161729.056335,9234902924758218.000000
Ra211_rsig,88,211,rsig,Q12-R14,105072.299975,4606943483817769.000000
Ra211_rsig,88,211,rsig,Q13-R14,104440.472307,50454740321335.875000
Ra211_rsig,88,211,rsig,Q13-R15,104756.784535,4637615958326189.000000
Ra212_base,88,212,base,K1-L2,6151293.220268,2008985784920157696.000000
Ra212_base,88,212,base,K1-L3,6368610.637458,2236240117140436736.000000
Ra212_base,88,212,base,L2-M4,2989334.832894,659759036070114560.000000
Ra212_base,88,212,base,L3-M4,2772017.415704,116005973138595856.000000
Ra212_base,88,212,base,L3-M5,2828167.462421,728852470733620224.000000
Ra212_base,88,212,base,M4-N6,1126383.974252,168750136747819616.000000
Ra212_base,88,212,base,M5-N6,1070233.927534,11135631800473418.000000
Ra212_base,88,212,base,M5-N7,1082459.267636,172103872300370784.000000
Ra212_base,88,212,base,N6-O8,506243.962295,52452644383479688.000000
Ra212_base,88,212,base,N7-O8,494018.622193,1858300230563346.250000
Ra212_base,88,212,base,N7-O9,497712.909524,53191442468655512.000000
Ra212_base,88,212,base,O8-P10,271316.425916,20316237070261832.000000
Ra212_base,88,212,base,O9-P10,267622.138585,448888844933523.437500
Ra212_base,88,212,base,O9-P11,269034.504263,20535889242591064.000000
Ra212_base,88,212,base,P10-Q12,162509.995441,9158031209941556.000000
Ra212_base,88,212,base,P11-Q12,161097.629764,138159241682678.343750
Ra212_base,88,212,base,P11-Q13,161729.458969,9234925413379818.000000
Ra212_base,88,212,base,Q12-R14,105072.562299,4606954886861266.000000
Ra212_base,88,212,base,Q13-R14,104440.733093,50454863959361.890625
Ra212_base,88,212,base,Q13-R15,104757.046113,4637627762793021.000000
Ra212_rsig,88,212,rsig,K1-L2,6134355.994115,1999935717677091072.000000
Ra212_rsig,88,212,rsig,K1-L3,6350693.781393,2226020618795436800.000000
Ra212_rsig,88,212,rsig,L2-M4,2986106.494700,659018917563814784.000000
Ra212_rsig,88,212,rsig,L3-M4,2769768.707422,115903902931888384.000000
Ra212_rsig,88,212,rsig,L3-M5,2825879.222066,728260014459505792.000000
Ra212_rsig,88,212,rsig,M4-N6,1126303.907966,168741173517607968.000000
Ra212_rsig,88,212,rsig,M5-N6,1070193.393322,11135285735700450.000000
Ra212_rsig,88,212,rsig,M5-N7,1082418.520704,172098841648100000.000000
Ra212_rsig,88,212,rsig,N6-O8,506243.691931,52452630535106072.000000
Ra212_rsig,88,212,rsig,N7-O8,494018.564550,1858300473033706.500000
Ra212_rsig,88,212,rsig,N7-O9,497712.852541,53191445403573192.000000
Ra212_rsig,88,212,rsig,O8-P10,271316.454970,20316240948620056.000000
Ra212_rsig,88,212,rsig,O9-P10,267622.166979,448888839167565.187500
Ra212_rsig,88,212,rsig,O9-P11,269034.532890,20535893336318776.000000
Ra212_rsig,88,212,rsig,P10-Q12,162510.007560,9158032628787300.000000
Ra212_rsig,88,212,rsig,P11-Q12,161097.641648,138159268038239.375000
Ra212_rsig,88,212,rsig,P11-Q13,161729.470924,9234926756772642.000000
Ra212_rsig,88,212,rsig,Q12-R14,105072.568681,4606955467740923.000000
Ra212_rsig,88,212,rsig,Q13-R14,104440.739405,50454867902564.898438
Ra212_rsig,88,212,rsig,Q13-R15,104757.052454,4637628045141684.000000
Ra213_base,88,213,base,K1-L2,6148515.423048,2007497738302414080.000000
Ra213_base,88,213,base,K1-L3,6365671.769797,2234559738782077952.000000
Ra213_base,88,213,base,L2-M4,2988810.766693,659638912682938112.000000
Ra213_base,88,213,base,L3-M4,2771654.419943,115989492148665632.000000
Ra213_base,88,213,base,L3-M5,2827798.111206,728756962824788992.000000
Ra213_base,88,213,base,M4-N6,1126373.668897,168749121067180928.000000
Ra213_base,88,213,base,M5-N6,1070229.977634,11135604764334848.000000
Ra213_base,88,213,base,M5-N7,1082455.313804,172103469365204736.000000
Ra213_base,88,213,base,N6-O8,506245.193706,52452770976291880.000000
Ra213_base,88,213,base,N7-O8,494019.857536,1858304971419817.000000
Ra213_base,88,213,base,N7-O9,497714.154329,53191578435777760.000000
Ra213_base,88,213,base,O8-P10,271317.114296,20316288617438248.000000
Ra213_base,88,213,base,O9-P10,267622.817503,448889992952847.625000
Ra213_base,88,213,base,O9-P11,269035.186735,20535941809701220.000000
Ra213_base,88,213,base,P10-Q12,162510.406681,9158054690350428.000000
Ra213_base,88,213,base,P11-Q12,161098.037449,138159596316001.000000
Ra213_base,88,213,base,P11-Q13,161729.868267,9234949137331218.000000
Ra213_base,88,213,base,Q12-R14,105072.827983,4606966489665697.000000
Ra213_base,88,213,base,Q13-R14,104440.997164,50454994869733.351562
Ra213_base,88,213,base,Q13-R15,104757.310991,4637639172492099.000000
Ra213_rsig,88,213,rsig,K1-L2,6131590.247931,1998455449687499264.000000
Ra213_rsig,88,213,rsig,K1-L3,6347767.788760,2224348857391136000.000000
Ra213_rsig,88,213,rsig,L2-M4,2985582.606148,658898613072460288.000000
Ra213_rsig,88,213,rsig,L3-M4,2769405.065318,115887381985208832.000000
Ra213_rsig,88,213,rsig,L3-M5,2825509.195881,728164082541370496.000000
Ra213_rsig,88,213,rsig,M4-N6,1126293.505187,168740104698779168.000000
Ra213_rsig,88,213,rsig,M5-N6,1070189.374625,11135255279174514.000000
Ra213_rsig,88,213,rsig,M5-N7,1082414.497651,172098432966345344.000000
Ra213_rsig,88,213,rsig,N6-O8,506244.922483,52452762950258656.000000
Ra213_rsig,88,213,rsig,N7-O8,494019.799457,1858305212327096.500000
Ra213_rsig,88,213,rsig,N7-O9,497714.096908,53191581379492808.000000
Ra213_rsig,88,213,rsig,O8-P10,271317.143239,20316292433487528.000000
Ra213_rsig,88,213,rsig,O9-P10,267622.845788,448890034494331.812500
Ra213_rsig,88,213,rsig,O9-P11,269035.215314,20535945893940984.000000
Ra213_rsig,88,213,rsig,P10-Q12,162510.418809,9158056016060054.000000
Ra213_rsig,88,213,rsig,P11-Q12,161098.049283,138159622532770.078125
Ra213_rsig,88,213,rsig,P11-Q13,161729.880172,9234950478484044.000000
Ra213_rsig,88,213,rsig,Q12-R14,105072.834310,4606967067740769.000000
Ra213_rsig,88,213,rsig,Q13-R14,104441.003421,50455002515287.703125
Ra213_rsig,88,213,rsig,Q13-R15,104757.317276,4637639726063713.000000
Ra214_base,88,214,base,K1-L2,6142867.759638,2004476302397571328.000000
Ra214_base,88,214,base,K1-L3,6359697.059459,2231147971176483840.000000
Ra214_base,88,214,base,L2-M4,2987739.477841,659393376036141824.000000
Ra214_base,88,214,base,L3-M4,2770910.178020,115955694975176080.000000
Ra214_base,88,214,base,L3-M5,2827040.810311,728560916330508032.000000
Ra214_base,88,214,base,M4-N6,1126349.757615,168746532872880192.000000
Ra214_base,88,214,base,M5-N6,1070219.125324,11135516777677280.000000
Ra214_base,88,214,base,M5-N7,1082444.421030,172102237523505632.000000
Ra214_base,88,214,base,N6-O8,506246.366172,52452901215566832.000000
Ra214_base,88,214,base,N7-O8,494021.070465,1858309305879726.750000
Ra214_base,88,214,base,N7-O9,497715.376648,53191710224754512.000000
Ra214_base,88,214,base,O8-P10,271317.800432,20316340650053724.000000
Ra214_base,88,214,base,O9-P10,267623.494249,448891090691376.250000
Ra214_base,88,214,base,O9-P11,269035.867111,20535994701936400.000000
Ra214_base,88,214,base,P10-Q12,162510.815848,9158078158780892.000000
Ra214_base,88,214,base,P11-Q12,161098.442986,138159938576568.500000
Ra214_base,88,214,base,P11-Q13,161730.275418,9234972157748532.000000
Ra214_base,88,214,base,Q12-R14,105073.091974,4606978130368759.000000
Ra214_base,88,214,base,Q13-R14,104441.259542,50455122394398.453125
Ra214_base,88,214,base,Q13-R15,104757.574175,4637650940946852.000000
Ra214_rsig,88,214,rsig,K1-L2,6125967.094230,1995449989622645248.000000
Ra214_rsig,88,214,rsig,K1-L3,6341819.264020,2220954472364526336.000000
Ra214_rsig,88,214,rsig,L2-M4,2984511.696846,658652615190619776.000000
Ra214_rsig,88,214,rsig,L3-M4,2768659.527056,115853467891557488.000000
Ra214_rsig,88,214,rsig,L3-M5,2824750.540306,727967286884242688.000000
Ra214_rsig,88,214,rsig,M4-N6,1126269.395123,168737520563601088.000000
Ra214_rsig,88,214,rsig,M5-N6,1070178.381874,11135166306617938.000000
Ra214_rsig,88,214,rsig,M5-N7,1082403.463724,172097169170215264.000000
Ra214_rsig,88,214,rsig,N6-O8,506246.093242,52452886081397336.000000
Ra214_rsig,88,214,rsig,N7-O8,494021.011391,1858309754818327.750000
Ra214_rsig,88,214,rsig,N7-O9,497715.318335,53191713216601144.000000
Ra214_rsig,88,214,rsig,O8-P10,271317.829444,20316344156500416.000000
Ra214_rsig,88,214,rsig,O9-P10,267623.522500,448891197311723.187500
Ra214_rsig,88,214,rsig,O9-P11,269035.895655,20535998303336544.000000
Ra214_rsig,88,214,rsig,P10-Q12,162510.827961,9158079486268512.000000
Ra214_rsig,88,214,rsig,P11-Q12,161098.454807,138159964641438.343750
Ra214_rsig,88,214,rsig,P11-Q13,161730.287312,9234973501241068.000000
Ra214_rsig,88,214,rsig,Q12-R14,105073.098290,4606978704929677.000000
Ra214_rsig,88,214,rsig,Q13-R14,104441.265784,50455129961411.304688
Ra214_rsig,88,214,rsig,Q13-R15,104757.580446,4637651491934335.000000
Ra220_base,88,220,base,K1-L2,6085508.964877,1973858464148661248.000000
Ra220_base,88,220,base,K1-L3,6299023.175841,2196562468548621056.000000
Ra220_base,88,220,base,L2-M4,2976758.065260,656866409374006016.000000
Ra220_base,88,220,base,L3-M4,2763243.854297,115606640773794272.000000
Ra220_base,88,220,base,L3-M5,2819239.200324,726533877844135808.000000
Ra220_base,88,220,base,M4-N6,1126089.032740,168717890351619936.000000
Ra220_base,88,220,base,M5-N6,1070093.686713,11134470347168928.000000
Ra220_base,88,220,base,M5-N7,1082318.418442,172087224747136768.000000
Ra220_base,88,220,base,N6-O8,506252.761566,52453621671665280.000000
Ra220_base,88,220,base,N7-O8,494028.029837,1858336785338060.000000
Ra220_base,88,220,base,N7-O9,497722.392162,53192494350831248.000000
Ra220_base,88,220,base,O8-P10,271321.837607,20316649399869396.000000
Ra220_base,88,220,base,O9-P10,267627.475282,448897899097566.937500
Ra220_base,88,220,base,O9-P11,269039.869578,20536307280603044.000000
Ra220_base,88,220,base,P10-Q12,162513.215625,9158215916418478.000000
Ra220_base,88,220,base,P11-Q12,161100.821328,138162022548949.656250
Ra220_base,88,220,base,P11-Q13,161732.663211,9235110796556012.000000
Ra220_base,88,220,base,Q12-R14,105074.637741,4607046823139367.000000
Ra220_base,88,220,base,Q13-R14,104442.795858,50455874866594.210938
Ra220_base,88,220,base,Q13-R15,104759.115193,4637720266342105.000000
Ra220_rsig,88,220,rsig,K1-L2,6065290.883216,1963096544590328832.000000
Ra220_rsig,88,220,rsig,K1-L3,6277639.482083,2184400710678226432.000000
Ra220_rsig,88,220,rsig,L2-M4,2972842.427797,655961179885246464.000000
Ra220_rsig,88,220,rsig,L3-M4,2760493.828930,115481022750792368.000000
Ra220_rsig,88,220,rsig,L3-M5,2816440.307383,725803370169386880.000000
Ra220_rsig,88,220,rsig,M4-N6,1125988.860086,168706614771457696.000000
Ra220_rsig,88,220,rsig,M5-N6,1070042.381633,11134030298692924.000000
Ra220_rsig,88,220,rsig,M5-N7,1082266.842272,172080845417250656.000000
Ra220_rsig,88,220,rsig,N6-O8,506252.407493,52453598442390312.000000
Ra220_rsig,88,220,rsig,N7-O8,494027.946854,1858337052479589.750000
Ra220_rsig,88,220,rsig,N7-O9,497722.310070,53192499919915760.000000
Ra220_rsig,88,220,rsig,O8-P10,271321.873038,20316653279942140.000000
Ra220_rsig,88,220,rsig,O9-P10,267627.509823,448898005482974.937500
Ra220_rsig,88,220,rsig,O9-P11,269039.904415,20536311301646048.000000
Ra220_rsig,88,220,rsig,P10-Q12,162513.230084,9158217404809512.000000
Ra220_rsig,88,220,rsig,P11-Q12,161100.835491,138162033645297.093750
Ra220_rsig,88,220,rsig,P11-Q13,161732.677504,9235112392180360.000000
Ra220_rsig,88,220,rsig,Q12-R14,105074.645419,4607047420571367.000000
Ra220_rsig,88,220,rsig,Q13-R14,104442.803407,50455882525766.812500
Ra220_rsig,88,220,rsig,Q13-R15,104759.122802,4637720887799440.000000
Ra221_base,88,221,base,K1-L2,6074965.505553,1968241687553210112.000000
Ra221_base,88,221,base,K1-L3,6287871.395266,2190215304129413888.000000
Ra221_base,88,221,base,L2-M4,2974722.606639,656396074101813760.000000
Ra221_base,88,221,base,L3-M4,2761816.716926,115541460802015488.000000
Ra221_base,88,221,base,L3-M5,2817786.739029,726154984676043648.000000
Ra221_base,88,221,base,M4-N6,1126039.537575,168712422574635552.000000
Ra221_base,88,221,base,M5-N6,1070069.515472,11134265900895234.000000
Ra221_base,88,221,base,M5-N7,1082294.135058,172084322683555360.000000
Ra221_base,88,221,base,N6-O8,506253.765272,52453737451456128.000000
Ra221_base,88,221,base,N7-O8,494029.145686,1858341272860342.500000
Ra221_base,88,221,base,N7-O9,497723.517167,53192621447421248.000000
Ra221_base,88,221,base,O8-P10,271322.492187,20316699395983712.000000
Ra221_base,88,221,base,O9-P10,267628.120706,448898996607061.437500
Ra221_base,88,221,base,O9-P11,269040.518508,20536358546232332.000000
Ra221_base,88,221,base,P10-Q12,162513.604226,9158238725940872.000000
Ra221_base,88,221,base,P11-Q12,161101.206424,138162352025389.296875
Ra221_base,88,221,base,P11-Q13,161733.049861,9235133195496962.000000
Ra221_base,88,221,base,Q12-R14,105074.887972,4607058213225214.000000
Ra221_base,88,221,base,Q13-R14,104443.044535,50455995855260.664062
Ra221_base,88,221,base,Q13-R15,104759.364644,4637731757414945.000000
Ra221_rsig,88,221,rsig,K1-L2,6053586.894729,1956869418414073856.000000
Ra221_rsig,88,221,rsig,K1-L3,6265260.944776,2177362429942174720.000000
Ra221_rsig,88,221,rsig,L2-M4,2970571.276711,655435066787824000.000000
Ra221_rsig,88,221,rsig,L3-M4,2758897.226664,115407945842443440.000000
Ra221_rsig,88,221,rsig,L3-M5,2814815.277520,725378419622781568.000000
Ra221_rsig,88,221,rsig,M4-N6,1125932.788825,168700414357991616.000000
Ra221_rsig,88,221,rsig,M5-N6,1070014.737968,11133795172321744.000000
Ra221_rsig,88,221,rsig,M5-N7,1082239.067584,172077503388283680.000000
Ra221_rsig,88,221,rsig,N6-O8,506253.385080,52453710942576344.000000
Ra221_rsig,88,221,rsig,N7-O8,494029.055465,1858341780254045.750000
Ra221_rsig,88,221,rsig,N7-O9,497723.427785,53192627906342616.000000
Ra221_rsig,88,221,rsig,O8-P10,271322.529728,20316703657732596.000000
Ra221_rsig,88,221,rsig,O9-P10,267628.157408,448899149401311.437500
Ra221_rsig,88,221,rsig,O9-P11,269040.555526,20536362692878224.000000
Ra221_rsig,88,221,rsig,P10-Q12,162513.619551,9158239491720052.000000
Ra221_rsig,88,221,rsig,P11-Q12,161101.221433,138162378254053.734375
Ra221_rsig,88,221,rsig,P11-Q13,161733.064970,9235134725156092.000000
Ra221_rsig,88,221,rsig,Q12-R14,105074.896278,4607058866665203.000000
Ra221_rsig,88,221,rsig,Q13-R14,104443.052742,50456007171805.398438
Ra221_rsig,88,221,rsig,Q13-R15,104759.372894,4637732399553491.000000
Ra222_base,88,222,base,K1-L2,6067546.503780,1964290588833730816.000000
Ra222_base,88,222,base,K1-L3,6280024.439131,2185750159253815808.000000
Ra222_base,88,222,base,L2-M4,2973288.463225,656064322775717120.000000
Ra222_base,88,222,base,L3-M4,2760810.527874,115495449637603280.000000
Ra222_base,88,222,base,L3-M5,2816762.674208,725887586681865472.000000
Ra222_base,88,222,base,M4-N6,1126005.212681,168708658352867360.000000
Ra222_base,88,222,base,M5-N6,1070053.066347,11134131606870378.000000
Ra222_base,88,222,base,M5-N7,1082277.614303,172082346411019168.000000
Ra222_base,88,222,base,N6-O8,506254.809138,52453844792327592.000000
Ra222_base,88,222,base,N7-O8,494030.261183,1858345620827265.250000
Ra222_base,88,222,base,N7-O9,497724.641590,53192748460253624.000000
Ra222_base,88,222,base,O8-P10,271323.135017,20316747068883800.000000
Ra222_base,88,222,base,O9-P10,267628.754610,448900111269384.687500
Ra222_base,88,222,base,O9-P11,269041.155768,20536404686440372.000000
Ra222_base,88,222,base,P10-Q12,162513.986388,9158260732010200.000000
Ra222_base,88,222,base,P11-Q12,161101.585230,138162681923335.390625
Ra222_base,88,222,base,P11-Q13,161733.430182,9235155465584916.000000
Ra222_base,88,222,base,Q12-R14,105075.134674,4607069267085609.000000
Ra222_base,88,222,base,Q13-R14,104443.289721,50456116658147.929688
Ra222_base,88,222,base,Q13-R15,104759.610589,4637742625701553.000000
Ra222_rsig,88,222,rsig,K1-L2,6045182.613576,1952399965017822208.000000
Ra222_rsig,88,222,rsig,K1-L3,6256372.446925,2172309730118071040.000000
Ra222_rsig,88,222,rsig,L2-M4,2968937.649307,655056102946845952.000000
Ra222_rsig,88,222,rsig,L3-M4,2757747.815959,115355289459680736.000000
Ra222_rsig,88,222,rsig,L3-M5,2813645.372684,725072074210439552.000000
Ra222_rsig,88,222,rsig,M4-N6,1125892.924979,168696027859482688.000000
Ra222_rsig,88,222,rsig,M5-N6,1069995.368253,11133632848489332.000000
Ra222_rsig,88,222,rsig,M5-N7,1082219.610514,172075186039714528.000000
Ra222_rsig,88,222,rsig,N6-O8,506254.407329,52453830875581256.000000
Ra222_rsig,88,222,rsig,N7-O8,494030.165069,1858345918500423.750000
Ra222_rsig,88,222,rsig,N7-O9,497724.546357,53192755640330952.000000
Ra222_rsig,88,222,rsig,O8-P10,271323.174098,20316753477645640.000000
Ra222_rsig,88,222,rsig,O9-P10,267628.792810,448900215742665.000000
Ra222_rsig,88,222,rsig,O9-P11,269041.194363,20536411095737216.000000
Ra222_rsig,88,222,rsig,P10-Q12,162514.002681,9158262238366290.000000
Ra222_rsig,88,222,rsig,P11-Q12,161101.601129,138162708024514.671875
Ra222_rsig,88,222,rsig,P11-Q13,161733.446190,9235157037945064.000000
Ra222_rsig,88,222,rsig,Q12-R14,105075.143170,4607069608138379.000000
Ra222_rsig,88,222,rsig,Q13-R14,104443.298108,50456127789371.539062
Ra222_rsig,88,222,rsig,Q13-R15,104759.619021,4637743269515954.000000
Ra223_base,88,223,base,K1-L2,6058268.922941,1959352875119198976.000000
Ra223_base,88,223,base,K1-L3,6270212.000022,2180169331011039232.000000
Ra223_base,88,223,base,L2-M4,2971490.414526,655647942286478720.000000
Ra223_base,88,223,base,L3-M4,2759547.337445,115437648240463904.000000
Ra223_base,88,223,base,L3-M5,2815477.008111,725551456356770560.000000
Ra223_base,88,223,base,M4-N6,1125961.364296,168703826339982272.000000
Ra223_base,88,223,base,M5-N6,1070031.693630,11133951570790208.000000
Ra223_base,88,223,base,M5-N7,1082256.143539,172079793286638624.000000
Ra223_base,88,223,base,N6-O8,506255.809990,52453960862072568.000000
Ra223_base,88,223,base,N7-O8,494031.360081,1858349991717641.750000
Ra223_base,88,223,base,N7-O9,497725.749327,53192870665527184.000000
Ra223_base,88,223,base,O8-P10,271323.776113,20316795168759676.000000
Ra223_base,88,223,base,O9-P10,267629.386867,448901208695534.875000
Ra223_base,88,223,base,O9-P11,269041.791453,20536455833817692.000000
Ra223_base,88,223,base,P10-Q12,162514.367510,9158281920934018.000000
Ra223_base,88,223,base,P11-Q12,161101.962923,138163014208135.453125
Ra223_base,88,223,base,P11-Q13,161733.809356,9235176865092936.000000
Ra223_base,88,223,base,Q12-R14,105075.379922,4607080053411255.000000
Ra223_base,88,223,base,Q13-R14,104443.533489,50456233984624.585938
Ra223_base,88,223,base,Q13-R15,104759.855092,4637753504038182.000000
Ra223_rsig,88,223,rsig,K1-L2,6034656.111850,1946805508035207424.000000
Ra223_rsig,88,223,rsig,K1-L3,6245239.829388,2165985248598081280.000000
Ra223_rsig,88,223,rsig,L2-M4,2966885.817276,654579637967189632.000000
Ra223_rsig,88,223,rsig,L3-M4,2756302.099738,115289002317520032.000000
Ra223_rsig,88,223,rsig,L3-M5,2812173.835484,724686337889754112.000000
Ra223_rsig,88,223,rsig,M4-N6,1125841.981430,168690385075224384.000000
Ra223_rsig,88,223,rsig,M5-N6,1069970.245684,11133423776062886.000000
Ra223_rsig,88,223,rsig,M5-N7,1082194.369667,172072138255267872.000000
Ra223_rsig,88,223,rsig,N6-O8,506255.379814,52453942419073912.000000
Ra223_rsig,88,223,rsig,N7-O8,494031.255831,1858350084760153.000000
Ra223_rsig,88,223,rsig,N7-O9,497725.646008,53192872842214120.000000
Ra223_rsig,88,223,rsig,O8-P10,271323.817582,20316801731520704.000000
Ra223_rsig,88,223,rsig,O9-P10,267629.427405,448901265087568.625000
Ra223_rsig,88,223,rsig,O9-P11,269041.832346,20536462380414532.000000
Ra223_rsig,88,223,rsig,P10-Q12,162514.384561,9158284338841026.000000
Ra223_rsig,88,223,rsig,P11-Q12,161101.979619,138163040234372.734375
Ra223_rsig,88,223,rsig,P11-Q13,161733.826205,9235179300530770.000000
Ra223_rsig,88,223,rsig,Q12-R14,105075.389081,4607080691125564.000000
Ra223_rsig,88,223,rsig,Q13-R14,104443.542495,50456241638725.984375
Ra223_rsig,88,223,rsig,Q13-R15,104759.864168,4637754488232879.000000
Ra224_base,88,224,base,K1-L2,6051442.702055,1955720952829905408.000000
Ra224_base,88,224,base,K1-L3,6262992.320860,2176063746455092992.000000
Ra224_base,88,224,base,L2-M4,2970165.946188,655340869764506624.000000
Ra224_base,88,224,base,L3-M4,2758616.327383,115395003000541600.000000
Ra224_base,88,224,base,L3-M5,2814529.415259,725303538759599360.000000
Ra224_base,88,224,base,M4-N6,1125929.548515,168700333432004800.000000
Ra224_base,88,224,base,M5-N6,1070016.460640,11133824435630140.000000
Ra224_base,88,224,base,M5-N7,1082240.844901,172077997245428832.000000
Ra224_base,88,224,base,N6-O8,506256.840955,52454073534747760.000000
Ra224_base,88,224,base,N7-O8,494032.456694,1858354456947283.000000
Ra224_base,88,224,base,N7-O9,497726.854689,53192995311325176.000000
Ra224_base,88,224,base,O8-P10,271324.406604,20316844817405220.000000
Ra224_base,88,224,base,O9-P10,267630.008609,448902210754719.500000
Ra224_base,88,224,base,O9-P11,269042.416542,20536504487164976.000000
Ra224_base,88,224,base,P10-Q12,162514.742756,9158303830015458.000000
Ra224_base,88,224,base,P11-Q12,161102.334823,138163331868504.375000
Ra224_base,88,224,base,P11-Q13,161734.182744,9235199930580706.000000
Ra224_base,88,224,base,Q12-R14,105075.622096,4607090775052011.000000
Ra224_base,88,224,base,Q13-R14,104443.774174,50456354982330.578125
Ra224_base,88,224,base,Q13-R15,104760.096521,4637764309706476.000000
Ra224_rsig,88,224,rsig,K1-L2,6026943.161889,1942707956713916160.000000
Ra224_rsig,88,224,rsig,K1-L3,6237082.892951,2161352254925955072.000000
Ra224_rsig,88,224,rsig,L2-M4,2965380.174311,654229585401672064.000000
Ra224_rsig,88,224,rsig,L3-M4,2755240.443250,115240263984103376.000000
Ra224_rsig,88,224,rsig,L3-M5,2811093.193645,724402770770265984.000000
Ra224_rsig,88,224,rsig,M4-N6,1125805.050224,168686310258143264.000000
Ra224_rsig,88,224,rsig,M5-N6,1069952.299829,11133272909056020.000000
Ra224_rsig,88,224,rsig,M5-N7,1082176.343503,172070002010065920.000000
Ra224_rsig,88,224,rsig,N6-O8,506256.390261,52454050143826704.000000
Ra224_rsig,88,224,rsig,N7-O8,494032.346586,1858354560800792.500000
Ra224_rsig,88,224,rsig,N7-O9,497726.745546,53192998105201304.000000
Ra224_rsig,88,224,rsig,O8-P10,271324.449696,20316851483964112.000000
Ra224_rsig,88,224,rsig,O9-P10,267630.050736,448902363341990.125000
Ra224_rsig,88,224,rsig,O9-P11,269042.459042,20536511170010792.000000
Ra224_rsig,88,224,rsig,P10-Q12,162514.760611,9158305487876508.000000
Ra224_rsig,88,224,rsig,P11-Q12,161102.352304,138163357910897.890625
Ra224_rsig,88,224,rsig,P11-Q13,161734.200348,9235201584508668.000000
Ra224_rsig,88,224,rsig,Q12-R14,105075.631406,4607091769890594.000000
Ra224_rsig,88,224,rsig,Q13-R14,104443.783362,50456366201605.617188
Ra224_rsig,88,224,rsig,Q13-R15,104760.105759,4637764992557427.000000
Ra225_base,88,225,base,K1-L2,6041737.791053,1950561083540185600.000000
Ra225_base,88,225,base,K1-L3,6252728.394019,2170230764278733056.000000
Ra225_base,88,225,base,L2-M4,2968277.492479,654902661014804480.000000
Ra225_base,88,225,base,L3-M4,2757286.889513,115334095200306032.000000
Ra225_base,88,225,base,L3-M5,2813176.259468,724949107219895808.000000
Ra225_base,88,225,base,M4-N6,1125882.962189,168695193143592096.000000
Ra225_base,88,225,base,M5-N6,1069993.592234,11133635022539638.000000
Ra225_base,88,225,base,M5-N7,1082217.870172,172075212988906304.000000
Ra225_base,88,225,base,N6-O8,506257.809903,52454188782383704.000000
Ra225_base,88,225,base,N7-O8,494033.531965,1858358607638628.000000
Ra225_base,88,225,base,N7-O9,497727.938771,53193117902273240.000000
Ra225_base,88,225,base,O8-P10,271325.037696,20316892673126488.000000
Ra225_base,88,225,base,O9-P10,267630.630890,448903325204493.937500
Ra225_base,88,225,base,O9-P11,269043.042137,20536553022081384.000000
Ra225_base,88,225,base,P10-Q12,162515.117514,9158325116290232.000000
Ra225_base,88,225,base,P11-Q12,161102.706267,138163649543564.859375
Ra225_base,88,225,base,P11-Q13,161734.555686,9235221491814360.000000
Ra225_base,88,225,base,Q12-R14,105075.863463,4607101526689885.000000
Ra225_base,88,225,base,Q13-R14,104444.014044,50456472128647.031250
Ra225_base,88,225,base,Q13-R15,104760.337135,4637775192843609.000000
Ra225_rsig,88,225,rsig,K1-L2,6015818.536244,1936802604205444864.000000
Ra225_rsig,88,225,rsig,K1-L3,6225318.343051,2154674432175067392.000000
Ra225_rsig,88,225,rsig,L2-M4,2963201.846720,653722508683257600.000000
Ra225_rsig,88,225,rsig,L3-M4,2753702.039914,115169603509524240.000000
Ra225_rsig,88,225,rsig,L3-M5,2809527.230524,723991366740540800.000000
Ra225_rsig,88,225,rsig,M4-N6,1125750.285063,168680238716274816.000000
Ra225_rsig,88,225,rsig,M5-N6,1069925.094453,11133044812353916.000000
Ra225_rsig,88,225,rsig,M5-N7,1082149.008364,172066697621497344.000000
Ra225_rsig,88,225,rsig,N6-O8,506257.326338,52454161031216456.000000
Ra225_rsig,88,225,rsig,N7-O8,494033.412428,1858358724879871.750000
Ra225_rsig,88,225,rsig,N7-O9,497727.820257,53193121780694032.000000
Ra225_rsig,88,225,rsig,O8-P10,271325.083486,20316899475044020.000000
Ra225_rsig,88,225,rsig,O9-P10,267630.675656,448903429800382.375000
Ra225_rsig,88,225,rsig,O9-P11,269043.087303,20536559884108724.000000
Ra225_rsig,88,225,rsig,P10-Q12,162515.136475,9158326818270148.000000
Ra225_rsig,88,225,rsig,P11-Q12,161102.724827,138163675477298.609375
Ra225_rsig,88,225,rsig,P11-Q13,161734.574378,9235223203085430.000000
Ra225_rsig,88,225,rsig,Q12-R14,105075.873346,4607102234093966.000000
Ra225_rsig,88,225,rsig,Q13-R14,104444.023795,50456483389916.484375
Ra225_rsig,88,225,rsig,Q13-R15,104760.346942,4637775903303479.000000
